_RAJ2000,_DEJ2000,Cluster,MG,ymag,e_ymag,b-y,e_b-y,y-Ha,e_y-Ha,WHa05,WHa06,WHa07,vsini,e_vsini,Teff,e_Teff,logg,e_logg,loggP,Mass,e_Mass,Rad,e_Rad,Vc,SB?,Code,clean,umag,e_umag,gmag,e_gmag,Hamag,e_Hamag,rmag,e_rmag,imag,e_imag,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag
157.016125,-57.6772778,IC 2581,268,15.148,0.065,0.485,0.095,0.732,0.106,,,,,,,,,,,,,,,,,O,false,16.24,0.01,15.61,0.0,14.33,0.0,14.62,0.0,14.23,0.01,13.014,13.17,10.228,6.859,13.562,13.181,13.07,0.037,0.067,0.266,,0.023,0.024,0.026
157.0195417,-57.7006944,IC 2581,306,14.527,0.056,0.865,0.087,1.048,0.084,,,,,,,,,,,,,,,,,O,false,16.89,0.01,15.32,0.0,13.42,0.0,13.8,0.0,13.1,0.01,10.749,10.888,10.878,8.262,11.76,11.089,10.868,0.024,0.026,,,0.023,0.026,0.023
157.0219583,-57.5218333,IC 2581,6,12.843,0.034,0.631,0.05,0.793,0.06,,,,,,,,,,,,,,,,,O,true,,,,,12.02,0.0,12.32,0.0,11.82,0.0,10.341,10.45,10.69,8.063,11.009,10.487,10.402,0.023,0.021,,,0.023,0.023,0.023
157.0280833,-57.5289444,IC 2581,15,15.274,0.07,0.71,0.107,0.909,0.109,,,,,,,,,,,,,,,,,O,false,17.1,0.01,15.98,0.01,,,14.66,0.01,,,12.274,12.402,11.161,8.803,13.105,12.465,12.435,0.026,0.026,,,0.024,0.022,0.024
157.0310833,-57.7066944,IC 2581,319,14.317,0.056,1.061,0.089,1.145,0.083,,,,,,,,,,,,,,,,,O,false,17.73,0.01,15.4,0.01,13.21,0.0,13.58,0.0,12.79,0.0,10.084,10.227,11.796,8.292,11.21,10.457,10.182,0.023,0.022,,,0.023,0.026,0.021
157.033375,-57.6549444,IC 2581,239,12.39,0.026,0.245,0.037,0.342,0.056,,,,,,,,,,,,,,,,,B,false,12.18,0.0,,,11.98,0.0,,,11.95,0.0,11.358,11.426,9.148,7.109,11.581,11.501,11.435,0.025,0.029,0.086,0.167,0.023,0.024,0.023
157.0558333,-57.62825,IC 2581,189,15.454,0.077,0.542,0.111,0.537,0.126,,,,,,,,,,,,,,,,,O,false,15.95,0.01,15.88,0.0,14.82,0.01,15.05,0.01,14.68,0.0,13.833,14.373,11.805,9.227,13.975,13.755,13.75,0.046,0.081,,,0.029,0.046,0.069
157.05975,-57.65625,IC 2581,244,14.539,0.058,0.982,0.092,1.162,0.086,,,,,,,,,,,,,,,,,O,false,17.6,0.01,15.44,0.0,13.4,0.0,13.74,0.0,13.03,0.0,10.53,10.669,10.242,8.205,11.529,10.841,10.613,0.023,0.025,,,0.024,0.024,0.021
157.063,-57.7308333,IC 2581,358,13.527,0.042,0.779,0.063,0.919,0.068,,,,,,,,,,,,,,,,,O,false,15.46,0.01,14.27,0.0,12.59,0.0,12.94,0.0,12.34,0.0,10.384,10.511,10.668,8.393,11.172,10.573,10.438,0.023,0.021,,,0.024,0.021,0.021
158.8385417,-58.2065833,NGC 3293,45,12.942,0.04,0.628,0.054,0.895,0.052,,,,,,,,,,,,,,,,,O,false,14.37,0.0,13.46,0.0,12.0,0.0,12.33,0.0,11.8,0.0,10.196,10.293,9.225,3.801,10.889,10.413,10.245,0.023,0.025,0.067,0.059,0.021,0.022,0.019
158.856375,-58.2875,NGC 3293,121,13.644,0.055,1.126,0.076,1.408,0.064,,,,,,,,,,,,,,,,,O,false,16.64,0.01,14.45,0.0,12.22,0.0,12.64,0.0,11.76,0.0,8.833,8.925,8.785,6.942,10.061,9.265,8.993,0.023,0.02,0.111,0.148,0.022,0.023,0.019
158.8565833,-58.2809722,NGC 3293,119,13.054,0.035,0.42,0.047,0.621,0.048,,,,,,,,,,,,,,,,,O,false,13.35,0.0,13.43,0.01,12.44,0.0,12.68,0.0,12.29,0.0,11.176,11.226,10.195,5.73,11.689,11.376,11.271,0.029,0.03,0.436,0.151,0.022,0.025,0.019
158.8615833,-58.2718889,NGC 3293,113,11.013,0.043,0.745,0.059,0.974,0.054,,,,,,,,,,,,,,,,,O,false,13.19,0.0,,,,,,,,,7.904,8.026,8.256,6.202,8.757,8.173,7.967,0.024,0.02,0.043,0.322,0.029,0.049,0.024
158.8687083,-58.2138056,NGC 3293,55,11.325,0.03,0.092,0.04,0.218,0.045,,,,,,,,,,,,,,,,,B,false,,,,,11.08,0.0,,,,,11.077,11.177,9.595,3.581,11.086,11.088,11.065,0.031,0.053,0.088,0.051,0.026,0.027,0.023
158.8745,-58.1578611,NGC 3293,16,11.836,0.031,0.161,0.041,0.24,0.045,9.08,9.37,9.05,180,24,10665,132,4.11,0.07,4.21,2.6,0.0,2.1,0.2,397,,B,false,12.19,0.0,,,11.51,0.0,11.63,0.0,,,10.988,10.985,9.852,6.977,11.142,11.055,11.012,0.033,0.044,,,0.022,0.022,0.021
158.877375,-58.2765278,NGC 3293,115,12.332,0.052,0.766,0.066,0.993,0.062,,,,,,,,,,,,,,,,,O,false,14.14,0.0,12.91,0.0,11.3,0.0,11.64,0.0,,,9.296,9.428,10.852,6.193,10.08,9.528,9.386,0.023,0.021,,0.146,0.022,0.022,0.019
158.916125,-58.2294444,NGC 3293,73,12.366,0.051,0.711,0.066,0.925,0.069,,,,,,,,,,,,,,,,,O,false,,,,,11.46,0.0,11.75,0.0,11.22,0.0,9.417,9.505,8.744,4.895,10.253,9.72,9.601,0.023,0.023,,0.052,0.033,0.03,0.027
158.9498333,-58.1832778,NGC 3293,26,12.458,0.039,0.6,0.053,0.827,0.051,,,,,,,,,,,,,,,,,O,false,13.81,0.0,12.95,0.0,11.57,0.0,11.88,0.0,,,9.955,10.037,10.496,7.77,10.58,10.129,10.031,0.023,0.025,,,0.027,0.032,0.026
158.961375,-58.1948056,NGC 3293,31,11.876,0.03,0.068,0.04,0.17,0.045,,,,,,,,,,,,,,,,,B,false,11.22,0.0,,,11.64,0.0,11.77,0.0,11.71,0.0,11.824,12.182,10.0,8.751,11.723,11.73,11.779,0.03,0.063,0.363,,0.029,0.028,0.027
158.9637083,-58.2716111,NGC 3293,112,12.815,0.031,0.132,0.041,0.256,0.045,,,,,,,,,,,,,,,,,B,false,12.5,0.0,12.93,0.0,,,,,,,11.982,12.347,7.738,5.153,12.387,12.323,12.276,0.035,0.033,0.082,0.161,0.026,0.034,0.027
158.9788333,-58.1136111,NGC 3293,1,12.596,0.031,0.131,0.041,0.175,0.045,6.02,5.43,4.92,139,21,22100,300,4.72,0.03,4.74,6.2,0.2,1.8,1.6,668,,B,false,,,,,12.37,0.0,,,12.37,0.0,12.213,12.376,10.741,6.843,12.181,12.16,12.106,0.038,0.077,,,0.03,0.033,0.026
159.0095417,-58.1921944,NGC 3293,29,13.745,0.047,0.881,0.064,1.158,0.057,,,,,,,,,,,,,,,,,O,false,15.15,0.0,14.38,0.0,12.51,0.0,12.88,0.0,12.04,0.0,9.134,9.195,12.549,4.948,10.323,9.57,9.301,0.024,0.021,,0.072,0.027,0.028,0.026
159.0272917,-58.2982778,NGC 3293,124,12.008,0.032,0.229,0.043,0.335,0.046,,,,,,,,,,,,,,,,,O,false,11.73,0.0,,,11.62,0.0,11.79,0.0,,,11.196,11.253,9.237,7.928,11.274,11.244,11.225,0.029,0.033,,,0.021,0.021,0.023
159.0273333,-58.1152222,NGC 3293,2,12.462,0.03,0.113,0.04,0.24,0.045,5.47,5.22,4.68,229,50,16528,400,4.29,0.05,4.41,4.5,0.2,2.2,0.5,512,,B,false,12.0,0.0,,,12.23,0.0,12.33,0.0,12.24,0.0,12.118,12.115,10.292,5.913,12.106,12.146,12.084,0.043,0.051,0.247,0.078,0.03,0.038,0.031
159.0273333,-58.1998056,NGC 3293,35,12.546,0.048,0.903,0.065,1.124,0.058,,,,,,,,,,,,,,,,,O,false,13.36,0.0,13.16,0.0,11.45,0.0,11.79,0.0,,,8.589,8.528,8.445,4.712,9.493,9.047,8.768,0.023,0.021,0.047,0.053,0.029,0.03,0.026
159.0536667,-58.2236111,NGC 3293,66,12.758,0.031,0.124,0.041,0.194,0.055,,,,,,,,,,,,,,,,,B,false,12.38,0.0,12.86,0.0,12.53,0.0,,,12.55,0.0,12.366,12.565,11.293,8.677,12.411,12.393,12.389,0.033,0.047,,,0.026,0.024,0.029
159.0570417,-58.2924444,NGC 3293,122,11.353,0.041,0.255,0.052,0.584,0.062,,,,,,,,,,,,,,,,,O,false,,,,,,,,,,,10.323,10.265,9.687,6.012,10.621,10.499,10.323,0.025,0.025,,,0.021,0.021,0.023
159.0692917,-58.19325,NGC 3293,30,11.562,0.039,0.591,0.052,0.835,0.051,,,,,,,,,,,,,,,,,O,false,12.95,0.0,,,,,,,,,9.023,9.107,9.011,8.686,9.7,9.208,9.096,0.023,0.021,0.06,,0.029,0.03,0.027
159.0722083,-58.1508611,NGC 3293,13,12.402,0.033,0.314,0.044,0.489,0.047,,,,,,,,,,,,,,,,,O,false,12.43,0.0,,,12.01,0.0,,,,,11.007,11.073,9.742,7.814,11.321,11.216,11.076,0.027,0.039,,,0.026,0.025,0.021
159.0745833,-58.2415278,NGC 3293,84,12.711,0.04,0.16,0.048,0.296,0.052,7.22,7.31,7.34,70,10,19600,300,4.75,0.0,4.76,5.2,0.2,1.6,1.4,649,,B,false,12.46,0.0,12.89,0.0,12.5,0.0,,,12.46,0.0,11.906,11.998,10.993,8.525,12.174,12.076,12.125,0.036,0.047,,,0.026,0.028,0.033
159.0882083,-58.2491111,NGC 3293,91,12.196,0.03,0.116,0.04,0.169,0.055,,,,,,,,,,,,,,,,,B,false,12.45,0.0,,,12.03,0.0,12.07,0.0,11.98,0.0,11.819,11.861,11.528,8.657,11.766,11.712,11.727,0.033,0.037,,,0.021,0.024,0.024
159.0962917,-58.1424722,NGC 3293,11,13.011,0.043,0.756,0.059,0.962,0.054,,,,,,,,,,,,,,,,,O,false,15.0,0.0,13.61,0.0,12.03,0.0,12.33,0.0,,,9.821,9.88,8.445,5.664,10.72,10.126,9.977,0.023,0.02,0.044,0.055,0.026,0.025,0.023
159.107625,-58.2433889,NGC 3293,86,11.9,0.03,0.04,0.04,0.106,0.045,,,,,,,,,,,,,,,,,B,false,11.78,0.0,,,11.78,0.0,11.81,0.0,11.77,0.0,11.57,11.651,12.225,8.084,11.642,11.64,11.607,0.028,0.043,,,,,0.026
159.11675,-58.1383056,NGC 3293,9,12.594,0.03,0.112,0.04,0.24,0.055,5.64,6.27,,266,31,16218,550,4.17,0.08,4.35,4.5,0.2,2.4,0.4,493,,B,false,11.98,0.0,,,12.32,0.0,12.45,0.0,12.34,0.0,12.205,12.244,9.874,6.386,12.275,12.215,12.237,0.031,0.037,,0.136,0.026,0.025,0.021
159.1178333,-58.1819167,NGC 3293,24,11.916,0.039,0.586,0.052,0.826,0.051,,,,,,,,,,,,,,,,,O,false,13.21,0.0,,,11.09,0.0,,,,,9.392,9.455,8.334,5.632,10.074,9.578,9.464,0.023,0.022,0.083,0.077,0.026,0.023,0.021
159.16375,-58.1481389,NGC 3293,12,12.94,0.043,0.755,0.059,1.005,0.054,,,,,,,,,,,,,,,,,O,false,14.94,0.0,13.56,0.01,11.95,0.0,,,,,9.958,10.086,9.935,8.259,10.747,10.137,10.005,0.024,0.022,0.212,,0.024,0.022,0.019
159.1845833,-58.1819722,NGC 3293,25,12.29,0.04,0.649,0.054,0.892,0.052,,,,,,,,,,,,,,,,,O,false,14.08,0.0,12.85,0.0,11.39,0.0,,,11.2,0.0,9.509,9.624,9.16,7.522,10.262,9.73,9.558,0.023,0.021,0.132,0.177,0.022,0.022,0.019
159.1922083,-58.1519444,NGC 3293,14,12.672,0.05,0.671,0.065,0.929,0.06,,,,,,,,,,,,,,,,,O,false,14.19,0.0,13.18,0.01,,,,,,,9.827,9.91,9.686,8.341,10.585,10.042,9.921,0.023,0.021,0.107,,0.022,0.022,0.019
167.8301667,-60.7264167,Trumpler 18,237,14.165,0.089,0.677,0.123,0.947,0.127,,,,,,,,,,,,,,,,,O,false,16.03,0.01,,,,,13.56,0.01,,,10.701,10.82,11.58,9.189,11.601,11.075,10.958,0.039,0.039,,,,0.031,0.027
173.8165417,-61.7058056,NGC 3766,204,12.24,0.028,0.779,0.043,0.96,0.05,,,,,,,,,,,,,,,,,O,false,14.1,0.01,,,11.25,0.0,,,,,8.926,9.0,8.929,8.588,9.857,9.236,9.088,0.023,0.019,0.033,0.291,0.021,0.025,0.023
173.838375,-61.5889722,NGC 3766,65,11.777,0.022,0.099,0.029,0.166,0.051,,,,,,,,,,,,,,,,,B,false,,,,,11.58,0.0,,,,,11.483,11.55,11.449,8.949,11.524,11.552,11.496,0.027,0.027,0.301,,0.023,0.026,0.025
173.8476667,-61.5790833,NGC 3766,50,12.225,0.028,0.763,0.042,0.936,0.049,,,,,,,,,,,,,,,,,O,false,14.13,0.0,,,11.26,0.0,,,,,9.022,9.117,9.171,8.778,9.899,9.294,9.12,0.023,0.02,0.126,,0.021,0.024,0.023
173.8584583,-61.5275,NGC 3766,17,13.594,0.049,1.214,0.077,1.401,0.074,,,,,,,,,,,,,,,,,O,false,17.19,0.01,14.57,0.01,12.15,0.0,,,,,8.431,8.536,8.211,7.564,9.75,8.914,8.621,0.022,0.02,0.023,0.14,0.023,0.021,0.023
173.8668333,-61.5068611,NGC 3766,7,12.108,0.027,0.698,0.04,0.88,0.049,,,,,,,,,,,,,,,,,O,false,13.7,0.0,,,11.22,0.0,,,,,9.231,9.321,9.336,8.748,10.003,9.478,9.303,0.023,0.021,0.044,0.495,0.021,0.026,0.02
173.8810833,-61.5353056,NGC 3766,22,12.415,0.029,0.16,0.038,0.167,0.064,,,,,,,,,,,,,,,,,O,false,12.71,0.0,,,12.18,0.0,,,12.04,0.0,11.729,11.913,12.228,9.314,11.757,11.709,11.646,0.029,0.026,,,0.023,0.024,0.025
173.9113333,-61.6204444,NGC 3766,117,13.235,0.041,0.666,0.059,0.881,0.072,,,,,,,,,,,,,,,,,O,false,14.84,0.01,13.86,0.01,12.35,0.0,12.66,0.0,12.09,0.0,10.36,10.449,11.366,9.355,11.125,10.662,10.503,0.024,0.021,0.487,,0.026,0.026,0.026
173.9130417,-61.6602778,NGC 3766,169,12.012,0.024,0.159,0.032,0.172,0.055,,,,,,,,,,,,,,,,,O,false,12.29,0.01,,,11.77,0.0,,,,,11.208,11.31,10.08,7.986,11.375,11.283,11.29,0.024,0.022,0.068,0.161,0.024,0.021,0.021
173.9215,-61.6256944,NGC 3766,129,12.329,0.027,0.103,0.035,0.179,0.059,8.66,7.94,7.96,97,27,12034,203,3.77,0.06,3.87,3.7,0.1,3.7,0.3,355,,B,false,11.98,0.0,,,12.15,0.0,,,12.11,0.0,11.903,12.032,11.908,9.184,12.045,12.021,11.978,0.029,0.03,,,0.026,0.022,0.029
173.938,-61.6342778,NGC 3766,141,12.822,0.033,0.145,0.043,0.156,0.074,,,,,,,,,,,,,,,,,B,false,12.97,0.0,,,12.6,0.0,12.68,0.0,12.5,0.0,12.019,12.18,12.254,9.276,12.288,12.236,12.146,0.026,0.024,,,0.026,0.024,0.029
173.9477917,-61.6901389,NGC 3766,193,12.998,0.038,0.857,0.057,1.064,0.062,,,,,,,,,,,,,,,,,O,false,15.63,0.01,,,11.93,0.0,,,,,9.596,9.74,9.68,8.628,10.479,9.861,9.685,0.023,0.02,0.075,,0.022,0.022,0.023
173.9488333,-61.5863889,NGC 3766,59,11.955,0.025,0.817,0.039,0.988,0.045,,,,,,,,,,,,,,,,,O,false,14.27,0.01,,,,,,,,,8.477,8.563,8.039,8.201,9.547,8.887,8.725,0.025,0.023,0.042,,0.02,0.024,0.023
173.949625,-61.6221111,NGC 3766,121,12.242,0.027,0.086,0.034,0.173,0.058,,,,,,,,,,,,,,,,,B,false,11.87,0.0,,,12.05,0.0,,,12.03,0.0,12.121,12.323,11.794,9.095,11.965,12.005,11.948,0.035,0.039,0.399,,0.022,0.021,0.024
173.9722083,-61.5165556,NGC 3766,12,13.095,0.039,0.665,0.055,0.911,0.066,,,,,,,,,,,,,,,,,O,false,14.62,0.0,,,12.23,0.0,,,11.98,0.0,10.219,10.323,10.655,9.357,11.046,10.543,10.394,0.023,0.022,0.115,,0.027,0.032,0.024
173.9997917,-61.5073889,NGC 3766,8,11.484,0.02,0.09,0.026,0.146,0.047,,,,,,,,,,,,,,,,,B,false,,,,,11.32,0.0,,,,,11.038,11.134,10.415,8.444,11.222,11.207,11.191,0.026,0.026,0.072,0.236,0.032,0.04,0.031
174.0009167,-61.6546667,NGC 3766,165,12.302,0.026,0.115,0.034,0.129,0.059,,,,,,,,,,,,,,,,,B,false,11.96,0.0,,,12.1,0.0,12.26,0.0,12.08,0.0,12.033,12.221,12.597,9.083,11.994,12.029,12.037,0.034,0.033,,,0.022,0.024,0.024
174.0031667,-61.5396389,NGC 3766,26,11.752,0.022,0.084,0.028,0.173,0.05,,,,,,,,,,,,,,,,,B,false,,,,,11.56,0.0,,,,,11.467,11.581,11.681,9.326,11.556,11.546,11.508,0.029,0.029,,,0.03,0.037,0.026
174.01425,-61.65425,NGC 3766,164,11.844,0.023,0.087,0.03,0.157,0.052,,,,,,,,,,,,,,,,,B,false,,,,,11.63,0.0,,,,,11.556,11.687,12.657,9.437,11.637,11.64,11.63,0.027,0.029,,,0.026,0.024,0.021
174.0182917,-61.5546111,NGC 3766,34,12.612,0.031,0.086,0.04,0.105,0.07,,,,,,,,,,,,,,,,,B,false,12.43,0.0,,,12.42,0.0,12.55,0.0,12.36,0.01,12.258,12.402,11.611,9.248,12.248,12.203,12.151,0.039,0.042,,,0.026,0.024,0.019
174.024375,-61.6309444,NGC 3766,138,11.442,0.018,0.088,0.024,0.172,0.044,,,,,,,,,,,,,,,,,B,false,,,,,11.25,0.0,,,,,11.297,11.447,11.459,9.5,11.221,11.272,11.246,0.026,0.027,,,0.021,0.021,0.019
174.025625,-61.5313611,NGC 3766,19,10.21,0.017,0.679,0.027,0.873,0.033,,,,,,,,,,,,,,,,,O,false,11.94,0.0,,,,,,,,,7.311,7.455,7.382,7.236,8.126,7.557,7.483,0.028,0.02,0.024,0.089,0.023,0.029,0.018
174.0332083,-61.53625,NGC 3766,24,13.311,0.041,0.837,0.062,0.983,0.071,,,,,,,,,,,,,,,,,O,false,15.6,0.01,14.06,0.01,12.32,0.0,12.68,0.0,12.03,0.01,10.096,10.23,9.922,8.965,10.997,10.388,10.19,0.024,0.023,0.124,,0.024,0.022,0.019
174.0377917,-61.60925,NGC 3766,99,12.098,0.025,0.08,0.033,0.167,0.057,,,,,,,,,,,,,,,,,B,false,,,,,11.91,0.0,,,,,11.707,11.837,10.22,7.532,11.85,11.836,11.846,0.031,0.031,0.205,0.127,0.027,0.03,0.026
174.0763333,-61.6869167,NGC 3766,191,13.323,0.043,1.169,0.071,1.324,0.067,,,,,,,,,,,,,,,,,O,false,16.92,0.01,14.33,0.01,11.96,0.0,12.44,0.0,,,8.462,8.781,8.623,7.757,9.964,9.19,8.907,0.026,0.024,0.049,0.12,0.022,0.024,0.019
174.0862083,-61.5831667,NGC 3766,53,12.359,0.027,0.133,0.035,0.179,0.059,,,,,,,,,,,,,,,,,B,false,12.09,0.0,,,12.13,0.0,12.29,0.0,12.08,0.0,11.848,11.993,10.847,8.487,11.968,11.929,11.947,0.035,0.036,0.137,,0.022,0.022,0.023
174.0963333,-61.5080278,NGC 3766,9,13.078,0.041,1.199,0.066,1.36,0.062,,,,,,,,,,,,,,,,,O,false,16.08,0.02,14.02,0.02,11.7,0.0,,,,,8.137,8.227,7.976,7.335,9.409,8.617,8.396,0.024,0.022,0.024,0.09,0.026,0.033,0.029
174.1082083,-61.6219444,NGC 3766,120,12.699,0.032,0.131,0.042,0.144,0.072,,,,,,,,,,,,,,,,,B,false,12.54,0.0,,,12.52,0.0,12.64,0.0,12.45,0.0,12.371,12.807,11.429,9.206,12.336,12.324,12.346,0.035,0.025,,,0.021,0.021,0.026
174.1680833,-61.6126111,NGC 3766,106,12.861,0.037,1.073,0.059,1.248,0.059,,,,,,,,,,,,,,,,,O,false,15.97,0.01,13.78,0.01,,,,,,,8.391,8.461,8.374,9.383,9.641,8.862,8.654,0.022,0.02,0.026,,0.027,0.036,0.023
174.1685,-61.5729722,NGC 3766,46,11.464,0.019,0.098,0.025,0.161,0.044,,,5.49,272,27,15530,550,4.52,0.03,4.64,3.7,0.3,1.5,1.0,554,,B,false,,,,,11.27,0.0,,,,,11.198,11.301,12.57,9.433,11.216,11.222,11.19,0.025,0.024,,,0.027,0.023,0.019
174.1829167,-61.5330556,NGC 3766,21,13.197,0.041,0.878,0.062,1.063,0.069,,,,,,,,,,,,,,,,,O,false,15.65,0.0,13.97,0.01,12.12,0.0,,,,,9.52,9.638,10.267,9.421,10.553,9.819,9.654,0.022,0.021,0.112,,0.026,0.026,0.021
174.1916667,-61.6438056,NGC 3766,155,12.362,0.028,0.117,0.036,0.182,0.062,7.92,7.9,7.42,231,11,12694,153,4.05,0.04,4.22,3.3,0.1,2.3,0.5,425,,B,false,12.04,0.0,,,12.18,0.0,,,12.12,0.0,11.791,11.896,11.558,8.503,12.035,12.072,12.069,0.03,0.028,0.226,0.278,0.032,0.035,0.032
174.215,-61.6356111,NGC 3766,144,11.284,0.026,1.199,0.044,1.3,0.04,,,,,,,,,,,,,,,,,O,false,14.35,0.0,,,,,,,,,6.693,6.769,6.649,6.674,7.829,7.137,6.834,0.034,0.02,0.016,0.055,0.023,0.036,0.021
174.2282917,-61.5304167,NGC 3766,18,12.564,0.033,0.935,0.051,1.109,0.054,,,,,,,,,,,,,,,,,O,false,15.39,0.01,,,11.44,0.0,,,,,8.718,8.807,8.782,9.335,9.812,9.07,8.864,0.023,0.02,0.057,,0.024,0.024,0.023
174.229,-61.6608889,NGC 3766,171,11.567,0.019,0.081,0.025,0.169,0.046,,,,,,,,,,,,,,,,,B,false,,,,,11.37,0.0,,,,,11.404,11.503,12.752,9.279,11.403,11.392,11.437,0.024,0.023,,,0.024,0.026,0.021
174.2322083,-61.6226667,NGC 3766,123,11.732,0.022,0.317,0.03,0.472,0.046,,,,,,,,,,,,,,,,,O,false,11.98,0.0,,,,,,,,,10.23,10.305,11.148,9.44,10.644,10.399,10.263,0.024,0.021,0.145,,0.027,0.023,0.019
174.41725,-63.3183889,IC 2944,20,12.736,0.043,0.287,0.059,0.418,0.076,,,,,,,,,,,,,,,,,O,false,12.92,0.0,12.94,0.0,12.23,0.0,12.47,0.0,12.12,0.0,9.888,9.397,7.928,8.104,11.557,11.189,10.71,0.024,0.021,0.022,,0.023,0.026,0.026
174.4278333,-63.3367222,IC 2944,33,13.886,0.076,0.85,0.113,0.965,0.106,,,,,,,,,,,,,,,,,O,false,15.94,0.01,14.58,0.0,12.88,0.0,13.2,0.0,12.52,0.0,10.412,10.538,8.964,5.193,11.319,10.703,10.558,0.026,0.03,,0.451,0.023,0.024,0.021
174.46175,-63.3286111,IC 2944,28,13.233,0.054,0.056,0.069,0.185,0.094,,,,,,,,,,,,,,,,,B,false,13.07,0.0,13.28,0.0,12.97,0.0,13.06,0.0,12.84,0.0,12.269,12.389,9.568,4.431,12.566,12.554,12.441,0.037,0.054,0.148,0.108,0.022,0.026,0.026
174.4785,-63.3305278,IC 2944,29,13.538,0.065,0.345,0.088,0.497,0.104,,,,,,,,,,,,,,,,,O,false,,,,,13.06,0.01,,,,,10.1,9.512,8.212,5.769,12.105,11.734,11.386,0.026,0.022,0.079,,0.045,0.043,0.036
174.5035833,-63.3640556,IC 2944,50,12.693,0.047,0.294,0.062,0.349,0.079,,,,,,,,,,,,,,,,,O,false,13.12,0.0,12.9,0.0,12.32,0.0,12.45,0.0,12.11,0.0,10.032,9.403,8.942,6.439,11.522,11.196,10.802,0.024,0.023,0.067,,0.024,0.026,0.019
174.5490833,-63.4107222,IC 2944,87,13.918,0.072,0.473,0.1,0.372,0.118,,,,,,,,,,,,,,,,,O,false,14.74,0.0,14.33,0.0,13.29,0.0,13.53,0.0,13.01,0.0,10.979,10.435,9.131,3.022,12.208,11.778,11.515,0.029,0.027,,0.083,0.024,0.023,0.021
174.5613333,-63.4298889,IC 2944,94,13.013,0.049,0.169,0.064,0.167,0.087,,,,,,,,,,,,,,,,,B,false,12.52,0.0,13.06,0.0,12.74,0.0,12.87,0.0,12.66,0.0,12.633,13.081,9.28,4.915,12.498,12.438,12.496,0.05,0.143,,,0.023,0.026,0.029
174.5815833,-63.3844444,IC 2944,65,13.889,0.072,0.225,0.095,0.894,0.105,,,,,,,,,,,,,,,,,O,false,,,,,,,,,,,9.307,8.756,6.406,4.109,12.432,11.59,10.688,0.022,0.021,0.053,0.062,0.026,0.03,0.021
174.591,-63.3931111,IC 2944,74,11.558,0.027,0.144,0.036,0.244,0.055,,,,,,,,,,,,,,,,,B,false,10.9,0.0,,,11.3,0.0,,,11.27,0.0,11.046,11.14,8.584,8.297,11.186,11.119,11.084,0.025,0.032,0.294,,0.024,0.024,0.021
174.613125,-63.2969444,IC 2944,12,11.597,0.027,0.183,0.037,0.202,0.057,,,,,,,,,,,,,,,,,B,false,11.74,0.0,,,11.34,0.0,,,,,10.758,10.814,10.258,6.453,10.855,10.786,10.725,0.026,0.028,,,0.023,0.022,0.024
174.6418333,-63.4015,IC 2944,81,12.07,0.039,0.962,0.057,1.137,0.06,,,,,,,,,,,,,,,,,O,false,,,,,,,,,,,8.088,8.228,8.068,7.656,9.168,8.417,8.239,0.024,0.02,0.082,,0.032,0.024,0.027
174.687375,-63.2898889,IC 2944,9,14.248,0.084,0.521,0.117,0.771,0.124,,,,,,,,,,,,,,,,,O,false,15.01,0.0,14.71,0.0,13.47,0.0,13.75,0.0,13.21,0.0,11.758,11.819,10.847,5.707,12.315,11.924,11.84,0.028,0.027,,0.248,0.023,0.022,0.019
174.6944583,-63.3057222,IC 2944,14,11.094,0.028,0.229,0.037,0.231,0.053,,,,,,,,,,,,,,,,,B,false,,,,,,,,,,,9.959,9.998,9.999,6.087,10.228,10.124,10.081,0.023,0.022,0.236,,0.024,0.025,0.024
174.7610833,-63.3122778,IC 2944,16,13.874,0.075,0.592,0.106,0.771,0.112,,,,,,,,,,,,,,,,,O,false,14.7,0.01,14.36,0.0,13.02,0.01,,,12.75,0.01,11.298,11.41,10.965,8.182,11.909,11.526,11.459,0.025,0.026,,,0.023,0.027,0.024
174.7959167,-63.3208611,IC 2944,24,13.865,0.071,0.414,0.097,0.483,0.113,,,,,,,,,,,,,,,,,O,true,14.32,0.0,14.2,0.0,13.23,0.0,13.46,0.0,13.02,0.0,12.032,12.191,12.032,9.045,12.379,12.09,12.012,0.026,0.033,,,0.023,0.022,0.019
174.8157083,-63.3853889,IC 2944,67,12.623,0.041,0.229,0.055,0.167,0.075,,,,,,,,,,,,,,,,,B,false,,,12.77,0.01,,,,,,,11.698,11.965,12.47,5.487,11.774,11.678,11.595,0.034,0.053,,,0.023,0.022,0.026
174.8255,-63.3680556,IC 2944,55,10.648,0.02,0.267,0.028,0.281,0.047,,,,,,,,,,,,,,,,,O,false,11.11,0.0,,,,,,,,,9.386,9.406,9.127,5.058,9.714,9.566,9.517,0.023,0.021,0.074,0.06,0.023,0.022,0.024
174.8405833,-63.2894722,IC 2944,10,13.572,0.062,0.487,0.086,0.668,0.098,,,,,,,,,,,,,,,,,O,false,14.25,0.0,14.02,0.0,12.88,0.0,13.14,0.0,12.63,0.0,11.314,11.381,12.23,6.048,11.868,11.477,11.413,0.025,0.028,,,0.022,0.022,0.021
