,umag,gmag,rmag,imag,Hamag,Jmag,Hmag,Kmag,umag_gmag_rmag,umag_gmag_imag,umag_gmag_Hamag,umag_rmag_imag,umag_rmag_Hamag,umag_imag_Hamag,gmag_rmag_imag,gmag_rmag_Hamag,gmag_imag_Hamag,rmag_imag_Hamag,Jmag_Hmag_Kmag,outlier_columns,RAJ2000,DEJ2000,em
7195,18.47,17.82,16.65,16.05,16.44,15.086,14.624,13.208,0.09792207792207575,-0.4782456140350888,-0.05289719626168299,1.0901754385964941,1.6158878504672927,2.90841121495327,0.8226315789473715,1.0728504672897226,2.059766355140187,0.7093457943925214,-0.7411372549019613,Jmag_Hmag_Kmag,145.2562083,-53.7883056,0.0
7430,16.87,14.44,12.51,11.62,12.13,9.924,9.015,8.747,1.5193073593073612,0.6324561403508788,1.2534112149532735,3.2774269005847962,3.9906542056074787,5.888691588785051,1.4147368421052626,1.7542056074766357,3.1989252336448613,1.0329906542056084,0.6812875816993448,umag_rmag_imag,157.0076667,-57.6604167,0.0
7490,15.43,15.11,14.07,13.33,13.82,12.763,11.641,11.481,-0.17073593073593002,-0.8146198830409348,-0.33705607476635424,0.4598830409356719,1.117009345794392,2.713644859813084,0.6115789473684201,0.9243457943925225,2.144065420560747,0.8773831775700938,0.9860522875816992,Jmag_Hmag_Kmag,282.01825,-5.9428611,0.0
7503,18.19,15.56,13.42,12.18,12.96,10.29,9.387,9.042,1.6202164502164509,0.4754970760233923,1.3057009345794406,3.2616959064327498,4.3228971962616844,6.986822429906545,1.4221052631578952,1.927196261682244,3.9595327102803752,1.4586915887850473,0.6098627450980374,umag_rmag_imag,282.029125,-5.7654722,0.0
7519,20.0,17.24,15.21,14.13,14.81,12.442,11.679,11.377,1.802121212121215,0.7776023391812898,1.522289719626171,3.4763157894736834,4.401214953271027,6.721588785046728,1.4047368421052608,1.844953271028035,3.6152336448598104,1.2706542056074768,0.5063986928104578,umag_rmag_imag | umag_rmag_Hamag,282.0470833,-5.9196389,0.0
7531,20.13,17.32,15.25,14.13,14.84,12.348,11.549,11.273,1.833246753246752,0.7766081871345021,1.5468224299065407,3.5176608187134506,4.481495327102802,6.88915887850467,1.421578947368422,1.8803271028037385,3.71752336448598,1.3190654205607466,0.5644901960784329,umag_rmag_imag | umag_rmag_Hamag,282.0516667,-5.9595,0.0
7534,17.53,17.05,16.02,15.37,15.77,14.378,13.955,12.756,-0.006017316017316088,-0.5908771929824566,-0.17196261682242997,0.7193567251462002,1.267009345794394,2.6609345794392545,0.6536842105263168,0.9143457943925245,1.9771962616822447,0.7621495327102809,-0.5957581699346401,Jmag_Hmag_Kmag,282.0523333,-5.8956667,0.0
7535,20.55,17.32,14.98,13.68,14.52,11.657,10.721,10.406,2.1258441558441565,0.9097660818713456,1.803831775700935,3.9887134502923978,5.122897196261682,7.92196261682243,1.587368421052631,2.1271962616822426,4.264112149532711,1.5355140186915894,0.668352941176471,umag_gmag_rmag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag,282.0523333,-5.9115278,0.0
7536,18.68,17.71,16.19,15.34,15.88,13.767,10.809,10.524,0.25277056277056187,-0.5407017543859665,0.03789719626168131,1.456081871345026,2.1886915887850447,4.016261682242991,1.027894736842104,1.3765887850467284,2.7712149532710297,1.0014018691588802,2.715843137254902,Jmag_Hmag_Kmag,282.053375,-5.8780833,0.0
7553,19.78,16.67,14.23,12.84,13.77,10.572,9.561,9.217,1.9586580086580077,0.6686549707602327,1.632897196261681,3.859239766081872,5.102897196261682,8.104672897196263,1.6352631578947379,2.227196261682244,4.5209813084112165,1.6507476635514025,0.7187124183006534,umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag,282.0593333,-5.9135833,0.0
7563,19.27,16.12,13.86,12.6,13.4,10.574,9.658,9.369,2.0835930735930717,0.9062573099415183,1.764579439252335,3.8773684210526325,4.962897196261683,7.671869158878505,1.5305263157894755,2.047196261682245,4.114392523364488,1.4842990654205608,0.6704444444444451,umag_gmag_rmag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag,282.067375,-5.7722222,0.0
7578,17.07,16.67,15.65,14.91,15.36,14.136,11.739,11.387,-0.08129870129870331,-0.721871345029242,-0.2672429906542081,0.5198830409356724,1.1381308411214945,2.723551401869158,0.5915789473684223,0.8858411214953281,2.0943457943925243,0.8661682242990655,2.0979150326797367,Jmag_Hmag_Kmag,282.07925,-5.9613333,0.0
7584,20.25,17.09,14.74,13.37,14.22,11.565,10.658,10.35,2.0511255411255416,0.7887719298245615,1.6981775700934587,3.8435672514619874,5.004579439252336,7.944485981308413,1.5568421052631571,2.1094392523364487,4.351542056074768,1.6083177570093472,0.6453006535947714,umag_gmag_rmag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag,282.0842917,-5.9570556,0.0
7585,19.87,17.09,15.19,14.02,14.76,12.454,11.626,11.371,1.8834632034632044,0.8230994152046796,1.593224299065422,3.2568421052631598,4.262056074766357,6.776728971962618,1.222631578947369,1.7010747663551407,3.61981308411215,1.3774766355140187,0.6113333333333354,umag_rmag_imag,282.0844583,-5.9766944,0.0
7592,20.22,17.12,15.0,13.71,14.55,11.923,11.04,10.713,2.0996536796536773,0.9263742690058461,1.790981308411213,3.650877192982456,4.782616822429906,7.561962616822427,1.3731578947368437,1.9118224299065434,4.03411214953271,1.5255140186915879,0.605156862745099,umag_gmag_rmag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag,282.090375,-5.9857222,0.0
7593,20.22,17.12,15.0,13.71,14.55,11.923,11.04,10.713,2.0996536796536773,0.9263742690058461,1.790981308411213,3.650877192982456,4.782616822429906,7.561962616822427,1.3731578947368437,1.9118224299065434,4.03411214953271,1.5255140186915879,0.605156862745099,umag_gmag_rmag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag,282.090375,-5.9857222,0.0
7620,19.19,15.99,13.72,12.08,13.14,9.836,8.866,8.505,2.12887445887446,0.7076608187134514,1.74836448598131,3.4751461988304095,4.906261682242992,8.43747663551402,1.320526315789473,2.001682242990654,4.697570093457944,1.9371962616822438,0.6632679738562108,umag_gmag_rmag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag | rmag_imag_Hamag,282.1047917,-5.9663611,0.0
7640,17.62,17.34,16.28,15.51,15.97,14.925,13.757,13.612,-0.22017316017315836,-0.8864912280701742,-0.4178037383177553,0.4033918128654955,1.038691588785046,2.6860747663551425,0.6142105263157875,0.9165887850467275,2.17177570093458,0.898971962616824,1.0447973856209165,Jmag_Hmag_Kmag,282.1183333,-5.8990833,0.0
7641,20.47,16.94,14.48,13.04,13.98,10.856,9.8,9.46,2.3692207792207762,1.044035087719295,2.0223364485981286,4.238421052631576,5.504018691588784,8.607196261682244,1.6263157894736846,2.228691588785048,4.598411214953274,1.7035514018691607,0.7671111111111104,umag_gmag_rmag | umag_gmag_Hamag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag,282.1187917,-5.8846667,0.0
7651,17.19,16.54,15.58,14.81,15.3,13.208,12.686,13.626,0.19701298701298964,-0.4527485380116927,0.018411214953274135,0.673391812865499,1.3378504672897216,2.993644859813085,0.5142105263157888,0.8304672897196256,2.0940654205607463,0.9073831775700931,1.320692810457516,Jmag_Hmag_Kmag,282.1259167,-5.9605,0.0
7653,16.68,16.26,15.41,14.68,15.14,14.009,12.597,12.315,0.018917748917746446,-0.5871345029239794,-0.15046728971962842,0.3820467836257303,1.007570093457944,2.5760747663551413,0.42736842105263284,0.7250934579439269,1.921775700934582,0.8589719626168231,1.172392156862746,Jmag_Hmag_Kmag,282.1260833,-5.9639444,0.0
7665,19.91,17.13,14.89,13.6,14.43,11.867,10.986,10.75,1.723030303030305,0.5298830409356743,1.4047663551401888,3.450877192982455,4.572897196261681,7.349439252336449,1.4931578947368402,2.027196261682241,4.146682242990654,1.5227102803738328,0.6804771241830062,umag_rmag_imag | umag_rmag_Hamag,282.1319167,-5.862,0.0
7681,19.14,16.12,13.92,12.6,13.42,10.915,10.032,9.744,1.9819047619047612,0.7762573099415193,1.6447663551401863,3.614385964912281,4.734018691588786,7.5669158878504685,1.4357894736842116,1.9686915887850478,4.1292523364486,1.5499065420560751,0.6382941176470578,umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag,282.149625,-5.9776944,0.0
7691,20.84,17.27,14.97,13.54,14.47,11.57,10.644,10.342,2.4847186147186155,1.1923976608187137,2.143831775700936,4.130584795321635,5.384018691588785,8.464672897196264,1.4721052631578928,2.068691588785046,4.420981308411216,1.6907476635514038,0.669398692810458,umag_gmag_rmag | umag_gmag_Hamag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag,282.1530417,-5.8865278,0.0
7697,20.73,17.59,15.46,14.16,15.01,12.216,11.319,11.07,2.134935064935066,0.9536257309941529,1.8258878504672906,3.688713450292397,4.832616822429905,7.63448598130841,1.3773684210526302,1.9218224299065407,4.0615420560747655,1.5383177570093465,0.6854313725490176,umag_gmag_rmag | umag_gmag_Hamag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag,282.156125,-5.85425,0.0
7815,15.26,14.94,13.98,13.4,13.59,12.704,11.326,11.119,-0.1329870129870122,-0.6616374269005838,-0.3676168224299059,0.5745029239766076,0.9009345794392513,2.097943925233644,0.6242105263157885,0.7795794392523353,1.6811682242990642,0.6332710280373831,1.202117647058823,Jmag_Hmag_Kmag,181.780375,-61.2429444,0.0
7899,16.55,16.09,15.43,14.92,15.21,13.331,14.035,13.964,0.1485714285714294,-0.2857894736842095,0.011775700934580913,0.4996491228070189,0.9061682242990676,1.9931775700934597,0.36473684210526347,0.5582242990654213,1.3854672897196267,0.5913084112149534,-0.7643267973856213,Jmag_Hmag_Kmag,189.76675,-60.7159722,0.0
7913,18.75,15.98,14.03,12.94,13.57,11.181,10.305,10.047,1.849870129870129,0.8322222222222215,1.5424766355140185,3.394152046783627,4.272897196261684,6.598971962616824,1.3189473684210538,1.7371962616822445,3.5080841121495343,1.2666355140186916,0.6567843137254904,umag_rmag_imag,189.7749167,-60.5689722,0.0
7917,19.22,16.22,14.09,12.94,13.6,11.078,10.178,9.861,1.9949350649350654,0.9092397660818721,1.6655140186915895,3.731169590643274,4.653738317757008,7.106542056074765,1.4642105263157883,1.9033177570093447,3.7703738317757005,1.335046728971963,0.6306535947712404,umag_gmag_rmag | umag_rmag_imag | umag_rmag_Hamag,189.7774167,-60.6076944,0.0
7924,20.02,16.89,14.78,13.59,14.29,11.671,10.74,10.41,2.1343722943722927,1.0264912280701743,1.805700934579438,3.7925146198830424,4.763738317757009,7.30663551401869,1.4210526315789491,1.883317757009347,3.8200934579439254,1.38626168224299,0.6506078431372541,umag_gmag_rmag | umag_rmag_imag | umag_rmag_Hamag,189.7830417,-60.5327778,0.0
7994,20.73,17.62,15.27,13.97,14.77,11.809,10.792,10.536,2.00112554112554,0.7833918128654966,1.6583644859813074,3.8787134502924,4.974018691588786,7.761869158878503,1.5973684210526338,2.1186915887850484,4.2443925233644855,1.5242990654205595,0.7994836601307183,umag_gmag_rmag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag,189.8312917,-60.6961944,0.0
7997,16.9,16.62,15.85,15.31,15.62,14.565,14.227,11.939,-0.08333333333333637,-0.5550292397660845,-0.22934579439252656,0.39315789473684226,0.8264485981308397,1.9782242990654169,0.4573684210526335,0.6635981308411227,1.5403271028037377,0.6269158878504661,-1.6060522875817,Jmag_Hmag_Kmag,189.8352083,-60.6076111,0.0
8089,16.75,16.58,15.72,15.15,15.46,13.635,14.081,12.829,-0.23580086580086296,-0.7415204678362541,-0.4004672897196231,0.3366666666666659,0.7772897196261679,1.9882242990654206,0.5299999999999976,0.7397196261682221,1.6603271028037365,0.6569158878504677,-1.5097908496732013,Jmag_Hmag_Kmag,189.8905,-60.614,0.0
8109,17.89,17.5,16.54,15.89,16.26,13.411,14.553,12.811,-0.06298701298701276,-0.6362573099415194,-0.24158878504672743,0.5593567251462022,1.0778504672897236,2.4633644859813097,0.5836842105263176,0.8304672897196281,1.8849065420560749,0.7537383177570082,-2.62213071895425,Jmag_Hmag_Kmag,189.9004167,-60.5792222,0.0
8125,20.71,16.97,14.51,12.96,13.92,10.553,9.426,9.08,2.5792207792207815,1.1839181286549745,2.186495327102807,4.314619883040939,5.626542056074768,8.952242990654204,1.5626315789473684,2.187056074766354,4.723271028037381,1.8191588785046715,0.8330130718954255,umag_gmag_rmag | umag_gmag_Hamag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag,189.910875,-60.6114722,0.0
8152,18.69,15.6,13.52,12.09,13.01,10.053,9.082,8.692,2.1085281385281402,0.8526315789473706,1.7707943925233665,3.43058479532164,4.674299065420563,7.752149532710281,1.252105263157895,1.8440654205607478,4.193551401869159,1.6879439252336446,0.6396274509803919,umag_gmag_rmag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag,189.9250417,-60.6311667,0.0
8155,19.41,16.57,14.63,13.54,14.23,11.75,10.903,10.624,1.9245887445887448,0.9085964912280695,1.6481308411214954,3.4541520467836233,4.391214953271027,6.734112149532713,1.3089473684210513,1.7549532710280369,3.542663551401871,1.2834579439252356,0.6099411764705879,umag_rmag_imag | umag_rmag_Hamag,189.926875,-60.6078056,0.0
8173,17.23,16.96,16.13,15.57,15.88,14.901,14.506,13.457,-0.12164502164502289,-0.6160233918128661,-0.2800934579439256,0.41883040935672833,0.8570093457943957,2.048224299065421,0.5057894736842132,0.7143457943925261,1.6203271028037391,0.6469158878504662,-0.49630718954248354,Jmag_Hmag_Kmag,189.9363333,-60.6134167,0.0
8184,16.8,16.46,15.65,15.08,15.47,14.279,13.447,13.48,-0.04220779220779253,-0.539649122807018,-0.16425233644859827,0.4566666666666669,0.9750467289719633,2.2084112149532724,0.48000000000000037,0.7267289719626174,1.669766355140188,0.6793457943925238,0.8600392156862763,Jmag_Hmag_Kmag,189.94,-60.5953611,0.0
8208,20.43,17.18,14.91,13.56,14.45,11.4,10.383,10.056,2.178874458874459,0.9425146198830419,1.8594859813084113,3.877894736842106,5.072897196261681,7.984579439252334,1.4884210526315789,2.0571962616822423,4.281261682242989,1.5995327102803731,0.7391568627450993,umag_gmag_rmag | umag_gmag_Hamag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag,189.9505,-60.5982778,0.0
8215,18.62,15.92,14.02,12.97,13.64,11.314,10.442,10.178,1.8034632034632043,0.8195906432748556,1.5386915887850483,3.3228070175438624,4.230654205607479,6.489065420560748,1.2921052631578958,1.7242056074766363,3.447803738317756,1.2378504672897186,0.6476862745098044,umag_rmag_imag,189.9517917,-60.6282778,0.0
8285,17.81,17.4,16.5,15.86,16.26,14.973,13.583,14.394,-0.014675324675323842,-0.571637426900584,-0.1706542056074748,0.5315204678362555,1.0767289719626172,2.450934579439254,0.5294736842105245,0.7889719626168218,1.8371962616822437,0.7521495327102815,2.079084967320262,Jmag_Hmag_Kmag,189.9950833,-60.5862778,0.0
8304,17.37,17.02,16.19,15.61,16.03,14.895,14.602,13.517,-0.041645021645019376,-0.5487719298245599,-0.15425233644859582,0.4745029239766059,1.0244859813084108,2.2859813084112184,0.49421052631578677,0.7559813084112132,1.7220560747663565,0.6977570093457968,-0.6288954248366027,Jmag_Hmag_Kmag,190.0075417,-60.6776389,0.0
8312,16.53,16.12,15.21,14.59,15.02,13.322,13.51,12.673,-0.019393939393939297,-0.5652631578947372,-0.15028037383177617,0.5658479532163735,1.1353271028037375,2.478504672897197,0.551052631578947,0.8221028037383173,1.8494859813084121,0.7405607476635523,-0.8991764705882356,Jmag_Hmag_Kmag,190.0120833,-60.6872778,0.0
8321,20.27,16.75,14.24,12.35,13.66,9.725,8.603,8.161,2.3356277056277053,0.7153216374269005,1.9461214953271029,3.7310526315789465,5.46626168224299,9.560560747663551,1.41578947368421,2.241682242990654,5.373317757009346,2.257289719626169,0.7464444444444442,umag_gmag_rmag | umag_gmag_Hamag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag | gmag_imag_Hamag | rmag_imag_Hamag,190.0200417,-60.5746389,0.0
8325,16.82,16.46,15.55,14.92,15.34,14.048,11.943,11.618,-0.06939393939394001,-0.6216374269005858,-0.21046728971962714,0.5036842105263146,1.0658878504672886,2.425981308411215,0.5452631578947366,0.8128504672897194,1.852056074766356,0.7477570093457951,1.8288562091503278,Jmag_Hmag_Kmag,190.0222917,-60.5485,0.0
8330,19.55,16.79,14.79,13.65,14.39,11.803,10.974,10.712,1.816277056277058,0.7584795321637454,1.5375700934579464,3.3733333333333366,4.371214953271031,6.826728971962617,1.3400000000000007,1.814953271028038,3.6898130841121484,1.3474766355140175,0.6063856209150329,umag_rmag_imag | umag_rmag_Hamag,190.024625,-60.549,0.0
8392,17.34,17.03,16.22,15.65,16.05,14.976,13.667,13.468,-0.0722077922077945,-0.5696491228070192,-0.18915887850467428,0.42666666666666964,0.9547663551401897,2.190934579439252,0.4800000000000032,0.731355140186919,1.677196261682244,0.682149532710279,1.1399150326797398,Jmag_Hmag_Kmag,190.0725417,-60.5373056,0.0
8418,17.64,17.27,16.39,15.77,16.19,14.734,14.399,12.417,-0.045238095238093745,-0.5861403508771919,-0.18009345794392329,0.4958479532163732,1.0556074766355148,2.395981308411218,0.5210526315789459,0.787476635514018,1.8120560747663563,0.7377570093457959,-1.3490522875816977,Jmag_Hmag_Kmag,190.09675,-60.6950556,0.0
8541,14.04,14.07,13.47,13.03,13.21,12.289,12.173,11.401,-0.31311688311688407,-0.6929239766081887,-0.4680373831775708,0.03479532163742394,0.317289719626167,1.2354205607476652,0.3452631578947358,0.47971962616822406,1.1737383177570113,0.4904672897196279,-0.5399477124183011,Jmag_Hmag_Kmag,250.2821667,-48.7235,0.0
8557,14.92,14.28,13.39,12.88,13.16,11.852,11.895,11.059,0.2200432900432912,-0.25239766081871184,0.06953271028037489,0.9096491228070173,1.30644859813084,2.3906542056074747,0.5947368421052621,0.7835981308411202,1.6080373831775683,0.5885046728971959,-0.7533267973856204,Jmag_Hmag_Kmag,250.9111667,-47.4870833,0.0
8595,17.55,14.91,12.91,11.91,12.47,10.235,9.362,9.122,1.696277056277057,0.7277192982456149,1.397196261682244,3.4236257309941527,4.212336448598132,6.341308411214954,1.4210526315789473,1.7964485981308413,3.4160747663551403,1.1570093457943926,0.6690784313725482,umag_rmag_imag,251.0463333,-47.5444444,0.0
8618,14.03,13.98,13.27,12.83,12.97,12.131,11.364,11.788,-0.28502164502164645,-0.6830409356725158,-0.46443925233644945,0.22479532163742744,0.4684112149532719,1.3753271028037384,0.45526315789473804,0.5712149532710294,1.2540186915887859,0.47925233644859777,1.1272614379084958,Jmag_Hmag_Kmag,251.115125,-47.3651944,0.0
8641,14.21,13.95,13.34,12.93,13.15,12.348,9.971,8.329,-0.027835497835495993,-0.3901754385964893,-0.14747663551401652,0.3712865497076033,0.6853271028037399,1.5555140186915906,0.3726315789473678,0.5221028037383174,1.1834579439252337,0.47168224299065453,0.9818366013071909,Jmag_Hmag_Kmag,251.6933333,-46.9339444,0.0
8708,15.37,14.86,14.13,13.57,13.98,12.889,12.534,9.534,0.165541125541126,-0.3122807017543855,0.06177570093457985,0.5588304093567231,1.0942056074766335,2.3134579439252327,0.4057894736842089,0.6606074766355126,1.5946261682242984,0.6749532710280379,-2.1940196078431384,Jmag_Hmag_Kmag,254.3086667,-44.7015278,0.0
8715,15.98,15.14,13.98,13.35,13.67,12.264,11.363,11.754,0.2926406926406925,-0.30099415204678426,0.09126168224299036,1.233684210526315,1.6986915887850462,3.030747663551403,0.7952631578947366,1.016588785046729,2.0277570093457955,0.7197196261682252,1.233222222222222,Jmag_Hmag_Kmag,254.3262083,-44.6796111,0.0
8717,16.34,15.67,14.83,14.25,14.69,13.412,13.25,12.463,0.2736363636363637,-0.23514619883040921,0.17084112149532693,0.804502923976608,1.373925233644859,2.641028037383177,0.5042105263157893,0.7752336448598127,1.746915887850467,0.7033644859813084,-0.5066928104575161,Jmag_Hmag_Kmag,254.3283333,-44.7321111,0.0
8784,15.58,15.09,14.33,13.91,14.13,13.187,12.915,11.948,0.13138528138528172,-0.26216374269005793,0.0010280373831783596,0.7391228070175441,1.0556074766355148,1.9455140186915894,0.5168421052631578,0.6674766355140188,1.3434579439252339,0.4816822429906543,-0.5496339869281032,Jmag_Hmag_Kmag,254.5040833,-44.7043333,0.0
8798,15.29,14.68,13.87,13.42,13.64,11.633,12.226,12.151,0.22779220779220705,-0.19315789473684242,0.08028037383177566,0.8726315789473693,1.1964485981308424,2.1455140186915886,0.5494736842105272,0.7035981308411227,1.423457943925234,0.5116822429906537,-0.6567254901960811,Jmag_Hmag_Kmag,254.5287083,-44.7213333,0.0
8802,18.17,15.58,13.6,12.6,13.14,10.856,9.99,9.748,1.6557142857142872,0.6904678362573116,1.347196261682245,3.353625730994154,4.122897196261685,6.246261682242993,1.4010526315789478,1.7671962616822439,3.381214953271029,1.1514018691588788,0.6603790849673192,umag_rmag_imag,254.5360417,-44.8594167,0.0
8819,18.26,15.52,13.27,12.22,12.79,10.289,9.34,9.07,1.6783116883116904,0.6364912280701782,1.3494859813084132,3.712807017543863,4.523457943925235,6.753831775700934,1.6421052631578954,2.027943925233645,3.723504672897194,1.2098130841121482,0.7195882352941179,umag_rmag_imag | umag_rmag_Hamag,254.576,-44.7259722,0.0
8821,15.69,15.33,14.36,13.86,14.08,12.968,11.192,10.668,-0.09770562770562852,-0.57701754385965,-0.2766822429906546,0.7218128654970762,1.0578504672897204,2.1055140186915895,0.6805263157894743,0.8404672897196271,1.6334579439252348,0.5616822429906544,1.3307712418300643,Jmag_Hmag_Kmag,254.578125,-44.7207222,0.0
8841,18.88,15.78,13.35,12.23,12.9,9.957,8.99,8.636,1.9533766233766232,0.8371345029239774,1.6330841121495332,4.1676608187134505,5.092616822429907,7.489065420560746,1.7815789473684214,2.2218224299065423,4.047803738317755,1.3078504672897189,0.6662156862745096,umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag,264.1210417,-32.4676667,0.0
8847,15.82,15.67,14.7,14.24,14.47,13.529,13.18,11.562,-0.3077056277056276,-0.7615204678362566,-0.46121495327102724,0.5604678362573122,0.8964485981308434,1.8680373831775707,0.703684210526317,0.8635981308411228,1.6008878504672897,0.5244859813084104,-1.0257712418300653,Jmag_Hmag_Kmag,264.1502083,-32.5182778,0.0
8852,18.26,15.73,13.59,12.64,13.18,10.654,9.801,9.485,1.5202164502164512,0.5603508771929839,1.2311682242990665,3.5144444444444476,4.271495327102805,6.29626168224299,1.5900000000000012,1.9503271028037388,3.4912149532710273,1.1014018691588776,0.5845032679738553,umag_rmag_imag,264.1623333,-32.5113889,0.0
8855,16.44,16.08,15.01,14.54,14.77,13.567,11.468,10.905,-0.14489177489177119,-0.6216374269005811,-0.3072429906542018,0.8583040935672523,1.1967289719626182,2.188037383177573,0.7978947368421034,0.9589719626168208,1.710887850467289,0.534485981308412,1.6206339869281043,Jmag_Hmag_Kmag,264.1757083,-32.5789722,0.0
8857,16.36,16.05,15.11,14.53,14.8,13.671,10.26,9.155,-0.13354978354978536,-0.6588888888888909,-0.3266822429906553,0.5445029239766083,0.948691588785048,2.168130841121497,0.6042105263157908,0.7965887850467309,1.7206074766355164,0.6557009345794397,2.4721111111111105,Jmag_Hmag_Kmag,264.1864583,-32.4200833,0.0
8862,16.15,15.84,14.9,14.28,14.62,13.508,13.129,11.803,-0.13354978354978453,-0.6843859649122822,-0.31140186915888,0.49584795321637143,0.9778504672897168,2.2957943925233635,0.5810526315789464,0.8104672897196252,1.8126168224299068,0.7153271028037393,-0.7476666666666658,Jmag_Hmag_Kmag,264.19725,-32.4401944,0.0
8868,18.4,16.08,14.03,13.11,13.62,11.035,10.257,9.974,1.3526839826839836,0.42684210526315924,1.0670093457943934,3.2509356725146192,3.971495327102803,5.928691588785045,1.5173684210526306,1.8603271028037371,3.3489252336448585,1.0629906542056073,0.5375424836601317,umag_rmag_imag,264.2200417,-32.4868889,0.0
8876,20.66,16.88,14.0,12.59,13.46,9.7,8.521,8.118,2.421038961038963,1.04543859649123,2.0380373831775724,4.944912280701755,6.135140186915889,9.159532710280375,2.063684210526315,2.63018691588785,4.936401869158878,1.6539252336448602,0.8365816993464034,umag_gmag_rmag | umag_gmag_Hamag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,264.2351667,-32.4439722,0.0
8878,15.9,15.54,14.52,14.14,14.28,13.394,13.026,10.992,-0.12129870129869985,-0.5323976608187112,-0.28177570093457793,0.9177777777777798,1.1467289719626175,1.9353271028037367,0.8000000000000002,0.9089719626168219,1.5040186915887828,0.41925233644859683,-1.3602352941176457,Jmag_Hmag_Kmag,264.2377083,-32.5629167,0.0
8893,16.52,15.64,14.59,13.88,14.34,12.706,12.328,10.368,0.38454545454545325,-0.24187134502924046,0.21785046728971846,1.0663742690058489,1.6870093457943922,3.2160747663551374,0.6389473684210539,0.9343457943925241,2.1017757009345783,0.8389719626168213,-1.2873594771241819,Jmag_Hmag_Kmag,264.27675,-32.4676389,0.0
8908,18.6,15.82,13.67,12.5,13.21,10.497,9.607,9.329,1.7654978354978366,0.6637426900584806,1.4506074766355157,3.5068421052631598,4.482897196261685,6.989158878504675,1.472631578947369,1.9371962616822438,3.847523364485982,1.3690654205607478,0.6537908496732043,umag_rmag_imag | umag_rmag_Hamag,264.3190417,-32.5528056,0.0
8916,16.67,15.93,14.99,14.33,14.79,13.345,12.995,11.936,0.29645021645021874,-0.27988304093567007,0.15934579439252516,0.8771929824561419,1.4856074766355145,2.9160747663551403,0.5578947368421048,0.8474766355140178,1.9417757009345784,0.7889719626168223,-0.5498039215686252,Jmag_Hmag_Kmag,264.365,-32.4573333,0.0
8921,16.33,15.87,14.91,14.35,14.57,13.555,13.157,12.126,0.007012987012986582,-0.5088888888888894,-0.20214953271028058,0.7388304093567228,1.0895327102803722,2.255514018691588,0.6357894736842093,0.802710280373831,1.6834579439252337,0.6216822429906549,-0.4780130718954255,Jmag_Hmag_Kmag,266.672875,-31.4316667,0.0
8922,17.23,16.56,15.57,15.0,15.22,14.181,12.644,11.977,0.20285714285714534,-0.324385964912278,-0.012523364485978461,0.9666666666666667,1.31981308411215,2.50551401869159,0.6599999999999984,0.8280841121495314,1.7234579439252329,0.6316822429906547,0.9702679738562084,Jmag_Hmag_Kmag,266.6729583,-31.4900278,0.0
8930,16.97,16.5,15.28,14.62,14.94,13.529,11.429,10.775,-0.10567099567099703,-0.7283625730994168,-0.3245794392523377,0.8871929824561399,1.3595327102803736,2.750747663551402,0.8378947368421059,1.0627102803738326,2.1177570093457954,0.7497196261682245,1.5443137254901957,Jmag_Hmag_Kmag,266.7353333,-31.3950278,0.0
8931,15.71,15.3,14.43,13.86,14.09,13.001,12.523,10.693,-0.0005194805194808083,-0.5078947368421058,-0.20630841121495347,0.5866666666666677,0.9495327102803752,2.138037383177572,0.5400000000000009,0.7127102803738329,1.6108878504672912,0.6344859813084116,-1.0769019607843138,Jmag_Hmag_Kmag,266.7384583,-31.6281111,0.0
8938,15.69,15.48,14.51,13.97,14.2,13.016,12.272,12.527,-0.24770562770562887,-0.7525146198830416,-0.4419626168224313,0.523157894736843,0.878691588785046,2.0080373831775673,0.6573684210526327,0.8265887850467294,1.6808878504672884,0.60448598130841,0.9606666666666656,Jmag_Hmag_Kmag,266.7613333,-31.4631667,0.0
8946,15.9,15.67,14.76,14.18,14.46,13.382,13.012,11.134,-0.199393939393939,-0.7197660818713446,-0.3863084112149523,0.43450292397660883,0.8484112149532728,2.070654205607479,0.5742105263157896,0.7712149532710287,1.6980373831775712,0.6585046728971966,-1.2256862745098045,Jmag_Hmag_Kmag,266.8182917,-31.6086111,0.0
