,umag,gmag,rmag,imag,Hamag,Jmag,Hmag,Kmag,umag_gmag_rmag,umag_gmag_imag,umag_gmag_Hamag,umag_rmag_imag,umag_rmag_Hamag,umag_imag_Hamag,gmag_rmag_imag,gmag_rmag_Hamag,gmag_imag_Hamag,rmag_imag_Hamag,Jmag_Hmag_Kmag,outlier_columns,RAJ2000,DEJ2000,em
9665,19.04,17.352,16.52,15.92,16.31,14.975,14.752,14.541,1.295411255411254,0.7752046783625718,1.1572616822429889,1.7901754385964914,2.3158878504672886,3.6084112149532688,0.4846315789473694,0.73485046728972,1.7217663551401863,0.7093457943925227,0.04371895424836478,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,90.848717,24.031235,1.0
9666,20.189,18.388,17.44,16.77,17.17,15.66,15.419,15.209,1.353675324675323,0.7696432748537985,1.1806168224299052,1.9340292397660788,2.486570093457943,3.9199345794392553,0.5601052631578942,0.8230934579439259,1.9151962616822467,0.7821495327102826,0.06256862745097935,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,91.061977,23.072931,1.0
9667,20.101,18.281,17.43,16.78,17.21,15.592,15.327,15.197,1.418445887445888,0.8632222222222241,1.274490654205609,1.8803567251462001,2.457168224299066,3.859504672897194,0.47468421052631576,0.7492242990654202,1.8204859813084087,0.7705607476635499,0.15454248366013063,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,90.508264,23.477393,1.0
9668,18.94,17.142,16.34,15.79,16.14,14.952,14.546,14.467,1.4195670995671015,0.9361988304093585,1.2876355140186941,1.9309941520467844,2.405607476635516,3.5883177570093494,0.4835789473684203,0.7094766355140186,1.612046728971964,0.6481308411214964,0.33887581699346564,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,91.106373,23.497351,1.0
9669,18.923,17.189,16.56,16.05,16.4,15.184,14.87,14.834,1.437199134199132,1.007970760233917,1.3321261682242966,1.7426491228070198,2.2074859813084107,3.3113177570093404,0.33373684210526566,0.5549813084112163,1.3990467289719604,0.6081308411214927,0.28341176470588275,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,91.201473,23.441822,1.0
9670,19.021,17.095,16.32,15.76,16.16,14.815,14.51,14.491,1.560307359307362,1.075035087719301,1.4497616822429933,2.019830409356725,2.5454859813084116,3.7619345794392536,0.45078947368420885,0.7009813084112135,1.6321962616822423,0.672149532710281,0.2888562091503264,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,85.809927,31.159667,1.0
9671,19.657,17.738,16.86,16.19,16.63,15.147,14.876,14.896,1.504705627705628,0.9322631578947386,1.3546448598130845,1.982029239766085,2.5734485981308413,4.018028037383173,0.490105263157896,0.7715981308411215,1.874915887850464,0.7933644859813059,0.28799346405228954,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,85.686713,31.139239,1.0
9672,19.746,17.724,16.84,16.14,16.63,14.992,14.43,14.484,1.6048744588744572,1.012315789473683,1.4647757009345774,2.0545380116959064,2.701887850467288,4.21964485981308,0.47873684210526396,0.7868504672897196,1.9480654205607462,0.8373831775700923,0.6078823529411779,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,85.155919,31.71023,1.0
9673,15.828,14.59,14.25,13.96,13.99,13.459,13.312,13.253,1.0775670995670992,0.8364210526315792,0.9323925233644857,1.2252514619883046,1.325289719626168,1.9055700934579416,0.17210526315789512,0.21971962616822427,0.6522897196261668,0.29841121495327,0.0968692810457525,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,92.803773,24.587649,1.0
9674,16.721,14.916,14.26,13.72,14.03,12.878,12.612,12.473,1.495458874458874,1.0426374269005847,1.3537196261682236,1.8041578947368437,2.237448598130841,3.3892242990654182,0.3433684210526327,0.549598130841122,1.426327102803737,0.6269158878504661,0.1478954248366019,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,93.365098,24.988968,1.0
9675,19.159,17.031,15.58,14.72,15.27,13.643,13.203,12.988,1.443329004329005,0.6549064327485394,1.231042056074767,2.5329181286549707,3.277691588785045,5.1277850467289685,0.9531052631578939,1.3075887850467276,2.7196448598130814,1.0142056074766346,0.2573202614379099,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,90.648364,23.952624,1.0
9676,17.486,15.973,15.45,15.03,15.29,14.427,14.357,14.14,1.2662164502164495,0.9119064327485371,1.1651168224299058,1.5251228070175453,1.8804859813084125,2.7816074766355148,0.27984210526315945,0.44898130841121636,1.136177570093459,0.4928971962616821,-0.11437908496731888,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,91.147531,23.563907,1.0
9677,16.972,15.387,15.07,14.81,14.95,14.088,13.962,13.868,1.4354199134199142,1.217204678362574,1.3624158878504675,1.5857426900584808,1.7853644859813085,2.3373271028037377,0.16647368421052663,0.26148598130841094,0.6810186915887841,0.2992523364485976,0.04613071895424832,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,92.667629,23.865678,1.0
9678,17.42,16.066,15.66,15.37,15.54,14.954,14.753,14.684,1.1624242424242457,0.9103508771929855,1.0860841121495357,1.4072514619883045,1.643364485981309,2.2628971962616844,0.23810526315789304,0.3504859813084096,0.8223084112149529,0.3376635514018701,0.14237254901960766,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,92.009064,23.800694,1.0
9679,16.949,15.339,14.69,14.24,14.42,13.338,13.07,12.912,1.3037619047619056,0.9094678362573111,1.141911214953272,1.7116315789473715,1.9965700934579464,2.9344205607476646,0.3884736842105277,0.5240934579439264,1.2327383177570093,0.5004672897196254,0.13375163398692747,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,91.318888,24.568466,1.0
9680,18.578,17.066,16.43,15.98,16.26,15.237,14.958,14.727,1.2118961038961047,0.8197543859649138,1.101467289719628,1.600631578947369,1.9827663551401884,2.948654205607477,0.375473684210526,0.557355140186916,1.2940373831775696,0.5285046728971958,0.08272549019607847,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,91.974385,22.307602,1.0
9681,19.948,18.054,17.29,16.69,17.06,15.8,15.303,15.197,1.5334978354978377,1.0245497076023429,1.387710280373834,1.928175438596495,2.434448598130842,3.7213644859813044,0.4166315789473691,0.6575981308411207,1.63890654205607,0.7037383177570065,0.4069346405228743,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,91.590601,22.546927,1.0
9682,19.177,17.573,17.0,16.58,16.88,15.906,15.604,15.716,1.3336233766233756,0.9710350877192963,1.2510233644859798,1.6661228070175416,2.060364485981307,2.9727009345794415,0.3298421052631574,0.5174859813084112,1.215897196261685,0.5041121495327122,0.3971633986928119,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,93.9792,23.714571,1.0
9683,19.044,17.282,16.68,16.27,16.56,15.603,15.242,15.23,1.4779393939393943,1.1169239766081875,1.394252336448598,1.865286549707603,2.2473644859813082,3.1371775700934577,0.3646315789473687,0.5464859813084111,1.227467289719626,0.49130841121495317,0.35080392156862594,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,93.941468,23.838107,1.0
9684,19.32,17.52,16.86,16.37,16.7,15.65,15.294,15.326,1.4885714285714293,1.066959064327487,1.3823364485981315,1.8639766081871374,2.304485981308412,3.36327102803738,0.3763157894736853,0.5859813084112151,1.3951869158878478,0.5825233644859793,0.38318954248366,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,93.990978,23.860521,1.0
9685,20.235,18.36,17.3,16.66,16.98,15.519,15.024,14.807,1.3748268398268406,0.7913742690058485,1.1721028037383183,2.1565204678362555,2.623971962616821,3.9757476635514015,0.6894736842105247,0.9119626168224285,1.9377570093457939,0.7297196261682249,0.31062091503268185,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,90.832295,22.119205,1.0
9686,18.633,16.835,16.16,15.63,15.99,14.802,14.624,14.445,1.4794935064935044,1.02990058479532,1.3676028037383157,1.8283216374269005,2.307766355140186,3.4538411214953246,0.36815789473684324,0.5963551401869167,1.4724766355140182,0.6309345794392516,0.025908496732025,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,91.510771,22.206697,1.0
9687,18.192,16.598,16.15,15.7,16.0,15.051,14.843,14.843,1.3826060606060617,1.0215906432748554,1.2894112149532728,1.494631578947371,1.8962056074766385,2.867700934579441,0.18747368421052718,0.3786074766355151,1.1208971962616825,0.5341121495327098,0.20800000000000018,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,92.876294,25.388514,1.0
9688,18.452,16.828,16.35,15.97,16.23,15.414,15.164,15.033,1.3984502164502197,1.0770877192982486,1.319411214953274,1.6397777777777773,1.9853644859813078,2.8076074766355146,0.25799999999999756,0.42248598130840875,1.0511775700934565,0.45289719626168295,0.13869281045751616,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,92.915782,25.146305,1.0
9689,19.564,17.791,17.26,16.75,17.15,16.059,15.784,15.707,1.5224415584415587,1.1094385964912277,1.4465093457943914,1.6836491228070143,2.197084112149528,3.3149345794392504,0.23573684210526108,0.4801121495327077,1.3381962616822423,0.6221495327102815,0.2095751633986932,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,94.811693,24.311348,1.0
9690,18.096,16.485,16.04,15.66,15.93,15.148,14.911,14.76,1.4010216450216455,1.085122807017545,1.3283130841121504,1.59377777777778,1.9490841121495341,2.7741308411214947,0.2250000000000009,0.39411214953271084,1.025607476635513,0.45570093457943817,0.10869934640522905,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,94.40181,24.862611,1.0
9691,18.771,16.872,16.19,15.62,16.02,14.851,14.681,14.554,1.5771904761904778,1.100941520467837,1.465037383177571,1.887666666666664,2.415766355140185,3.651934579439254,0.3519999999999975,0.6033551401869137,1.549196261682244,0.6821495327102826,0.06209150326797652,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,94.939854,24.396167,1.0
9692,19.265,17.582,16.71,16.06,16.46,15.239,14.857,14.673,1.2715367965367965,0.7128362573099402,1.1115140186915888,1.7643567251461962,2.3120093457943924,3.7059345794392566,0.4956842105263145,0.7563457943925233,1.8191962616822466,0.7621495327102831,0.22566013071895633,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,94.870819,24.407964,1.0
9693,17.67,16.381,15.89,15.44,15.7,14.818,14.592,14.48,1.057316017316019,0.6891812865497087,0.9421355140186927,1.2326315789473683,1.5953271028037384,2.5556074766355157,0.2304736842105254,0.40310280373831686,1.1341775700934584,0.5228971962616833,0.13083660130718855,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,94.777513,24.243177,1.0
9694,19.822,18.122,17.27,16.62,17.05,15.601,15.424,15.416,1.2979740259740251,0.7425847953216376,1.1539813084112147,1.7613567251462003,2.338168224299066,3.740504672897194,0.475684210526317,0.7502242990654214,1.8214859813084099,0.7705607476635499,0.1702026143790871,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,90.847153,24.018062,1.0
9695,18.985,17.438,16.84,16.37,16.68,15.663,15.466,15.22,1.264826839826841,0.8662280701754407,1.1609158878504684,1.5733040935672524,1.9894859813084107,3.003224299065417,0.32589473684210496,0.5239813084112139,1.298327102803735,0.5569158878504659,-0.012019607843135133,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,91.403809,23.594607,1.0
9696,18.963,17.233,16.67,16.23,16.54,15.527,15.218,15.166,1.4643419913419924,1.0906608187134508,1.377023364485981,1.7577953216374247,2.166644859813081,3.1212242990654193,0.30826315789473496,0.5028598130841098,1.2333271028037374,0.5269158878504683,0.2648169934640519,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,91.287077,23.533347,1.0
9697,17.835,16.608,16.0,15.51,15.77,14.882,14.609,14.65,0.9401082251082251,0.5271052631578946,0.8001682242990653,1.2389766081871354,1.6114485981308415,2.6506074766355145,0.32431578947368467,0.5015981308411219,1.2911775700934585,0.5628971962616824,0.30783660130718954,umag_gmag_rmag | umag_gmag_Hamag,90.990249,23.602062,1.0
9698,17.961,16.653,16.1,15.64,15.88,14.905,14.843,14.789,1.0470606060606071,0.6622865497076035,0.9142757009345804,1.3014678362573062,1.647168224299062,2.6215607476635494,0.2866842105263126,0.45122429906541756,1.191317757009344,0.5272897196261691,0.016117647058822696,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,91.207452,23.683433,1.0
9699,18.508,17.062,16.42,15.9,16.19,15.119,14.905,14.852,1.1430649350649333,0.7053099415204653,1.0018504672897177,1.455485380116955,1.864448598130838,2.9711775700934577,0.34094736842105133,0.5355981308411208,1.3774672897196276,0.6013084112149549,0.16896732026143912,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,91.114115,23.520611,1.0
9700,18.0,16.558,15.94,15.48,15.74,14.771,14.578,14.314,1.1503896103896105,0.7548538011695913,1.0253551401869163,1.5004678362573118,1.8656074766355153,2.845607476635513,0.3516842105263167,0.5254766355140194,1.271177570093457,0.5328971962616813,-0.031313725490194094,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,91.206097,23.529356,1.0
9701,18.541,16.935,16.29,15.94,16.12,15.191,14.839,14.72,1.3016493506493525,0.9717602339181309,1.1908831775700963,1.825269005847955,2.08576635514019,2.8264205607476662,0.4423684210526314,0.5663551401869164,1.1287383177570096,0.40046728971962625,0.2508888888888894,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,92.830408,23.963127,1.0
9702,18.348,16.887,16.5,16.19,16.41,15.801,15.619,15.497,1.2783896103896086,1.016713450292397,1.2180420560747647,1.4709239766081876,1.7605233644859803,2.433514018691585,0.20752631578947492,0.3453644859813089,0.860457943925232,0.3716822429906526,0.07833986928104625,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,91.981891,23.771488,1.0
9703,19.623,17.894,17.08,16.5,16.85,15.543,15.366,15.35,1.3449047619047647,0.8404269005847993,1.19724299065421,1.8375029239766132,2.319448598130847,3.5613177570093484,0.4782105263157906,0.707598130841123,1.654046728971962,0.678130841121494,0.16340522875816954,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,91.412068,24.124631,1.0
9704,15.996,14.593,14.23,13.92,14.07,13.449,13.367,13.256,1.2317142857142864,0.9740116959064333,1.136612149532711,1.3889239766081867,1.6104859813084111,2.2638504672897204,0.18352631578947298,0.28898130841121444,0.7844485981308414,0.35205607476635575,-0.012313725490197658,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,90.705959,32.101385,1.0
9705,18.21,16.41,15.77,15.31,15.64,14.503,14.207,14.11,1.4980086580086585,1.0988304093567263,1.407803738317758,1.8804678362573126,2.3136448598130865,3.3132710280373834,0.37368421052631695,0.5798598130841132,1.3451869158878502,0.5525233644859804,0.2135816993464035,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,87.136344,20.44564,1.0
9706,16.247,15.138,14.79,14.41,14.55,13.851,13.707,13.625,0.9447922077922074,0.6449532163742693,0.8095046728971967,0.9947777777777798,1.2237289719626192,2.012327102803739,0.12800000000000136,0.23697196261682393,0.8320186915887853,0.4192523364485973,0.07432679738562042,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,87.400066,20.651292,1.0
9707,17.787,16.048,15.45,15.0,15.33,14.254,14.012,13.865,1.4568268398268411,1.0709766081871366,1.37328971962617,1.7896315789473691,2.220364485981309,3.200271028037382,0.33747368421052576,0.5424859813084105,1.2931869158878488,0.5425233644859806,0.11709803921568519,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,87.782821,20.597747,1.0
9708,17.68,15.931,15.29,14.75,15.13,13.935,13.718,13.585,1.446536796536797,0.996198830409358,1.3410140186915902,1.733157894736844,2.2344859813084135,3.4058878504672903,0.32836842105263214,0.5669813084112157,1.4633364485981306,0.6465420560747658,0.10399346405228888,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,87.54519,20.57424,1.0
9709,17.387,15.789,15.38,15.03,15.27,14.434,14.156,14.091,1.4050086580086594,1.114192982456141,1.333649532710281,1.5812690058479513,1.9000841121495313,2.6575607476635525,0.2063684210526297,0.35811214953270865,0.9373177570093463,0.41728971962616973,0.22277124183006297,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,87.572249,20.786969,1.0
9710,16.844,15.363,14.88,14.46,14.69,13.819,13.541,13.488,1.2530909090909113,0.9054035087719324,1.1382102803738334,1.4531228070175444,1.7793271028037376,2.672037383177569,0.23984210526315675,0.39510280373831597,1.0738878504672873,0.4844859813084108,0.23296732026143768,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,88.110739,22.072301,1.0
9711,16.145,14.696,14.42,14.11,14.3,13.581,13.417,13.36,1.3187662337662338,1.0754678362573096,1.2472990654205611,1.3479239766081863,1.6083644859813089,2.2729439252336467,0.09652631578947324,0.2204859813084114,0.7271682242990667,0.36327102803738404,0.11556862745097977,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,88.457979,21.794662,1.0
9712,17.934,16.332,15.83,15.36,15.61,14.615,14.38,14.255,1.3651255411255412,0.9824210526315785,1.2342523364485978,1.5323040935672518,1.8901682242990658,2.8870841121495343,0.2298947368421056,0.40022429906542095,1.1577476635514032,0.5400934579439258,0.12879084967320206,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,88.498442,21.918255,1.0
9713,16.545,14.872,14.46,14.05,14.29,13.266,13.093,12.948,1.478593073593076,1.1490350877193007,1.3765607476635529,1.586286549707603,1.9197663551401862,2.7955607476635502,0.17463157894736742,0.33335514018691415,1.0003177570093438,0.47728971962616795,0.04979738562091546,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,88.403623,22.074791,1.0
9714,17.968,16.079,15.33,14.81,15.16,13.86,13.523,13.405,1.5355757575757567,1.0801052631578942,1.42091121495327,2.0054853801169594,2.472766355140187,3.5963177570093445,0.4479473684210535,0.6703551401869166,1.5290467289719625,0.6181308411214949,0.23673856209150274,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,88.383302,22.237502,1.0
9715,16.797,15.11,14.66,14.26,14.52,13.544,13.365,13.195,1.4746623376623391,1.1451871345029254,1.3864859813084125,1.650450292397661,2.0009252336448595,2.8626074766355143,0.21842105263157807,0.38523364485981215,1.0431775700934574,0.47289719626168253,0.034555555555555895,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,89.499313,22.116848,1.0
9716,16.337,14.826,14.48,14.11,14.33,13.378,13.192,13.045,1.34773593073593,1.054602339181285,1.2583644859813075,1.4069415204678344,1.7112056074766344,2.5025140186915897,0.13178947368421007,0.27660747663551394,0.8794579439252352,0.4316822429906554,0.06109803921568603,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,88.290588,21.34594,1.0
9717,16.541,14.973,14.61,14.24,14.46,13.535,13.285,13.212,1.3967142857142847,1.1007660818713445,1.3067056074766352,1.4809415204678382,1.7852056074766378,2.5765140186915896,0.14878947368421233,0.293607476635516,0.8964579439252347,0.4316822429906536,0.18797385620915,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,88.204636,21.375933,1.0
9718,16.518,14.961,14.69,14.37,14.59,13.716,13.563,13.497,1.4291255411255412,1.1802807017543857,1.368032710280374,1.4387602339181296,1.7308037383177586,2.423514018691591,0.0857368421052638,0.2247383177570103,0.7544579439252352,0.3816822429906547,0.09692156862744906,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,88.473459,21.416197,1.0
9719,17.543,15.757,15.29,14.88,15.12,14.143,13.903,13.797,1.565640692640692,1.226976608187135,1.4615467289719621,1.7542865497076046,2.0877663551401873,2.9635607476635477,0.22963157894736994,0.38835514018691647,1.0553177570093435,0.4772897196261662,0.14993464052287614,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,88.220274,21.157855,1.0
9720,17.405,15.769,15.29,14.91,15.15,14.226,14.003,13.881,1.4099783549783556,1.088450292397662,1.3207149532710292,1.652777777777781,1.978925233644863,2.7955607476635524,0.25900000000000156,0.4142336448598146,1.037317757009346,0.4472897196261673,0.11933986928104662,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,86.791692,21.455289,1.0
9721,17.045,15.6,15.29,14.98,15.17,14.361,14.206,14.034,1.2987229437229455,1.0497953216374296,1.2259813084112172,1.3779239766081912,1.6383644859813118,2.3029439252336457,0.13052631578947496,0.2544859813084121,0.7611682242990643,0.36327102803738176,0.008856209150328948,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,87.83431,21.876115,1.0
9722,16.636,15.542,15.19,14.84,15.01,14.405,14.284,14.227,0.9279047619047611,0.6465263157894732,0.8230280373831771,1.0202690058479535,1.2710467289719627,2.0088971962616813,0.14936842105263212,0.2687289719626173,0.8283084112149531,0.3976635514018688,0.07256862745097874,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,87.52705,21.650537,1.0
9723,17.878,16.259,15.75,15.38,15.63,14.785,14.482,14.6,1.3788225108225105,1.058701754385965,1.298621495327103,1.6779415204678374,2.0113644859813093,2.811084112149532,0.2947894736842114,0.45348598130841195,1.0647476635514015,0.44009345794392446,0.40326143790849783,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,87.515711,21.800403,1.0
9724,18.575,16.809,16.18,15.65,15.97,14.816,14.532,14.433,1.469199134199132,1.0272222222222203,1.338658878504671,1.750321637426901,2.1908878504672904,3.325747663551401,0.32215789473684386,0.5318504672897214,1.3967570093457953,0.6197196261682237,0.199882352941177,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,85.825434,20.242589,1.0
9725,19.082,17.525,17.03,16.64,16.89,15.956,15.828,15.562,1.3234285714285747,0.9928771929824597,1.233565420560751,1.5776140350877184,1.915925233644859,2.755084112149533,0.2692105263157866,0.4302336448598103,1.0707476635514,0.4600934579439258,-0.09801307189542469,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,85.700823,20.278043,1.0
9727,19.389,17.496,16.82,16.26,16.65,15.419,15.032,15.193,1.5740216450216464,1.1051403508771958,1.462093457943926,1.887830409356726,2.4037663551401844,3.617411214953265,0.3517894736842097,0.5973551401869135,1.5257663551401817,0.6693457943925213,0.5237973856209152,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,86.073839,20.750396,1.0
9728,19.055,17.439,16.8,16.32,16.63,15.634,15.308,15.602,1.3144805194805196,0.9027192982456139,1.2039392523364478,1.6711403508771916,2.0897663551401844,3.123224299065418,0.3611052631578939,0.5603551401869145,1.349327102803737,0.5669158878504674,0.5758039215686284,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,85.591676,21.036891,1.0
9729,19.746,17.805,17.04,16.43,16.86,15.657,15.278,15.085,1.5800259740259728,1.0645380116959056,1.4596682242990644,1.964011695906433,2.5310467289719623,3.854504672897195,0.41184210526315884,0.6817289719626175,1.694485981308411,0.7305607476635507,0.21501307189542473,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,86.177512,20.440451,1.0
9730,19.66,18.104,17.44,16.88,17.22,15.945,15.516,15.404,1.2426839826839846,0.7757894736842115,1.1057383177570101,1.5388304093567213,2.006168224299062,3.2057943925233654,0.3397894736842072,0.5622242990654174,1.4766168224299066,0.6553271028037406,0.33383660130718973,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,86.218543,20.283655,1.0
9731,19.704,17.71,17.0,16.43,16.84,15.509,15.355,15.145,1.6589783549783543,1.1780935672514612,1.550869158878504,2.0106666666666673,2.5484859813084118,3.7874579439252347,0.3800000000000007,0.6359813084112158,1.5846261682243004,0.6849532710280377,-0.02443137254902039,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,85.85877,21.445178,1.0
9732,18.942,17.307,16.79,16.42,16.67,15.713,15.322,15.271,1.3910476190476209,1.0696023391812903,1.310546728971966,1.7019415204678405,2.035364485981312,2.835084112149531,0.3027894736842115,0.4614859813084119,1.0727476635513988,0.4400934579439227,0.34766666666666807,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,85.778295,21.618344,1.0
9733,19.289,17.423,16.72,16.17,16.56,15.376,14.924,14.886,1.5342813852813888,1.067304093567257,1.426434579439256,1.8999941520467898,2.4134859813084137,3.607411214953267,0.38457894736842213,0.6289813084112144,1.5427663551401811,0.6593457943925197,0.4197124183006533,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,85.837104,21.512428,1.0
9734,19.723,17.917,17.19,16.67,17.0,15.704,15.453,15.151,1.4629567099567073,1.0111286549707579,1.3389299065420528,1.9004853801169574,2.3483271028037347,3.466271028037378,0.42594736842105324,0.6391028037383175,1.4921869158878491,0.6125233644859804,-0.005601307189540883,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,85.635235,21.419756,1.0
9735,19.19,17.56,17.01,16.63,16.9,16.033,15.528,15.417,1.3704761904761944,1.0371929824561432,1.2938317757009372,1.7177777777777745,2.0730841121495294,2.898130841121497,0.32999999999999574,0.49911214953270605,1.1306074766355134,0.4557009345794417,0.41068627450980416,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,87.246245,22.188198,1.0
9736,18.953,17.274,16.77,16.36,16.63,15.676,15.527,15.358,1.4411818181818161,1.0963918128654946,1.3509813084112126,1.684286549707602,2.046925233644859,2.9311308411214947,0.2666315789473697,0.4392336448598142,1.1146074766355152,0.4857009345794393,0.005405228758171954,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,87.741175,21.509479,1.0
9737,18.771,17.134,16.63,16.22,16.51,15.682,15.555,15.315,1.399181818181818,1.0543918128654965,1.3191682242990665,1.642286549707604,2.024364485981313,2.914177570093463,0.2666315789473697,0.4484859813084138,1.1294672897196296,0.49130841121495417,-0.07692156862745045,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,87.679307,21.54616,1.0
9738,18.316,16.87,16.34,15.85,16.17,15.264,15.084,15.006,1.1959134199134174,0.795824561403506,1.089457943925232,1.3799766081871336,1.8107663551401878,2.8667476635514038,0.24631578947368526,0.4513551401869179,1.2577570093457973,0.5797196261682251,0.11372549019607867,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,86.28218,21.05042,1.0
9739,19.152,17.521,16.97,16.58,16.83,16.087,15.582,15.377,1.3710043290043283,1.0311812865497063,1.2790420560747653,1.707614035087721,2.0459252336448612,2.8850841121495354,0.3252105263157911,0.4862336448598148,1.1267476635514044,0.4600934579439258,0.33081699346405125,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,86.889576,21.155624,1.0
9740,19.073,17.388,16.78,16.36,16.62,15.782,15.322,15.338,1.3981082251082235,1.0297251461988277,1.2938224299065406,1.7821228070175412,2.1374859813084104,3.0386074766355167,0.3648421052631575,0.5339813084112155,1.2211775700934613,0.4928971962616844,0.4735947712418309,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,86.868366,21.24429,1.0
9741,18.359,16.682,16.17,15.77,16.05,15.165,14.985,14.733,1.4354069264069311,1.0956666666666706,1.3550934579439295,1.7024502923976583,2.0723644859813075,2.9396542056074804,0.2804210526315747,0.4564859813084077,1.12003738317757,0.4785046728971987,-0.034117647058822836,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,86.519378,21.028307,1.0
9742,19.237,17.649,17.13,16.73,16.99,15.973,15.722,15.591,1.3431038961038926,1.0022046783625704,1.2523411214953233,1.620450292397662,1.9709252336448586,2.832607476635509,0.2874210526315817,0.45423364485981477,1.1121775700934569,0.47289719626168025,0.13969281045751739,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,86.841703,21.191145,1.0
