,umag,gmag,rmag,imag,Hamag,Jmag,Hmag,Kmag,umag_gmag_rmag_imag,umag_gmag_rmag_Hamag,umag_gmag_imag_Hamag,umag_rmag_imag_Hamag,gmag_rmag_imag_Hamag,outlier_columns,RAJ2000,DEJ2000,em
9350,19.384,17.843,17.32,16.87,17.16,16.123,15.593,16.596,0.7235000000000019,0.5151176470588226,0.8058837209302354,0.6612093023255865,-0.14467441860464914,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,81.65984,28.252902,1.0
9352,19.864,18.174,17.72,17.29,17.59,16.616,16.304,15.658,0.9088333333333354,0.8564705882353015,0.9295348837209301,0.692837209302325,-0.23669767441860534,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,80.850567,28.613282,1.0
9353,18.89,17.338,16.92,16.53,16.8,15.928,15.708,15.664,0.8434999999999987,0.7825882352941106,0.8675813953488383,0.6639534883720948,-0.2036279069767436,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,80.924543,29.327542,1.0
9354,19.803,17.862,17.11,16.51,16.91,15.635,15.252,15.106,0.8510000000000066,0.658647058823536,0.9270465116279136,0.7581162790697769,-0.16893023255813688,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,82.95025,29.245749,1.0
9355,18.032,16.359,15.85,15.42,15.74,14.741,14.666,14.38,0.8918333333333324,0.9677058823529429,0.8618372093023235,0.634093023255814,-0.2277441860465098,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,88.271165,22.051802,1.0
9356,19.119,17.439,16.88,16.44,16.73,15.728,15.444,15.654,0.8806666666666707,0.7182352941176555,0.9448837209302348,0.8362093023255872,-0.10867441860464777,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,86.576156,21.120828,1.0
9357,19.351,17.592,16.98,16.47,16.79,15.65,15.463,15.347,0.8324999999999977,0.5407647058823446,0.9478372093023256,0.8230930232558122,-0.1247441860465136,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,87.949373,21.363863,1.0
9358,18.211,16.723,16.3,15.97,16.17,15.501,15.418,15.124,0.8884999999999995,0.6544705882352998,0.9810232558139506,0.943558139534877,-0.03746511627907373,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,87.0067,21.52229,1.0
9360,18.284,16.754,16.27,15.93,16.16,15.266,15.211,14.988,0.9123333333333313,0.8247058823529422,0.9469767441860433,0.9014418604651142,-0.045534883720929176,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,87.392972,21.62838,1.0
9361,20.108,18.08,17.13,16.43,16.87,15.363,14.906,14.729,0.7563333333333373,0.36094117647060275,0.9126511627906972,0.8496279069767407,-0.06302325581395651,umag_gmag_rmag_imag,90.627258,23.564235,1.0
9362,18.8,17.154,16.66,16.38,16.51,15.576,15.445,15.252,1.1373333333333322,0.6842352941176566,1.3164651162790642,1.511162790697663,0.1946976744185987,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,92.405747,23.505807,1.0
9363,19.172,17.371,16.73,16.24,16.58,15.604,15.373,15.039,0.9108333333333318,0.839235294117635,0.9391395348837237,0.7973488372093043,-0.14179069767441965,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,94.511661,24.562304,1.0
9364,18.938,17.101,16.34,15.82,16.16,14.928,14.681,14.543,0.8923333333333341,0.6828823529411776,0.9751395348837215,0.9533488372093031,-0.021790697674418658,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,91.453751,23.211518,1.0
9366,18.851,17.147,16.6,16.12,16.43,15.387,15.025,14.812,0.8320000000000001,0.6139999999999894,0.9181860465116322,0.7514651162790746,-0.16672093023255774,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,87.929442,22.184555,1.0
9367,18.358,16.817,16.41,16.05,16.32,15.631,15.561,15.229,0.8870000000000016,0.9639411764705893,0.856581395348839,0.6419534883720963,-0.21462790697674283,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,87.523691,21.978808,1.0
9368,19.198,17.461,16.99,16.61,16.89,15.961,15.956,15.731,1.0466666666666704,1.09582352941178,1.0272325581395343,0.8535813953488345,-0.1736511627906998,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,87.59253,21.527087,1.0
9369,17.58,16.032,15.54,15.21,15.34,14.464,14.228,14.129,0.9485000000000016,0.2656470588235318,1.2184651162790707,1.411162790697679,0.19269767441860797,umag_gmag_rmag_imag | umag_gmag_imag_Hamag,92.74329,23.93106,1.0
9370,18.557,17.181,16.88,16.56,16.78,15.938,15.881,15.547,0.794666666666664,0.7348235294117759,0.8183255813953406,0.6128139534883608,-0.20551162790698008,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,81.404681,29.067483,1.0
9372,22.918,19.636,18.94,17.72,18.46,15.065,14.027,13.628,1.065666666666663,0.20435294117646707,1.4061860465116238,0.39846511627906045,-1.0077209302325638,umag_gmag_rmag_imag | umag_gmag_imag_Hamag | gmag_rmag_imag_Hamag,87.994208,22.254083,1.0
9373,18.943,17.293,16.7,16.25,16.58,15.62,15.531,15.304,0.8325000000000037,0.8805882352941131,0.8134883720930302,0.6467209302325694,-0.16676744186046077,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,86.358611,30.061028,1.0
9374,15.762,14.736,12.98,12.29,12.43,11.335,10.981,10.641,-0.22750000000000226,-2.5004705882353,0.671116279069766,2.1047906976744164,1.4336744186046504,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,56.368509,50.057241,1.0
9375,15.302,15.793,12.68,11.91,11.88,10.899,10.575,10.259,-1.889833333333332,-5.620411764705877,-0.41495348837209434,2.7671162790697643,3.1820697674418583,umag_gmag_rmag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,59.058908,52.434199,1.0
9377,16.526,15.552,15.04,14.59,14.55,13.874,13.65,13.406,0.15650000000000175,-2.1677647058823437,1.0753953488372072,1.6794883720930196,0.6040930232558124,umag_gmag_imag_Hamag | umag_rmag_imag_Hamag,82.132292,27.196278,1.0
9378,16.991,14.926,14.01,13.39,13.66,12.396,11.856,11.767,0.9386666666666679,-0.17911764705882227,1.3805813953488382,1.6749534883720958,0.2943720930232575,umag_gmag_rmag_imag | umag_gmag_imag_Hamag | umag_rmag_imag_Hamag,103.85162,6.209945,1.0
9379,15.564,14.665,14.41,14.09,14.03,13.516,13.37,13.265,0.3176666666666672,-1.537470588235299,1.051093023255816,1.444232558139537,0.393139534883721,umag_gmag_imag_Hamag,88.428167,21.873139,1.0
9380,17.658,16.02,15.08,14.33,14.53,13.294,12.921,12.645,0.2755000000000021,-1.8884705882352981,1.1310232558139572,1.610558139534889,0.4795348837209316,umag_gmag_imag_Hamag | umag_rmag_imag_Hamag,87.479917,32.83525,1.0
9381,16.455,15.157,14.57,14.13,14.19,13.467,13.3,13.137,0.49866666666666604,-1.1384705882353017,1.1459069767441876,1.5947674418604696,0.44886046511628186,umag_gmag_imag_Hamag | umag_rmag_imag_Hamag,82.212254,27.353348,1.0
9382,16.526,15.552,15.04,14.59,14.55,13.874,13.65,13.406,0.15650000000000175,-2.1677647058823437,1.0753953488372072,1.6794883720930196,0.6040930232558124,umag_gmag_imag_Hamag | umag_rmag_imag_Hamag,82.132292,27.196278,1.0
9383,15.693,14.806,13.52,12.96,12.83,12.013,11.716,11.386,-0.1303333333333303,-3.537117647058821,1.2165348837209324,2.801837209302329,1.5853023255813965,umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,88.470081,22.429046,1.0
9384,15.693,14.806,13.52,12.96,12.83,12.013,11.716,11.386,-0.1303333333333303,-3.537117647058821,1.2165348837209324,2.801837209302329,1.5853023255813965,umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,88.470081,22.429046,1.0
9385,15.268,14.549,13.65,13.33,13.25,12.782,12.636,12.489,0.1376666666666675,-1.8457058823529433,0.9217906976744199,2.004976744186047,1.0831860465116272,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,94.245542,25.257194,1.0
9386,15.268,14.549,13.65,13.33,13.25,12.782,12.636,12.489,0.1376666666666675,-1.8457058823529433,0.9217906976744199,2.004976744186047,1.0831860465116272,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,94.245504,25.257169,1.0
9387,14.487,14.61,12.86,12.62,12.6,12.059,11.903,11.737,-0.5589999999999996,-1.7900588235294104,-0.0723023255813958,1.7237441860465101,1.796046511627906,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,92.652009,24.313367,1.0
9388,16.077,14.715,13.86,13.32,13.42,12.495,12.215,12.088,0.38100000000000367,-1.4591764705882313,1.1085116279069798,1.733279069767446,0.6247674418604665,umag_gmag_imag_Hamag | umag_rmag_imag_Hamag,63.936129,53.832225,1.0
9389,15.564,14.665,14.41,14.09,14.03,13.516,13.37,13.265,0.3176666666666672,-1.537470588235299,1.051093023255816,1.444232558139537,0.393139534883721,umag_gmag_imag_Hamag,88.428156,21.873148,1.0
9390,15.268,14.549,13.65,13.33,13.25,12.782,12.636,12.489,0.1376666666666675,-1.8457058823529433,0.9217906976744199,2.004976744186047,1.0831860465116272,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,94.245542,25.257194,1.0
9392,18.386,16.88,16.53,16.16,16.39,15.518,15.354,15.316,0.8338333333333319,0.6083529411764669,0.9229767441860459,0.743441860465113,-0.17953488372093307,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,81.1031896,28.7825194,1.0
9393,17.401,15.974,15.63,15.27,15.53,14.767,14.624,14.476,0.7729999999999976,0.785823529411755,0.76793023255814,0.5133255813953497,-0.2546046511627905,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,81.1281562,28.3196539,1.0
9395,18.866,17.298,16.64,16.15,16.49,15.448,15.229,15.081,0.6778333333333313,0.6062352941176344,0.7061395348837232,0.5813488372093032,-0.12479069767442019,umag_gmag_rmag_Hamag,81.184422,27.098537,1.0
9397,18.386,16.88,16.53,16.16,16.39,15.518,15.354,15.316,0.8338333333333319,0.6083529411764669,0.9229767441860459,0.743441860465113,-0.17953488372093307,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,81.103179,28.782524,1.0
9398,19.603,17.751,16.95,16.33,16.7,15.17,14.737,14.593,0.7256666666666653,0.24905882352941155,0.9140930232558122,0.8632325581395335,-0.05086046511627895,umag_gmag_rmag_imag,80.536857,27.852361,1.0
9399,19.793,17.999,17.29,16.74,17.09,15.845,15.446,15.184,0.7948333333333327,0.511647058823534,0.9067906976744159,0.8099767441860408,-0.09681395348837529,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,80.18152,27.992935,1.0
9400,18.166,16.762,16.35,16.02,16.21,15.438,15.18,15.126,0.8044999999999967,0.5063529411764666,0.9223720930232527,0.8969302325581329,-0.02544186046511998,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,81.377978,29.690374,1.0
9403,18.783,17.092,16.41,15.83,16.25,15.011,14.744,14.729,0.637333333333336,0.6651176470588247,0.6263488372093056,0.34137209302325866,-0.28497674418604724,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,83.264146,30.113282,1.0
9404,16.162,14.65,14.14,13.76,14.0,13.057,12.851,12.736,0.8216666666666641,0.6143529411764653,0.9036279069767427,0.8610697674418586,-0.042558139534884076,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,87.944185,29.141283,1.0
9405,17.689,16.056,15.51,15.01,15.31,14.288,14.063,13.873,0.724666666666666,0.35064705882353264,0.8725348837209279,0.7278372093023233,-0.14469767441860482,umag_gmag_rmag_imag,87.533055,30.600339,1.0
9408,16.355,14.694,14.04,13.58,13.95,12.857,12.71,12.576,0.8253333333333348,1.0839411764705886,0.723093023255816,0.525232558139541,-0.19786046511627509,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,59.718866,51.349119,1.0
9409,16.171,14.31,13.02,12.42,12.61,11.527,11.29,11.117,0.7709999999999999,-0.7678235294117677,1.3793720930232563,2.2319302325581423,0.852558139534886,umag_gmag_rmag_imag | umag_gmag_imag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,56.463593,49.815753,1.0
9411,19.121,16.991,15.98,15.23,15.74,14.222,13.859,13.661,0.7674999999999994,0.5911764705882325,0.8372093023255816,0.6740232558139541,-0.1631860465116275,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,60.493882,51.140074,1.0
9412,16.737,14.925,14.25,13.69,14.07,12.876,12.631,12.523,0.7946666666666635,0.6578823529411755,0.8487441860465077,0.6488604651162748,-0.1998837209302332,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,60.416597,51.174197,1.0
9413,18.412,16.422,15.41,14.77,15.14,13.923,13.543,13.621,0.827333333333331,0.25882352941176534,1.0520930232558103,1.2122325581395301,0.16013953488371957,umag_gmag_rmag_imag | umag_gmag_imag_Hamag,56.269216,48.688328,1.0
9414,17.669,15.607,14.74,14.16,14.62,13.218,12.973,12.813,1.0083333333333346,1.292588235294112,0.8959534883720972,0.7038837209302389,-0.19206976744185877,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,58.808487,52.218467,1.0
9415,18.144,16.084,15.1,14.49,14.89,13.552,13.184,13.0,0.9518333333333333,0.7135294117647102,1.0460465116279054,1.1091162790697655,0.0630697674418601,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,59.537391,52.061474,1.0
9416,15.352,15.684,13.26,12.97,12.94,12.639,12.618,12.535,-0.8588333333333306,-2.3837647058823546,-0.25595348837208914,2.2371162790697734,2.4930697674418627,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,81.096375,28.594889,1.0
9417,16.494,15.355,14.13,13.74,13.92,13.107,12.946,12.862,0.43049999999999844,-0.20747058823530073,0.6827209302325584,1.4933023255813962,0.8105813953488377,gmag_rmag_imag_Hamag,80.474386,28.701011,1.0
9418,16.455,15.157,14.57,14.13,14.19,13.467,13.3,13.137,0.49866666666666604,-1.1384705882353017,1.1459069767441876,1.5947674418604696,0.44886046511628186,umag_gmag_imag_Hamag | umag_rmag_imag_Hamag,82.21225,27.353361,1.0
9420,15.811,14.421,13.58,13.12,13.25,12.376,12.142,12.032,0.5543333333333326,-0.7258823529411771,1.0604651162790686,1.6021627906976708,0.5416976744186024,umag_gmag_imag_Hamag | umag_rmag_imag_Hamag,82.649667,29.448139,1.0
9421,17.901,16.231,15.68,15.23,15.56,14.587,14.319,14.175,0.8524999999999997,0.9005882352941206,0.8334883720930216,0.6247209302325589,-0.20876744186046292,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,82.3581,29.633632,1.0
9422,19.475,17.738,17.1,16.65,16.97,15.941,15.59,15.349,0.9194999999999969,0.9034705882352794,0.9258372093023272,0.8270930232558136,-0.0987441860465138,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,80.46556,27.590251,1.0
9423,18.789,17.34,16.83,16.36,16.68,15.695,15.418,15.248,0.5951666666666706,0.4872352941176574,0.6378372093023269,0.41109302325581676,-0.22674418604651037,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,81.798636,27.975227,1.0
9424,19.22,17.367,16.67,16.07,16.49,15.201,14.889,14.725,0.7629999999999957,0.6988823529411532,0.7883488372093055,0.5183720930232631,-0.26997674418604256,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,81.759216,27.921304,1.0
9425,18.798,17.066,16.24,15.67,15.99,14.874,14.557,14.426,0.6965000000000023,0.12905882352942188,0.9208372093023246,1.0100930232558134,0.08925581395348858,umag_gmag_rmag_imag,81.49628,29.774256,1.0
9427,19.159,17.325,16.69,16.17,16.52,15.357,15.009,14.908,0.889333333333334,0.7439999999999884,0.946790697674424,0.7759767441860554,-0.1708139534883687,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,82.853369,28.854127,1.0
9428,18.871,16.945,16.21,15.59,16.04,14.641,14.347,14.202,0.7996666666666634,0.8359999999999872,0.785302325581396,0.48425581395349093,-0.3010465116279053,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,83.608998,30.091384,1.0
9429,19.744,17.838,17.07,16.42,16.89,15.54,15.049,14.889,0.7251666666666683,0.7518823529411767,0.714604651162793,0.40051162790698314,-0.3140930232558101,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,83.816716,30.442108,1.0
9431,18.326,16.863,16.49,16.08,16.35,15.5,15.318,15.709,0.7181666666666675,0.5653529411764904,0.7785813953488306,0.5299534883720807,-0.24862790697674997,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,81.507108,29.756495,1.0
9432,24.635,17.203,16.66,16.17,16.48,15.515,15.3,15.175,6.541833333333338,6.27788235294118,6.646186046511634,6.475465116279079,-0.17072093023255552,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag | umag_rmag_imag_Hamag,81.378157,29.639252,1.0
9433,19.356,17.408,16.43,15.73,16.22,14.549,14.273,14.115,0.6763333333333355,0.6015294117647003,0.705906976744191,0.5557674418604761,-0.15013953488371512,umag_gmag_rmag_Hamag,83.551677,27.682316,1.0
9434,18.854,16.878,16.01,15.34,15.81,14.286,13.997,13.835,0.7588333333333297,0.6936470588235213,0.7846046511627887,0.5705116279069729,-0.21409302325581625,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,83.856633,28.785505,1.0
9435,20.112,18.048,17.07,16.27,16.78,14.994,14.635,14.408,0.6106666666666658,0.20458823529412262,0.7712093023255782,0.5750232558139454,-0.19618604651163296,gmag_rmag_imag_Hamag,83.677067,29.026068,1.0
9436,19.706,17.858,17.0,16.38,16.8,15.338,14.944,14.907,0.721666666666664,0.5656470588235325,0.7833488372092976,0.6743720930232482,-0.10897674418604941,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,82.985995,30.071383,1.0
9437,20.272,18.242,17.34,16.64,17.13,15.583,15.4,15.247,0.7583333333333326,0.6835294117646975,0.7879069767441882,0.5617674418604728,-0.22613953488371563,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,83.63014,29.645092,1.0
9438,18.761,17.135,16.66,16.24,16.52,15.672,15.415,15.287,0.8629999999999948,0.7283529411764643,0.91623255813953,0.7465813953488316,-0.16965116279069847,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,80.19806,29.023513,1.0
9439,18.501,16.789,16.21,15.7,16.06,14.851,14.561,14.44,0.7854999999999971,0.7502352941176328,0.7994418604651179,0.5496046511627948,-0.24983720930232323,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,80.643961,28.829163,1.0
9440,18.317,16.605,16.08,15.63,15.92,14.954,14.896,14.654,0.8945000000000045,0.6861176470588335,0.9768837209302348,0.8342093023255883,-0.1426744186046467,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,80.636336,28.931846,1.0
9442,18.588,16.786,16.05,15.46,15.82,14.678,14.355,14.133,0.7301666666666669,0.3272941176470552,0.8894418604651178,0.7966046511627947,-0.0928372093023232,umag_gmag_rmag_imag,82.211024,29.990215,1.0
9443,16.082,14.567,14.24,13.88,14.12,13.326,13.168,13.088,0.8610000000000018,0.7455882352941116,0.906627906976749,0.6810697674418693,-0.2255581395348799,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,87.871624,30.804142,1.0
9444,15.898,14.494,14.05,13.71,13.93,13.256,13.085,13.028,0.7863333333333337,0.6345882352941109,0.846325581395352,0.7838139534883772,-0.06251162790697484,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,87.594334,30.367937,1.0
9447,17.6,15.495,14.4,13.69,14.14,12.545,12.155,12.011,0.8151666666666677,0.43794117647059116,0.9643023255813954,1.0232558139534857,0.05895348837208991,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,57.649615,51.627321,1.0
9448,15.145,13.766,13.18,12.83,12.96,12.149,11.779,11.63,0.7431666666666671,-0.031588235294111255,1.0494651162790676,1.3361627906976707,0.28669767441860333,umag_gmag_rmag_imag | umag_gmag_imag_Hamag,104.90503,4.7149057,1.0
9449,18.891,17.233,16.65,16.22,16.48,15.48,15.281,15.238,0.8768333333333318,0.5680000000000092,0.9989302325581336,0.9833255813953417,-0.015604651162791972,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,80.934141,28.541632,1.0
9450,19.074,17.323,16.82,16.36,16.68,15.647,15.323,15.817,0.9153333333333332,0.8533529411764679,0.9398372093023265,0.7060930232558149,-0.23374418604651181,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,80.72916,28.699299,1.0
9452,18.126,16.514,15.98,15.55,15.87,14.952,14.714,14.614,0.830833333333336,0.906705882352935,0.8008372093023316,0.5980930232558228,-0.2027441860465089,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,87.550096,28.9092,1.0
9453,17.775,16.357,15.98,15.61,15.86,14.968,14.817,14.634,0.7458333333333309,0.6485882352941102,0.7842790697674414,0.5856976744186035,-0.198581395348838,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,87.701968,30.522426,1.0
9454,16.796,15.113,14.64,14.26,14.48,13.679,13.54,13.363,0.9926666666666653,0.657117647058822,1.1253255813953473,1.0918139534883684,-0.033511627906978925,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,55.4162236,49.9365658,1.0
9455,15.925,14.611,13.82,13.52,13.69,13.015,12.901,12.814,0.7689999999999989,0.4804705882352889,0.8830697674418609,1.2826744186046524,0.3996046511627914,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,55.658049,49.557231,1.0
9456,16.643,15.013,14.32,13.83,14.16,13.189,12.963,12.89,0.7398333333333339,0.604117647058823,0.7934883720930243,0.7267209302325592,-0.06676744186046524,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,58.35539,52.3722,1.0
9457,15.059,13.894,13.6,13.49,13.38,13.211,13.172,13.115,0.965166666666667,-0.24558823529411167,1.443837209302323,1.9910930232558104,0.5472558139534874,umag_gmag_rmag_imag | umag_gmag_imag_Hamag | umag_rmag_imag_Hamag,102.41121,10.647757,1.0
9458,17.738,15.079,13.41,12.72,13.01,11.528,10.906,10.716,1.4055000000000002,0.09429411764705442,1.923883720930234,2.9252093023255856,1.0013255813953517,umag_gmag_rmag_imag | umag_gmag_imag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,102.32302,10.024136,1.0
9459,15.074,14.77,12.91,11.78,11.97,10.885,10.801,10.645,-1.7488333333333341,-5.72305882352941,-0.1776279069767469,1.2449302325581337,1.4225581395348805,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,59.558931,52.173432,1.0
9460,15.244,13.764,12.98,12.45,12.65,11.77,11.495,11.365,0.5171666666666652,-0.6358823529411772,0.9730232558139514,1.2965581395348784,0.3235348837209269,umag_gmag_imag_Hamag,59.921641,52.152326,1.0
9463,15.081,14.366,12.95,12.37,12.63,11.827,11.729,11.621,-0.33866666666666667,-1.3367647058823442,0.055930232558135784,0.8733255813953422,0.8173953488372064,gmag_rmag_imag_Hamag,61.519775,51.147255,1.0
9464,16.107,14.601,13.7,13.4,13.6,12.964,12.795,12.772,0.9610000000000005,0.8648235294117652,0.999023255813954,1.4395581395348878,0.4405348837209337,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,101.71281,11.472063,1.0
9465,15.736,15.26,13.57,13.39,13.46,13.041,12.99,12.933,0.14900000000000146,-0.22929411764705454,0.29855813953488397,1.8273953488372086,1.5288372093023246,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,101.94088,11.222758,1.0
9466,16.107,14.601,13.7,13.4,13.6,12.964,12.795,12.772,0.9610000000000005,0.8648235294117652,0.999023255813954,1.4395581395348878,0.4405348837209337,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,101.71281,11.472063,1.0
9467,15.345,15.17,13.5,13.37,13.38,13.107,13.111,13.049,-0.06116666666666731,-0.5944117647058769,0.14965116279069443,1.7966279069767372,1.6469767441860428,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,101.91624,11.356705,1.0
9468,15.404,13.059,12.65,12.36,12.49,11.856,11.682,11.679,1.8181666666666656,1.3191176470588228,2.0154651162790684,2.1251627906976704,0.10969767441860195,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag | umag_rmag_imag_Hamag,101.83274,11.305475,1.0
9469,16.13,14.671,14.27,14.0,14.15,13.408,13.304,13.149,0.9685000000000006,0.689588235294122,1.078767441860464,1.1344186046511608,0.05565116279069682,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,88.762057,21.82225,1.0
9470,16.281,17.619,14.11,13.81,13.99,13.361,13.261,13.173,-1.882999999999999,-2.1074117647058785,-1.794279069767442,1.3003023255813966,3.0945813953488384,gmag_rmag_imag_Hamag,86.890806,31.555742,1.0
9471,16.127,14.659,14.32,13.98,14.22,13.467,13.302,13.213,0.8503333333333319,0.826823529411765,0.8596279069767422,0.6460697674418587,-0.21355813953488345,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,87.302394,31.378665,1.0
9473,16.706,15.12,14.54,14.09,14.34,13.326,13.189,13.044,0.7685000000000018,0.3036470588235338,0.9522790697674425,0.9566976744186058,0.004418604651163172,umag_gmag_rmag_imag,87.119415,32.820613,1.0
9475,18.886,16.84,15.94,15.26,15.75,14.113,13.862,13.618,0.8106666666666669,0.8277647058823552,0.8039069767441855,0.5757674418604655,-0.22813953488372052,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,84.282743,29.278426,1.0
9476,18.212,16.292,15.56,14.96,15.39,13.983,13.69,13.522,0.8299999999999992,0.8299999999999983,0.8299999999999994,0.5720000000000018,-0.2579999999999977,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,84.169237,29.264127,1.0
9477,18.193,16.359,15.66,15.08,15.51,14.237,13.972,13.82,0.7803333333333331,0.8722352941176441,0.7440000000000009,0.45300000000000384,-0.29099999999999715,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,83.484167,27.620011,1.0
9478,18.152,16.561,16.01,15.61,15.87,14.849,14.64,14.458,0.8643333333333307,0.6933529411764563,0.9319302325581414,0.8843255813953501,-0.047604651162791556,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,81.267796,27.270186,1.0
9479,17.239,15.457,14.75,14.24,14.57,13.425,13.156,13.065,0.8555000000000007,0.6278823529411779,0.9454883720930235,0.8927209302325596,-0.052767441860464115,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,81.552497,27.357902,1.0
