,umag,gmag,rmag,imag,Hamag,Jmag,Hmag,Kmag,umag_gmag_rmag,umag_gmag_imag,umag_gmag_Hamag,umag_rmag_imag,umag_rmag_Hamag,umag_imag_Hamag,gmag_rmag_imag,gmag_rmag_Hamag,gmag_imag_Hamag,rmag_imag_Hamag,Jmag_Hmag_Kmag,outlier_columns,ID,DEJ2000,w1_err,e_gmag,e_rmag,objtype_SIMBAD,w1,e_umag,Fe_type,h,h_err,k_err,e_imag,e_Hamag,Halpha_type,e_Kmag,e_Jmag,RAJ2000,e_Hmag,k,objtype_Hou
565,18.92,17.19,16.52,16.04,16.31,15.221,15.162,14.796,1.4138528138528135,0.9969590643274846,1.2817757009345787,1.8161403508771947,2.195887850467291,3.2181308411214973,0.39210526315789623,0.572850467289721,1.3506074766355158,0.5557009345794396,-0.25198039215686463,Jmag_Hmag_Kmag,J054732.56+204941.6,20.828228,0.036,0.005,0.0,,14.87,0.021,,15.162,0.085,0.092,0.01,0.01,VI,0.092,0.058,86.885705,0.085,14.796,unknown
566,19.354,17.503,16.86,16.33,16.71,15.558,15.467,15.041,1.5475930735930725,1.1032982456140332,1.4470887850467284,1.849321637426899,2.3482056074766366,3.4998878504672937,0.33615789473684216,0.5736074766355154,1.4553364485981346,0.6365420560747682,-0.2709607843137263,Jmag_Hmag_Kmag,J053008.67+274437.8,27.74385,0.042,0.005,0.01,,15.004,0.025,,15.467,0.104,0.115,0.01,0.01,VI,0.115,0.055,82.536141,0.104,15.041,unknown
571,19.556,18.011,17.39,16.83,17.23,16.138,15.913,15.312,1.2519740259740284,0.7921988304093579,1.1472009345794416,1.4848304093567228,2.0104859813084115,3.2269345794392574,0.29678947368420794,0.5469813084112136,1.4781962616822455,0.6721495327102832,-0.2856535947712411,Jmag_Hmag_Kmag,J053220.60+292803.5,29.467641,0.057,0.006,0.01,,15.669,0.025,,15.913,0.153,0.138,0.01,0.01,VI,0.138,0.068,83.085855,0.153,15.312,unknown
589,19.26,17.61,17.12,16.72,16.97,15.964,15.47,15.461,1.4187878787878816,1.082690058479534,1.3240186915887868,1.6534502923976588,1.9942056074766341,2.8530841121495354,0.2584210526315762,0.42060747663551146,1.0757476635514025,0.4700934579439274,0.4863529411764701,Jmag_Hmag_Kmag,J052619.76+290952.6,29.164636,0.056,0.005,0.01,,15.722,0.026,,15.47,0.099,0.168,0.01,0.01,VI,0.168,0.065,81.582367,0.099,15.461,CBe
596,14.949,15.176,13.06,12.86,12.93,12.641,12.6,12.547,-1.2254588744588744,-1.7032807017543865,-1.3709906542056078,1.6457251461988285,1.7626448598130828,2.17666355140187,2.0002105263157883,2.0558598130841115,2.3680093457943934,0.2196261682243002,-0.004032679738560904,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J064958.38+111213.7,11.20382,0.024,0.01,0.0,,12.533,0.005,,12.6,0.026,0.03,0.0,0.0,VI,0.03,0.026,102.49329,0.026,12.547,CBe
597,13.616,12.638,12.7,12.29,12.3,12.141,12.132,12.135,1.0072554112554106,0.7561754385964905,0.8058411214953273,0.41728654970760265,0.5272149532710299,1.3385233644859837,-0.299368421052631,-0.2470467289719613,0.35542990654205797,0.4128037383177576,0.011549019607843575,umag_rmag_imag | umag_rmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J064756.01+111447.9,11.246665,0.023,0.001,0.0,Star in Cluster,12.1,0.004,,12.132,0.024,0.027,0.0,0.0,VI,0.027,0.024,101.98341,0.024,12.135,CBe
604,16.137,14.929,13.74,13.32,13.51,12.613,12.373,12.289,0.6469567099567102,0.18238011695906464,0.48523831775700943,1.8861228070175442,2.173448598130841,3.0549439252336446,0.945842105263158,1.0825981308411214,1.750168224299065,0.47327102803738297,0.1686274509803927,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,J035651.00+521526.2,52.257304,0.023,0.003,0.0,,12.127,0.006,,12.373,0.034,0.031,0.0,0.0,VI,0.031,0.025,59.212503,0.034,12.289,CBe
605,14.987,13.008,12.7,12.52,12.65,12.05,11.982,11.913,1.8336666666666677,1.6679356725146213,1.7966542056074783,2.0680526315789485,2.2384018691588805,2.6298037383177584,0.20378947368421052,0.284869158878505,0.5845887850467291,0.21644859813084105,0.009372549019610044,umag_gmag_imag,J064725.59+114123.3,11.689823,0.024,0.001,0.0,Star in Cluster,11.928,0.007,,11.982,0.024,0.021,0.0,0.0,VI,0.021,0.021,101.85665,0.024,11.913,CBe
621,19.022,16.38,14.9,13.99,14.5,12.499,11.785,11.665,1.9436450216450218,1.1185497076023396,1.6844299065420563,3.0150994152046766,3.733214953271026,5.670691588785044,0.9531578947368408,1.294953271028036,2.7689252336448584,1.0529906542056076,0.6120392156862741,umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag | Jmag_Hmag_Kmag,J062811.33+004654.5,0.781809,0.023,0.003,0.0,,11.528,0.03,,11.785,0.022,0.023,0.0,0.0,VI,0.023,0.021,97.047214,0.022,11.665,CBe
622,16.941,15.16,12.83,11.97,12.42,10.501,9.816,9.634,0.6815627705627694,-0.25239181286549783,0.38539252336448504,3.0649181286549707,3.7124953271028027,5.534551401869156,1.8321052631578953,2.1403271028037385,3.5243457943925223,0.9861682242990647,0.5303594771241814,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag | Jmag_Hmag_Kmag,J062939.48+005504.4,0.9178937,0.023,0.005,0.0,,9.503,0.009,,9.816,0.026,0.026,0.0,0.0,VI,0.026,0.024,97.41452,0.026,9.634,CBe
629,24.651,14.845,14.63,13.68,14.19,12.102,11.286,11.082,9.704549783549783,9.063397660818712,9.472378504672896,8.865444444444442,9.593336448598128,11.609691588785047,-0.33500000000000063,0.011448598130840426,1.5439252336448606,1.0929906542056085,0.6426666666666684,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag | gmag_rmag_imag | rmag_imag_Hamag | Jmag_Hmag_Kmag,J055222.83+204152.3,20.697878,0.062,0.004,0.0,,10.898,40.354,,11.286,0.03,0.044,0.0,0.0,VI,0.044,0.026,88.095161,0.03,11.082,CBe
630,18.524,15.958,14.53,13.7,14.11,12.364,11.624,11.478,1.8921818181818186,1.1266900584795325,1.6247289719626172,2.984409356725148,3.585775700934581,5.337457943925235,0.9474736842105271,1.23370093457944,2.5626261682243,0.9449532710280375,0.6159477124183002,umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag | Jmag_Hmag_Kmag,J054725.50+211038.9,21.177488,0.023,0.004,0.0,,11.337,0.017,,11.624,0.023,0.021,0.0,0.0,VI,0.021,0.021,86.856256,0.023,11.478,CBe
631,20.574,17.488,15.37,14.08,14.86,11.872,10.883,10.565,2.0865974025974046,0.91364912280702,1.7474392523364508,3.6348771929824597,4.708299065420563,7.470822429906542,1.371157894736843,1.882065420560748,3.987532710280373,1.5086915887850458,0.7188039215686286,umag_gmag_rmag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag | rmag_imag_Hamag | Jmag_Hmag_Kmag,J055321.01+223039.1,22.510868,0.023,0.005,0.0,,10.346,0.058,,10.883,0.021,0.019,0.0,0.0,VI,0.019,0.02,88.337548,0.021,10.565,CBe
645,19.106,17.36,16.53,16.0,16.3,15.243,14.759,14.845,1.3543549783549813,0.879099415204681,1.2060934579439282,1.9313216374268998,2.352448598130841,3.481700934579442,0.5231578947368398,0.7235981308411197,1.5828971962616822,0.6141121495327116,0.5570718954248368,Jmag_Hmag_Kmag,J061531.62+235542.2,23.928412,0.037,0.005,0.0,,14.672,0.023,,14.759,0.059,0.1,0.01,0.01,VI,0.1,0.047,93.88178,0.059,14.845,CBe
647,19.439,17.626,16.98,16.51,16.82,15.814,15.267,15.236,1.5081774891774877,1.1016315789473676,1.4024672897196246,1.8873040935672525,2.3034859813084108,3.3172242990654173,0.3738947368421068,0.5719813084112157,1.346327102803737,0.5569158878504659,0.5206601307189559,Jmag_Hmag_Kmag,J060521.63+240958.0,24.166127,0.047,0.005,0.01,,15.296,0.028,,15.267,0.088,0.115,0.01,0.01,VI,0.115,0.058,91.340159,0.088,15.236,CBe
659,16.02,15.229,13.18,12.73,13.0,12.114,11.877,11.747,-0.17584415584415514,-0.8019298245614022,-0.34433177570093365,2.2926315789473692,2.6650467289719626,3.628130841121494,1.7884736842105262,1.9657289719626165,2.6996074766355123,0.5257009345794385,0.12654248366013016,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J054554.11+290608.5,29.102378,0.024,0.015,0.0,,11.707,0.007,,11.877,0.021,0.02,0.0,0.0,VI,0.02,0.022,86.475472,0.021,11.747,CBe
660,17.82,15.459,14.2,13.28,13.8,11.739,10.858,10.086,1.7669264069264075,0.9720467836257316,1.515995327102805,2.500935672514621,3.2312149532710306,5.1912149532710306,0.726368421052632,1.0739532710280384,2.565355140186917,1.0657943925233648,0.22505228758169948,umag_imag_Hamag,J060139.33+224046.3,22.679544,0.024,0.003,0.0,,9.09,0.011,,10.858,0.032,0.02,0.0,0.0,I,0.02,0.023,90.413898,0.032,10.086,HAeBe
667,17.829,16.162,14.98,14.05,14.64,12.576,12.177,11.95,1.1092597402597426,0.3207543859649151,0.891775700934582,1.7177719298245622,2.518532710280374,4.517878504672897,0.6435789473684199,1.0247102803738306,2.550364485981307,1.0954205607476633,0.20612418300653662,rmag_imag_Hamag,J054238.78+285256.3,28.882318,0.024,0.004,0.0,,11.73,0.011,,12.177,0.023,0.022,0.0,0.0,II,0.022,0.022,85.661596,0.023,11.95,HII-region
671,20.071,18.117,17.26,16.58,17.08,15.43,14.954,15.082,1.5496147186147196,0.9742748538011687,1.4258084112149527,1.9838654970760197,2.6360467289719596,4.117168224299069,0.4633157894736817,0.7737289719626146,1.9084953271028062,0.8201869158878538,0.5847581699346397,Jmag_Hmag_Kmag,J053749.26+282912.1,28.48671,0.039,0.006,0.01,,14.836,0.036,,14.954,0.068,0.119,0.01,0.01,II,0.119,0.046,84.455287,0.068,15.082,HII-region
672,20.157,18.183,17.35,16.65,17.18,15.588,15.07,15.095,1.580939393939395,0.9968245614035083,1.4631261682242993,1.9555380116959018,2.641766355140184,4.170738317757012,0.42773684210526,0.7543551401869135,1.926785046728974,0.8485981308411247,0.5392418300653586,Jmag_Hmag_Kmag,J053606.69+284557.9,28.766101,0.037,0.006,0.01,,14.752,0.037,,15.07,0.065,0.109,0.01,0.01,II,0.109,0.045,84.027905,0.065,15.095,HII-region
675,19.865,17.963,17.14,16.51,16.96,15.56,15.025,14.984,1.513658008658006,0.9758187134502904,1.3911261682242966,1.958684210526315,2.5500467289719606,3.9185514018691547,0.45826315789473787,0.7397289719626173,1.7873457943925222,0.7561682242990643,0.5001633986928102,Jmag_Hmag_Kmag,J053759.74+282950.0,28.49723,,0.006,0.01,,,0.032,,,,,0.01,0.01,II,0.103,0.043,84.498945,0.063,,HII-region
680,16.359,15.367,13.87,13.42,13.62,12.618,12.321,12.164,0.2856233766233768,-0.249070175438596,0.10217289719626188,1.941631578947372,2.2460093457943953,3.189467289719627,1.2364736842105284,1.3813457943925251,2.095598130841122,0.5060747663551393,0.16360130718954308,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J064038.79+082226.8,8.3741321,0.023,0.006,0.0,,12.104,0.007,,12.321,0.023,0.019,0.0,0.0,II,0.019,0.022,100.16164,0.023,12.164,HII-region
681,20.065,17.161,15.34,14.12,14.94,12.135,11.536,11.191,2.044740259740259,0.9655847953216363,1.7727429906542047,3.241023391812867,4.336214953271029,6.97191588785047,1.114684210526317,1.635953271028039,3.6502523364486006,1.4499065420560755,0.3058627450980404,umag_gmag_rmag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag | rmag_imag_Hamag,J063954.64+093335.8,9.559957,0.023,0.005,0.0,Star in Cluster,10.966,0.043,,11.536,0.023,0.019,0.0,0.0,II,0.019,0.026,99.977706,0.023,11.191,HII-region
682,15.988,15.547,13.16,12.78,13.0,12.167,11.973,11.908,-0.6853333333333345,-1.3227602339181301,-0.8563037383177581,2.3657777777777764,2.6724859813084105,3.4835140186915896,2.167,2.3129813084112154,2.9304579439252354,0.44168224299065517,0.13877124183006334,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag,J063959.52+101814.0,10.303898,0.023,0.015,0.0,,11.785,0.009,,11.973,0.026,0.023,0.0,0.0,II,0.023,0.026,99.998029,0.026,11.908,HII-region
683,21.713,21.633,17.7,15.2,17.0,11.054,9.331,8.658,-1.7758311688311668,-4.020567251461986,-2.279799065420558,0.9720643274853824,3.3326261682243015,8.767205607476637,2.4856315789473684,3.6091682242990655,7.770383177570094,3.004672897196262,1.1511699346405235,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | umag_rmag_Hamag | umag_imag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag | rmag_imag_Hamag | Jmag_Hmag_Kmag,J064108.31+102408.1,10.402258,0.023,0.047,0.01,,8.268,0.133,,9.331,0.024,0.023,0.0,0.01,II,0.023,0.022,100.28466,0.024,8.658,HII-region
687,16.11,15.915,13.69,13.29,13.55,12.612,12.427,12.271,-0.8548917748917744,-1.4782456140350873,-1.0096028037383165,1.9334502923976604,2.2839252336448608,3.145607476635516,1.9934210526315783,2.1602336448598134,2.818177570093459,0.47289719626168303,0.0524509803921584,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J064339.72+094445.9,9.7460899,0.022,0.013,0.0,,12.258,0.008,,12.427,0.026,0.024,0.0,0.0,II,0.024,0.024,100.91552,0.026,12.271,HII-region
689,16.095,15.178,13.57,13.17,13.4,12.453,12.249,12.118,0.15824675324675108,-0.36295321637427125,0.01138317757009144,2.038450292397659,2.3597663551401857,3.2130373831775696,1.3764210526315792,1.5293551401869165,2.178887850467291,0.4644859813084117,0.09269281045751501,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J064414.95+085245.2,8.879237,0.022,0.014,0.0,,12.06,0.006,,12.249,0.025,0.021,0.0,0.0,II,0.021,0.023,101.0623,0.025,12.118,HII-region
690,16.417,15.014,13.43,12.84,13.24,12.03,11.785,11.661,0.655571428571431,0.01723391812865782,0.4994205607476664,2.269339181286552,2.8023271028037406,4.077934579439255,1.2424210526315786,1.4961028037383177,2.471196261682243,0.7021495327102804,0.13964052287581574,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J064250.26+085228.6,8.874624,0.024,0.017,0.0,,11.519,0.008,,11.785,0.023,0.021,0.0,0.0,II,0.021,0.026,100.70942,0.023,11.661,HII-region
691,14.69,12.519,12.11,11.92,11.96,11.622,11.604,11.546,1.978008658008657,1.789181286549707,1.8862757009345792,2.3488888888888897,2.434205607476637,2.820093457943926,0.299000000000001,0.3396074766355154,0.6287196261682252,0.20121495327102779,-0.03128104575163315,umag_gmag_rmag | umag_gmag_imag,J064810.54+093841.5,9.64488,0.022,0.002,0.0,Star in Cluster,11.478,0.005,,11.604,0.025,0.024,0.0,0.0,II,0.024,0.024,102.04394,0.025,11.546,HII-region
694,15.274,16.722,13.35,13.11,13.26,12.848,12.749,12.681,-3.039116883116886,-3.750385964912284,-3.2113551401869183,1.6320701754385958,1.8365233644859809,2.3518504672897196,3.233052631578949,3.33036448598131,3.7234485981308434,0.28205607476635547,0.041222222222221244,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag,J064812.93+102409.2,10.402571,0.024,0.016,0.0,,12.614,0.006,,12.749,0.025,0.027,0.0,0.0,II,0.027,0.028,102.05389,0.025,12.681,HII-region
696,15.785,15.42,13.41,13.1,13.28,12.528,12.394,12.284,-0.583441558441558,-1.1138304093567248,-0.7249999999999999,1.9979239766081867,2.2486448598130835,2.9104205607476636,1.8305263157894731,1.9498598130841116,2.4537383177570096,0.3604672897196266,0.04053594771241914,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J063711.99+093405.2,9.5681304,0.023,0.013,0.0,,12.148,0.008,,12.394,0.029,0.029,0.0,0.0,II,0.029,0.026,99.299981,0.029,12.284,HII-region
697,15.54,19.171,13.73,13.31,13.49,12.764,12.508,12.452,-6.198398268398268,-7.366959064327484,-6.524593457943924,1.2991228070175427,1.5767289719626154,2.455420560747662,5.197842105263157,5.329971962616821,5.994738317757008,0.47046728971962604,0.20841830065359573,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag,J064601.57+112446.1,11.412815,0.024,0.025,0.0,,12.343,0.005,,12.508,0.027,0.026,0.0,0.0,II,0.026,0.023,101.50655,0.027,12.452,HII-region
704,15.896,15.082,13.28,12.88,13.11,12.209,11.999,11.91,-0.03629437229437282,-0.589614035087719,-0.1904299065420565,2.129450292397664,2.4507663551401886,3.3040373831775685,1.5704210526315812,1.7233551401869174,2.3728878504672886,0.46448598130840946,0.13437908496731898,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J064501.41+104246.2,10.712834,0.024,0.011,0.0,Star,11.84,0.006,,11.999,0.024,0.026,0.0,0.0,II,0.026,0.022,101.25591,0.024,11.91,HII-region
707,20.946,15.032,13.62,13.16,13.36,12.638,12.272,12.247,5.247731601731603,4.720736842105265,5.0623738317757025,6.766467836257314,7.073289719626171,8.036467289719626,1.1456842105263172,1.2917196261682253,2.0205981308411207,0.516074766355139,0.34475816993463987,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag | gmag_rmag_imag,J064059.21+101929.0,10.324742,0.023,0.006,0.0,,12.182,0.175,,12.272,0.023,0.027,0.0,0.0,II,0.027,0.023,100.24671,0.023,12.247,HII-region
708,20.547,17.832,15.51,14.01,14.92,11.629,10.59,10.223,1.6193376623376619,0.27875438596491176,1.2317850467289717,3.2124385964912294,4.463542056074767,7.6766261682243,1.4535789473684222,2.049056074766356,4.498121495327104,1.755140186915888,0.7271699346405234,umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag | rmag_imag_Hamag | Jmag_Hmag_Kmag,J064147.30+100427.4,10.074302,0.022,0.006,0.0,,9.953,0.061,,10.59,0.029,0.023,0.0,0.0,II,0.023,0.029,100.44711,0.029,10.223,HII-region
716,15.3,14.847,13.23,12.86,13.06,12.302,12.185,12.101,-0.3099999999999983,-0.8135672514619869,-0.45720093457943733,1.6199415204678353,1.9047663551401872,2.6904672897196287,1.402789473684209,1.538355140186915,2.1355981308411223,0.42607476635514147,0.04562745098039159,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J064313.98+090455.6,9.0821124,0.022,0.011,0.0,Star in Cluster,12.054,0.005,,12.185,0.026,0.027,0.0,0.0,II,0.027,0.026,100.80825,0.026,12.101,HII-region
717,16.061,16.273,13.45,13.0,13.23,12.29,12.074,11.989,-1.544064935064935,-2.2982982456140344,-1.7619392523364477,2.06363157894737,2.397168224299067,3.3490373831775706,2.562473684210527,2.7212242990654216,3.4438878504672896,0.5144859813084106,0.1437777777777779,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag,J064427.62+085501.7,8.9171651,0.023,0.014,0.0,,11.918,0.007,,12.074,0.022,0.026,0.0,0.0,II,0.026,0.023,101.11509,0.022,11.989,HII-region
721,15.069,15.314,12.96,12.61,12.78,12.203,12.064,11.987,-1.3557619047619034,-1.968602339181286,-1.5356822429906536,1.6832690058479516,1.9340467289719612,2.6718971962616833,2.15136842105263,2.2707289719626154,2.8303084112149537,0.3976635514018706,0.0735751633986922,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J064807.89+095301.7,9.883824,0.024,0.012,0.0,,11.958,0.006,,12.064,0.027,0.021,0.0,0.0,II,0.021,0.023,102.03289,0.027,11.987,HII-region
724,14.886,14.859,12.64,12.29,12.44,12.065,11.989,11.938,-1.0200606060606063,-1.6105497076023403,-1.2051074766355148,1.8202690058479503,2.0516074766355117,2.78385046728972,2.01636842105263,2.1264766355140177,2.6804485981308424,0.3920560747663567,0.032666666666665276,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J064834.28+101057.2,10.182575,0.024,0.01,0.0,Star in Cluster,11.929,0.005,,11.989,0.022,0.024,0.0,0.0,II,0.024,0.024,102.14285,0.022,11.938,HII-region
725,15.438,14.445,13.45,13.24,13.33,12.827,12.759,12.647,0.5234978354978355,0.22490058479532204,0.4250794392523368,1.7325614035087744,1.8713644859813106,2.310710280373832,0.8734210526315805,0.9394859813084125,1.2718691588785047,0.23523364485981213,-0.02716339869281091,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,J064757.58+101202.1,10.200605,0.024,0.009,0.0,Star in Cluster,12.628,0.005,,12.759,0.025,0.026,0.0,0.0,II,0.026,0.023,101.98993,0.025,12.647,HII-region
729,16.344,15.343,13.77,13.21,13.51,12.458,12.176,12.082,0.25876190476190586,-0.3586315789473664,0.06736915887850603,1.8928304093567285,2.32128971962617,3.5097009345794383,1.2487894736842118,1.452719626168225,2.3558971962616804,0.6441121495327087,0.2021307189542489,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J063915.10+091508.8,9.252466,0.024,0.008,0.0,,11.967,0.008,,12.176,0.026,0.026,0.0,0.0,II,0.026,0.026,99.81293,0.026,12.082,HII-region
731,15.991,16.2,13.71,13.29,13.56,12.502,12.275,12.168,-1.3839350649350637,-2.0639122807017536,-1.5536728971962603,1.7701228070175408,2.135205607476634,3.0391308411214975,2.2468421052631555,2.4206074766355123,3.110607476635515,0.4957009345794413,0.13608496732026082,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag,J064427.82+112054.5,11.348497,0.024,0.013,0.0,,12.128,0.006,,12.275,0.027,0.026,0.0,0.0,II,0.026,0.024,101.11593,0.027,12.168,HII-region
732,16.156,14.785,13.38,12.99,13.22,12.373,12.179,12.124,0.708034632034631,0.22681871345029125,0.5738738317757001,2.3016140350877166,2.620485981308409,3.4540373831775693,1.1792105263157886,1.3309813084112143,1.9658878504672899,0.4544859813084119,0.14726797385620846,umag_gmag_rmag | umag_gmag_imag | gmag_rmag_imag,J064607.84+112224.6,11.373526,0.023,0.005,0.0,,12.048,0.007,,12.179,0.025,0.029,0.0,0.0,II,0.029,0.023,101.53268,0.025,12.124,HII-region
733,17.104,15.661,13.61,13.09,13.3,12.12,11.702,11.583,0.47521212121212086,-0.1958245614035088,0.24043457943925284,2.8614853801169593,3.1926915887850478,4.2769906542056075,1.7499473684210531,1.9075887850467297,2.727028037383178,0.578878504672897,0.31688888888888833,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | umag_rmag_imag | gmag_rmag_imag | gmag_rmag_Hamag,J063645.23+095234.4,9.8762493,0.024,0.01,0.0,White Dwarf Candidate,11.489,0.013,,11.702,0.023,0.023,0.0,0.0,II,0.023,0.023,99.18846,0.023,11.583,HII-region
734,15.56,15.227,13.16,12.69,12.93,11.99,11.812,11.694,-0.6423376623376621,-1.2841520467836258,-0.8369672897196261,1.8283040935672512,2.176448598130841,3.1705607476635524,1.794894736842105,1.9605981308411216,2.7153177570093465,0.5372897196261689,0.07773856209150534,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J063853.32+094951.8,9.8310616,0.022,0.011,0.0,,11.577,0.006,,11.812,0.024,0.021,0.0,0.0,II,0.021,0.026,99.722184,0.024,11.694,HII-region
735,16.868,14.987,13.52,12.89,13.33,11.85,11.569,11.432,1.1887792207792192,0.5443157894736832,1.0370140186915875,2.581684210526316,3.1633271028037377,4.529028037383175,1.102263157894738,1.3791028037383186,2.4239158878504665,0.7533644859813073,0.1645947712418285,gmag_rmag_imag | gmag_rmag_Hamag,J064021.90+103755.0,10.631955,0.024,0.005,0.0,,11.352,0.009,,11.569,0.022,0.019,0.0,0.0,II,0.019,0.023,100.09129,0.022,11.432,HII-region
737,16.029,14.866,13.76,13.34,13.58,12.616,12.387,12.273,0.6411212121212125,0.19028654970760284,0.5079813084112156,1.758122807017544,2.094046728971963,2.9895607476635515,0.8628421052631579,1.022728971962617,1.7043177570093457,0.48728971962616824,0.13213725490195935,umag_gmag_rmag | umag_gmag_imag,J063744.84+103106.0,10.518354,0.024,0.008,0.0,,12.192,0.006,,12.387,0.022,0.027,0.0,0.0,II,0.027,0.024,99.436865,0.022,12.273,HII-region
738,16.391,16.532,13.75,13.28,13.59,12.563,12.398,12.281,-1.4537186147186163,-2.213912280701756,-1.6394953271028052,2.069304093567249,2.4854859813084094,3.49922429906542,2.5098947368421047,2.707981308411215,3.4823271028037395,0.5569158878504681,0.06558823529411935,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag,J064158.02+102828.4,10.474559,0.024,0.025,0.0,,12.176,0.009,,12.398,0.027,0.026,0.0,0.0,II,0.026,0.023,100.49176,0.027,12.281,HII-region
739,16.527,14.881,13.55,13.13,13.43,12.285,12.085,11.934,1.017952380952382,0.5298654970760246,0.9069392523364493,2.4661228070175443,2.8603644859813078,3.7727009345794382,1.0878421052631575,1.2754859813084103,1.973897196261681,0.5041121495327099,0.07169934640522674,gmag_rmag_imag,J064148.95+104545.2,10.762574,0.023,0.005,0.0,Star in Cluster,11.863,0.008,,12.085,0.022,0.025,0.0,0.0,II,0.025,0.023,100.45398,0.022,11.934,HII-region
740,15.338,13.345,12.99,12.79,12.92,12.414,12.276,12.294,1.825489177489176,1.6392280701754363,1.7765280373831758,2.1047251461988283,2.2799626168224285,2.710803738317758,0.23921052631578932,0.32261682242990686,0.651588785046731,0.2364485981308424,0.1532941176470593,umag_gmag_imag,J064535.28+104911.1,10.819752,0.022,0.003,0.0,Star in Cluster,12.213,0.006,,12.276,0.025,0.029,0.0,0.0,II,0.029,0.025,101.39703,0.025,12.294,HII-region
741,15.411,17.19,13.81,13.55,13.71,13.161,13.036,12.941,-3.373891774891777,-4.099233918128657,-3.551523364485983,1.2847426900584789,1.5038037383177565,2.0613738317757,3.2294736842105274,3.3337383177570103,3.758878504672898,0.304859813084112,0.04428104575163497,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag,J064615.04+113136.2,11.526735,0.025,0.015,0.0,,12.929,0.005,,13.036,0.03,0.035,0.0,0.0,II,0.035,0.025,101.56268,0.03,12.941,HII-region
