,umag,gmag,rmag,imag,Hamag,Jmag,Hmag,Kmag,em,RA,B-TS2,W1mag,DEC,BeC1,Type,objtype,BeC,class,EM2,ID,W2mag,Be_EM2,BeC2,SpT,Ref,B-TS1,GroupSize,EM1,GroupID,EMobj,obsid,subclass,PStar,B-TS
3259815,18.92,15.22,13.09,11.68,12.51,9.184,8.145,7.774,0,300.2562164,0,7.544,32.2043514,0,Star,Star,0,STAR,0,,7.727,0,0,gM1,LAMOSTdr6,0,,0,,0.0,5.73915082E8,gM1,1.0,0
3259816,18.56,15.07,12.96,11.44,12.26,8.995,7.875,7.509,0,303.6668453,0,7.256,30.2150372,0,Star,Star,0,STAR,0,,7.457,0,0,gM1,LAMOSTdr6,0,,0,,0.0,5.73906159E8,gM1,1.0,0
3259817,18.58,15.12,12.95,11.5,12.35,8.995,7.95,7.603,0,301.449655,0,7.309,32.8572022,0,Star,Star,0,STAR,0,,7.527,0,0,gM1,LAMOSTdr6,0,,0,,0.0,5.73911238E8,gM1,1.0,0
3259818,18.23,14.85,12.8,11.4,12.12,9.12,8.17,7.85,0,299.942857,0,7.615,32.110065,0,Star,Star,0,STAR,0,,7.804,0,0,gM1,LAMOSTdr6,0,,0,,0.0,5.73915058E8,gM1,1.0,0
3259819,18.39,15.07,13.02,11.63,12.44,9.373,8.373,8.002,0,300.331286,0,7.808,29.584744,0,Star,Star,0,STAR,0,,7.988,0,0,gM1,LAMOSTdr6,0,,0,,0.0,5.73901055E8,gM1,1.0,0
3259820,18.35,14.85,12.82,11.52,12.21,9.194,8.256,7.886,0,302.60501,0,7.692,30.0323714,0,Star,Star,0,STAR,0,,7.87,0,0,gM1,LAMOSTdr6,0,,0,,0.0,5.73906017E8,gM1,1.0,0
3259821,18.07,14.59,12.72,11.34,11.93,8.785,7.829,7.473,0,301.9787239,0,7.16,31.5377633,0,Star,Star,0,STAR,0,,7.365,0,0,gM1,LAMOSTdr6,0,,0,,0.0,5.73909204E8,gM1,1.0,0
3259823,18.31,14.92,13.13,11.62,12.24,9.093,8.015,7.659,0,297.0801956,0,7.462,28.7226247,0,Star,Star,0,STAR,0,,7.594,0,0,gM1,LAMOSTdr6,0,2,0,127468,0.0,4.61313028E8,gM1,1.0,0
3259825,17.98,14.39,12.5,11.02,11.68,8.488,7.409,7.067,0,299.9893681,0,6.856,31.4902389,0,Star,Star,0,STAR,0,,7.024,0,0,gM1,LAMOSTdr6,0,,0,,0.0,5.73903212E8,gM1,1.0,0
3259827,18.35,14.78,12.79,11.39,12.19,9.036,8.01,7.66,0,290.4862036,0,7.45,3.7384414,0,Star,Star,0,STAR,0,,7.638,0,0,gM1,LAMOSTdr6,0,,0,,0.0,5.71503216E8,gM1,1.0,0
3259830,19.02,15.25,12.96,11.41,12.33,8.837,7.722,7.345,0,93.4253514,0,7.099,21.6896936,0,Star,Star,0,STAR,0,,7.22,0,0,gM1,LAMOSTdr6,0,,0,,0.0,5.55311075E8,gM1,1.0,0
3259840,18.26,14.55,12.59,11.08,11.83,8.574,7.458,7.136,0,87.0690764,0,6.947,19.2918619,0,Star,Star,0,STAR,0,,7.051,0,0,gM1,LAMOSTdr6,0,,0,,0.0,6.43716212E8,gM1,1.0,0
3259843,18.67,14.89,12.83,11.28,12.13,8.793,7.667,7.26,0,94.2178489,0,7.048,12.6506828,0,Star,Star,0,STAR,0,,7.16,0,0,gM1,LAMOSTdr6,0,,0,,0.0,6.47611201E8,gM1,1.0,0
3259844,19.49,15.74,13.25,11.54,12.63,8.705,7.462,7.016,0,90.8040908,0,6.831,17.0159347,0,Star,Star,0,STAR,0,,6.867,0,0,gM1,LAMOSTdr6,0,,0,,0.0,6.43706148E8,gM1,1.0,0
3259845,18.01,14.44,12.48,10.96,11.79,8.643,7.555,7.203,0,89.8812319,0,7.044,18.2436617,0,Star,Star,0,STAR,0,,7.146,0,0,gM1,LAMOSTdr6,0,,0,,0.0,6.43709188E8,gM1,1.0,0
3259846,19.55,15.76,13.5,11.92,12.87,9.442,8.358,7.996,0,278.3908572,0,7.813,2.8913931,0,Star,Star,0,STAR,0,,7.969,0,0,gM1,LAMOSTdr6,0,,0,,0.0,5.82007048E8,gM1,1.0,0
3259847,19.09,15.42,13.19,11.66,12.56,9.145,8.045,7.684,0,279.4913431,0,7.438,3.71708,0,Star,Star,0,STAR,0,,7.577,0,0,gM1,LAMOSTdr6,0,,0,,0.0,5.82006225E8,gM1,1.0,0
3259848,17.62,14.25,12.39,11.02,11.79,8.929,7.903,7.59,0,67.6005317,0,7.435,41.5529842,0,Star,Star,0,STAR,0,,7.584,0,0,gM1,LAMOSTdr6,0,,0,,0.0,6.03003058E8,gM1,1.0,0
3259849,19.8,15.93,13.63,11.92,13.0,9.197,8.048,7.646,0,90.2809975,0,7.426,17.3193828,0,Star,Star,0,STAR,0,,7.555,0,0,gM1,LAMOSTdr6,0,,0,,0.0,6.43708099E8,gM1,1.0,0
3259850,18.49,15.05,12.96,11.5,12.3,8.971,7.854,7.498,0,100.8593494,0,7.256,7.9659889,0,Star,Star,0,STAR,0,,7.39,0,0,gM1,LAMOSTdr6,0,,0,,0.0,6.15914042E8,gM1,1.0,0
3259852,17.82,14.45,12.58,11.22,11.97,9.127,8.177,7.828,0,72.0215153,0,7.641,41.7309639,0,Star,Star,0,STAR,0,,7.837,0,0,gM1,LAMOSTdr6,0,,0,,0.0,6.03013005E8,gM1,1.0,0
3259853,18.89,15.07,12.99,11.39,12.27,8.74,7.651,7.237,0,93.4630067,0,7.043,20.4263267,0,Star,Star,0,STAR,0,,7.189,0,0,gM1,LAMOSTdr6,0,,0,,0.0,5.55309153E8,gM1,1.0,0
3259854,21.36,17.66,14.85,12.9,14.17,9.649,8.303,7.832,0,313.765909,0,7.499,42.812218,0,Star,Star,0,STAR,0,,7.612,0,0,gM1,LAMOSTdr6,0,,0,,0.0,5.87905156E8,gM1,0.949999988079071,0
3259855,21.13,17.58,14.87,12.92,14.15,9.73,8.428,7.979,0,314.159718,0,7.687,42.63271,0,Star,Star,0,STAR,0,,7.825,0,0,gM1,LAMOSTdr6,0,,0,,0.0,5.87905148E8,gM1,1.0,0
3259857,18.92,15.1,12.55,10.87,11.87,7.98,6.842,6.383,0,283.0488161,0,5.802,0.7167703,0,Star,Star,0,STAR,0,,6.183,0,0,gM1,LAMOSTdr6,0,,0,,0.0,5.83707131E8,gM1,1.0,0
3259861,17.97,14.59,12.53,11.22,11.99,9.049,8.012,7.698,0,82.3573328,0,7.541,28.2193511,0,Star,Star,0,STAR,0,,7.683,0,0,gM1,LAMOSTdr6,0,,0,,0.0,5.86908228E8,gM1,1.0,0
3259862,18.35,14.87,12.92,11.41,12.17,9.032,8.026,7.671,0,279.769474,0,7.463,3.426583,0,Star,Star,0,STAR,0,,7.664,0,0,gM1,LAMOSTdr6,0,,0,,0.0,5.83716079E8,gM1,1.0,0
3259863,17.81,14.48,12.59,11.25,11.96,9.133,8.072,7.738,0,78.439809,,7.597,39.49387,0,star,star,0,STAR,0,,7.727,0,0,gM2,LAMOSTdr6,0,2,0,82399,0.0,3.861605E7,DoubleStar,1.0,0
3259869,19.54,15.98,13.76,12.11,13.11,9.532,8.387,7.926,0,97.573452,0,7.698,3.5448488,0,star,star,0,STAR,0,,7.815,0,0,gM2,LAMOSTdr6,0,4,0,47638,0.0,4.2802161E7,gM2,1.0,0
3259873,17.52,14.15,12.5,11.1,11.72,9.001,8.04,7.713,0,77.360477,0,7.559,40.081425,0,star,star,0,STAR,0,,7.715,0,0,gM2,LAMOSTdr6,0,,0,,0.0,1.23113218E8,gM2,1.0,0
3259875,16.91,14.03,12.37,11.22,11.77,9.091,8.157,7.829,0,87.896769,0,7.687,30.644175,0,star,star,0,STAR,0,,7.881,0,0,gM2,LAMOSTdr6,0,2,0,76384,0.0,1.27816062E8,gM2,1.0,0
3259879,17.95,14.72,12.85,11.51,12.16,9.222,8.161,7.842,0,100.56106,0,7.668,6.6990417,0,star,star,0,STAR,0,,7.792,0,0,gM2,LAMOSTdr6,0,,0,,0.0,4.2912068E7,gM2,1.0,0
3259880,18.0,14.67,12.92,11.39,12.13,9.003,7.907,7.561,0,62.036728,0,7.377,47.194181,0,star,star,0,STAR,0,,7.522,0,0,gM2,LAMOSTdr6,0,3,0,106288,0.0,2.6904054E7,gM2,1.0,0
3259881,18.98,15.42,13.36,11.9,12.75,9.48,8.416,8.027,0,97.989231,0,7.822,3.4117468,0,star,star,0,STAR,0,,7.949,0,0,gM2,LAMOSTdr6,0,2,0,50618,0.0,4.43022E7,gM2,1.0,0
3259883,18.19,14.78,12.86,11.42,12.25,9.231,8.19,7.801,0,101.28361,0,7.616,5.5499855,0,star,star,0,STAR,0,,7.738,0,0,gM2,LAMOSTdr6,0,,0,,0.0,4.2913164E7,gM2,1.0,0
3259889,19.8,16.04,13.76,12.2,13.09,9.635,8.479,8.121,0,73.891684,0,7.886,46.619516,0,star,star,0,STAR,0,,7.984,0,0,gM2,LAMOSTdr6,0,,0,,0.0,2.17806018E8,gM2,1.0,0
3259891,18.09,14.71,12.72,11.41,12.15,9.082,8.011,7.664,0,87.383005,0,7.488,24.917219,0,star,star,0,STAR,0,,7.628,0,0,gM2,LAMOSTdr6,0,,0,,0.0,1.16214211E8,gM2,1.0,0
3259892,17.88,14.65,12.83,11.6,12.23,9.428,8.385,8.055,0,90.499912,0,7.934,32.887555,0,star,star,0,STAR,0,,8.078,0,0,gM2,LAMOSTdr6,0,,0,,0.0,2.7104117E7,gM2,1.0,0
3259893,17.95,14.49,12.85,11.45,12.09,9.116,8.08,7.771,0,67.947161,0,7.625,42.128368,0,star,star,0,STAR,0,,7.754,0,0,gM2,LAMOSTdr6,0,3,0,123845,0.0,2.7916094E7,gM2,1.0,0
3259894,17.1,14.48,12.78,11.36,12.06,9.128,8.137,7.798,0,80.369234,0,7.618,32.218757,0,star,star,0,STAR,0,,7.793,0,0,gM2,LAMOSTdr6,0,,0,,0.0,8.9704085E7,gM2,1.0,0
3259896,18.31,15.01,12.96,11.48,12.3,9.147,8.159,7.754,0,78.459548,0,7.584,33.253438,0,star,star,0,STAR,0,,7.699,0,0,gM2,LAMOSTdr6,0,,0,,0.0,8.9503112E7,gM2,1.0,0
3259897,19.19,15.31,13.28,11.84,12.69,9.531,8.461,8.106,0,72.870135,0,7.938,38.375091,0,star,star,0,STAR,0,,8.052,0,0,gM2,LAMOSTdr6,0,,0,,0.0,1.23202179E8,gM2,1.0,0
3259902,19.66,15.64,13.48,11.93,12.89,9.386,8.25,7.895,0,78.539002,0,7.655,36.063509,0,star,star,0,STAR,0,,7.816,0,0,gM2,LAMOSTdr6,0,,0,,0.0,4.0502035E7,gM2,1.0,0
3259907,20.97,16.63,14.11,12.42,13.48,9.544,8.279,7.861,0,58.570545,0,7.599,50.131886,0,star,star,0,STAR,0,,7.714,0,0,gM2,LAMOSTdr6,0,,0,,0.0,3.8410018E7,gM2,1.0,0
3259908,18.21,14.71,12.79,11.39,12.2,9.13,8.063,7.727,0,83.127649,0,7.548,41.037825,0,star,star,0,STAR,0,,7.693,0,0,gM2,LAMOSTdr6,0,,0,,0.0,4.2615054E7,gM2,1.0,0
3259909,18.39,14.99,12.94,11.75,12.43,9.485,8.373,8.069,0,99.137474,0,7.883,8.7353923,0,star,star,0,STAR,0,,8.034,0,0,gM2,LAMOSTdr6,0,,0,,0.0,3.7110185E7,gM2,1.0,0
3259911,19.62,16.0,13.65,12.05,13.06,9.349,8.118,7.722,0,78.606268,0,7.481,34.52811,0,star,star,0,STAR,0,,7.599,0,0,gM2,LAMOSTdr6,0,3,0,61672,0.0,8.9416075E7,gM2,1.0,0
3259915,17.58,14.34,12.64,11.26,12.0,9.314,8.417,8.065,0,101.61211,0,7.904,11.147364,0,star,star,0,STAR,0,,8.097,0,0,gM2,LAMOSTdr6,0,2,0,125399,0.0,3.7115038E7,gM2,1.0,0
3259924,17.87,14.55,12.68,11.26,12.07,9.119,8.049,7.779,0,63.311834,0,7.6,44.117878,0,star,star,0,STAR,0,,7.725,0,0,gM2,LAMOSTdr6,0,4,0,110799,0.0,3.7716148E7,gM2,1.0,0
3259926,18.35,15.08,13.09,11.54,12.39,9.181,8.069,7.715,0,62.520644,0,7.524,46.185657,0,star,star,0,STAR,0,,7.673,0,0,gM2,LAMOSTdr6,0,2,0,107965,0.0,2.8708021E7,gM2,1.0,0
3259929,18.5,15.11,13.12,11.71,12.52,9.442,8.454,8.09,0,71.988256,0,7.93,51.655996,0,star,star,0,STAR,0,,8.099,0,0,gM2,LAMOSTdr6,0,2,0,124390,0.0,2.9708173E7,gM2,1.0,0
3259930,17.04,13.83,12.31,10.98,11.51,9.054,8.114,7.826,0,84.570406,0,7.709,40.976818,0,star,star,0,STAR,0,,7.853,0,0,gM2,LAMOSTdr6,0,,0,,0.0,4.2715125E7,gM2,1.0,0
3259931,18.79,15.42,13.36,12.04,12.76,9.603,8.524,8.089,0,97.748083,0,7.878,4.9137715,0,star,star,0,STAR,0,,8.015,0,0,gM2,LAMOSTdr6,0,5,0,48038,0.0,4.2814176E7,gM2,1.0,0
3259932,18.17,14.82,12.92,11.65,12.32,9.306,8.18,7.852,0,86.427256,0,7.719,21.98021,0,star,star,0,STAR,0,,7.839,0,0,gM2,LAMOSTdr6,0,,0,,0.0,1.95008018E8,gM2,1.0,0
3259933,19.58,15.81,13.52,11.95,12.89,9.439,8.397,7.972,0,68.704509,0,7.731,50.814812,0,star,star,0,STAR,0,,7.872,0,0,gM2,LAMOSTdr6,0,3,0,69283,0.0,2.9602045E7,gM1,1.0,0
3259939,17.99,14.66,12.89,11.52,12.21,9.42,8.419,8.106,0,86.362327,0,7.95,20.628935,0,star,star,0,STAR,0,,8.087,0,0,gM2,LAMOSTdr6,0,2,0,67931,0.0,1.079142E8,gM2,1.0,0
3259941,18.9,15.47,13.31,11.87,12.74,9.541,8.418,8.029,0,99.419362,0,7.878,2.5131021,0,star,star,0,STAR,0,,7.984,0,0,gM2,LAMOSTdr6,0,2,0,50878,0.0,4.4401039E7,gM2,1.0,0
3259943,18.38,14.93,12.9,11.54,12.33,9.351,8.293,7.989,0,101.12708,0,7.786,5.8305261,0,star,star,0,STAR,0,,7.911,0,0,gM2,LAMOSTdr6,0,,0,,0.0,4.441217E7,gM2,1.0,0
3259948,17.81,14.58,12.66,11.34,12.11,9.285,8.31,8.008,0,68.697838,0,7.85,40.917392,0,star,star,0,STAR,0,,8.011,0,0,gM2,LAMOSTdr6,0,,0,,0.0,2.7903151E7,gM2,1.0,0
3259949,18.01,14.65,12.89,11.49,12.16,9.166,8.108,7.778,0,71.037622,0,7.612,41.846142,0,star,star,0,STAR,0,,7.769,0,0,gM2,LAMOSTdr6,0,,0,,0.0,2.8009073E7,gM2,1.0,0
3259951,17.82,14.63,12.72,11.65,12.17,9.394,8.354,8.045,0,87.87978,0,7.881,29.277381,0,star,star,0,STAR,0,,8.016,0,0,gM2,LAMOSTdr6,0,2,0,120974,0.0,5211246.0,gM2,1.0,0
3259957,18.33,14.93,12.97,11.45,12.3,9.05,7.983,7.592,0,89.431904,0,7.378,23.916408,0,star,star,0,STAR,0,,7.532,0,0,gM2,LAMOSTdr6,0,2,0,70039,0.0,1.16304102E8,gM2,1.0,0
3259959,18.34,14.94,12.97,11.66,12.42,9.452,8.388,8.021,0,89.701687,0,7.877,25.017505,0,star,star,0,STAR,0,,7.966,0,0,gM2,LAMOSTdr6,0,,0,,0.0,1.16209159E8,gM2,1.0,0
3259960,19.37,15.83,13.59,11.89,12.96,9.182,8.021,7.591,0,89.416186,0,7.355,20.841308,0,star,star,0,STAR,0,,7.479,0,0,gM2,LAMOSTdr6,0,,0,,0.0,1.07909043E8,gM2,1.0,0
3259961,18.86,15.28,13.2,11.77,12.62,9.371,8.29,7.891,0,88.242411,0,7.681,20.308149,0,star,star,0,STAR,0,,7.79,0,0,gM2,LAMOSTdr6,0,,0,,0.0,1.07904164E8,gM2,1.0,0
3259969,16.91,13.67,12.27,10.91,11.44,9.073,8.084,7.83,0,101.83852,0,7.704,12.73382,0,star,star,0,STAR,0,,7.861,0,0,gM2,LAMOSTdr6,0,,0,,0.0,3.7908007E7,gM2,1.0,0
3259974,19.98,16.44,14.01,12.23,13.33,9.156,8.009,7.503,0,306.7310472,0,7.181,43.2331408,0,Star,Star,0,STAR,0,,7.396,0,0,gM2,LAMOSTdr6,0,,0,,0.0,5.06116197E8,gM2,1.0,0
3259977,18.0,14.37,12.69,11.21,11.92,8.917,7.881,7.558,0,70.0201992,0,7.398,41.3231067,0,Star,Star,0,STAR,0,,7.527,0,0,gM2,LAMOSTdr6,0,,0,,0.0,6.03004245E8,gM2,1.0,0
3259979,18.19,15.05,13.1,11.58,12.47,9.377,8.372,8.014,0,81.9898719,0,7.818,27.4036103,0,Star,Star,0,STAR,0,,8.003,0,0,gM2,LAMOSTdr6,0,,0,,0.0,5.86908177E8,gM2,1.0,0
3259982,17.58,13.8,11.49,9.95,10.93,7.478,6.361,6.002,0,65.3614439,0,5.833,48.8948428,0,Star,Star,0,STAR,0,,5.877,0,0,gM2,LAMOSTdr6,0,,0,,0.0,3.79001037E8,gM2,1.0,0
3259983,18.27,14.8,12.86,11.42,12.22,9.106,8.119,7.769,0,61.872159,0,7.575,56.335245,0,Star,Star,0,STAR,0,,7.763,0,0,gM2,LAMOSTdr6,0,2,0,79806,0.0,1.57907085E8,gM2,1.0,0
3259985,18.12,14.55,12.51,11.29,11.89,8.692,7.619,7.278,0,56.886079,0,7.05,49.846033,0,Star,Star,0,STAR,0,,7.202,0,0,gM2,LAMOSTdr6,0,2,0,92486,0.0,3.74605031E8,gM2,1.0,0
3259986,17.86,14.1,12.09,10.65,11.2,7.916,6.84,6.435,0,64.9503742,0,6.277,51.8039719,0,Star,Star,0,STAR,0,,6.323,0,0,gM2,LAMOSTdr6,0,,0,,0.0,3.79015082E8,gM2,1.0,0
3259987,17.81,14.45,12.29,10.98,11.73,8.28,7.261,6.871,0,55.5021797,0,6.687,51.3847983,0,Star,Star,0,STAR,0,,6.81,0,0,gM2,LAMOSTdr6,0,2,0,92367,0.0,3.74603122E8,gM2,1.0,0
3259990,18.38,14.79,12.71,11.19,12.08,8.763,7.664,7.304,0,90.8250994,0,7.12,21.8327422,0,Star,Star,0,STAR,0,,7.246,0,0,gM2,LAMOSTdr6,0,,0,,0.0,3.99902181E8,gM2,1.0,0
3259991,16.73,13.25,11.82,10.38,10.97,7.433,6.417,6.002,0,81.6518381,0,5.814,37.0431447,0,Star,Star,0,STAR,0,,5.897,0,0,gM2,LAMOSTdr6,0,,0,,0.0,2.55009154E8,gM2,1.0,0
3259992,19.1,15.73,13.54,11.97,12.95,9.395,8.301,7.903,0,85.2243089,0,7.682,28.9245364,0,Star,Star,0,STAR,0,,7.792,0,0,gM2,LAMOSTdr6,0,,0,,0.0,4.08803199E8,gM2,1.0,0
3259993,19.25,15.73,13.48,11.97,12.88,9.386,8.314,7.88,0,84.4121236,0,7.688,29.0552961,0,Star,Star,0,STAR,0,,7.829,0,0,gM2,LAMOSTdr6,0,,0,,0.0,4.08803089E8,gM2,1.0,0
3259994,18.52,14.81,13.03,11.76,12.2,9.116,8.046,7.725,0,47.253918,0,7.566,52.680798,0,Star,Star,0,STAR,0,,7.707,0,0,gM2,LAMOSTdr6,0,,0,,0.0,2.53615092E8,gM2,1.0,0
3259995,17.84,14.27,12.36,10.82,11.48,8.231,7.146,6.796,0,58.752944,0,6.636,56.341962,0,Star,Star,0,STAR,0,,6.726,0,0,gM2,LAMOSTdr6,0,,0,,0.0,1.57901147E8,gM2,1.0,0
3259996,17.91,14.38,12.49,11.0,11.77,8.726,7.616,7.269,0,74.5706869,0,7.117,49.3889297,0,Star,Star,0,STAR,0,,7.216,0,0,gM2,LAMOSTdr6,0,,0,,0.0,2.9091011E8,gM2,1.0,0
3259998,17.64,14.19,12.23,10.92,11.56,8.335,7.29,6.925,0,82.9813811,0,6.827,36.3888642,0,Star,Star,0,STAR,0,,6.877,0,0,gM2,LAMOSTdr6,0,,0,,0.0,2.97014117E8,gM2,1.0,0
3259999,17.25,13.91,11.98,10.52,11.38,8.316,7.341,6.966,0,75.4146606,0,6.835,50.4894211,0,Star,Star,0,STAR,0,,6.921,0,0,gM2,LAMOSTdr6,0,,0,,0.0,2.90914202E8,gM2,1.0,0
3260001,17.55,14.16,12.16,10.8,11.55,8.327,7.237,6.913,0,85.7927578,0,6.753,33.5597433,0,Star,Star,0,STAR,0,,6.832,0,0,gM2,LAMOSTdr6,0,,0,,0.0,2.97001107E8,gM2,1.0,0
3260002,19.67,15.68,13.34,11.75,12.7,9.129,7.958,7.563,0,67.1995131,0,7.364,54.3760256,0,Star,Star,0,STAR,0,,7.487,0,0,gM2,LAMOSTdr6,0,,0,,0.0,3.61714131E8,gM2,1.0,0
3260003,17.22,14.06,12.3,10.82,11.56,8.507,7.546,7.174,0,102.72826,0,6.949,3.2880392,0,Star,Star,0,STAR,0,,7.126,0,0,gM2,LAMOSTdr6,0,,0,,0.0,3.68903168E8,gM2,1.0,0
3260004,18.0,14.54,12.46,11.08,11.92,8.894,7.88,7.589,0,66.8249497,0,7.403,42.8536361,0,Star,Star,0,STAR,0,,7.535,0,0,gM2,LAMOSTdr6,0,,0,,0.0,2.7391314E8,gM2,1.0,0
3260005,18.34,14.99,12.99,11.63,12.41,9.453,8.355,8.011,0,66.4019314,0,7.87,43.8373661,0,Star,Star,0,STAR,0,,7.983,0,0,gM2,LAMOSTdr6,0,,0,,0.0,2.73912196E8,gM2,1.0,0
3260006,19.16,15.35,13.11,11.44,12.45,8.898,7.744,7.396,0,67.5246006,0,7.174,51.9254467,0,Star,Star,0,STAR,0,,7.283,0,0,gM2,LAMOSTdr6,0,2,0,90604,0.0,3.61702028E8,gM2,1.0,0
3260008,17.91,14.33,12.54,11.03,11.69,8.386,7.355,6.99,0,60.3256522,0,6.815,55.6099386,0,Star,Star,0,STAR,0,,6.91,0,0,gM2,LAMOSTdr6,0,,0,,0.0,3.54115074E8,gM2,1.0,0
3260009,18.68,14.92,12.77,11.22,12.2,8.834,7.692,7.33,0,65.7566131,0,7.146,55.6233531,0,Star,Star,0,STAR,0,,7.28,0,0,gM2,LAMOSTdr6,0,,0,,0.0,3.54113128E8,gM2,1.0,0
3260010,18.88,15.23,12.97,11.17,12.15,8.202,7.072,6.604,0,279.6047353,0,6.464,3.0330581,0,Star,Star,0,STAR,0,,6.547,0,0,gM2,LAMOSTdr6,0,2,0,130985,0.0,5.820071E8,gM2,1.0,0
3260011,16.31,12.88,11.4,10.67,10.85,7.579,6.605,6.269,0,97.9078472,0,6.139,1.2242717,0,Star,Star,0,STAR,0,,6.195,0,0,gM2,LAMOSTdr6,0,,0,,0.0,3.85410205E8,gM2,1.0,0
3260013,18.09,14.68,12.85,11.52,12.16,9.302,8.355,7.992,0,71.430575,0,7.812,48.4356936,0,Star,Star,0,STAR,0,,7.94,0,0,gM2,LAMOSTdr6,0,,0,,0.0,3.93705249E8,gM2,1.0,0
3260014,17.97,14.33,12.62,11.19,11.75,8.676,7.635,7.258,0,72.8723056,0,7.075,48.2849794,0,Star,Star,0,STAR,0,,7.215,0,0,gM2,LAMOSTdr6,0,,0,,0.0,3.93705015E8,gM2,1.0,0
3260015,17.74,14.59,12.67,11.35,12.04,9.36,8.354,8.026,0,96.5602389,0,7.893,16.4402892,0,Star,Star,0,STAR,0,,8.029,0,0,gM2,LAMOSTdr6,0,,0,,0.0,4.35503229E8,gM2,1.0,0
3260016,19.5,15.63,13.4,11.82,12.79,9.339,8.143,7.814,0,51.812095,0,7.64,51.670638,0,Star,Star,0,STAR,0,,7.763,0,0,gM2,LAMOSTdr6,0,,0,,0.0,3.93111183E8,gM2,1.0,0
3260017,17.3,13.88,12.03,10.67,11.29,8.314,7.269,6.912,0,83.3248319,0,6.796,34.4801083,0,Star,Star,0,STAR,0,,6.883,0,0,gM2,LAMOSTdr6,0,,0,,0.0,2.97002191E8,gM2,1.0,0
3260018,18.66,15.2,13.24,11.71,12.59,9.436,8.289,7.968,0,94.7956469,0,7.829,19.4027689,0,Star,Star,0,STAR,0,,7.92,0,0,gM2,LAMOSTdr6,0,,0,,0.0,4.31610186E8,gM2,1.0,0
3260019,16.61,13.38,11.53,10.16,10.93,7.953,6.988,6.668,0,85.9433822,0,6.519,34.1585975,0,Star,Star,0,STAR,0,,6.629,0,0,gM2,LAMOSTdr6,0,,0,,0.0,2.97008223E8,gM2,1.0,0
3260021,18.52,15.14,13.11,11.61,12.48,9.193,8.119,7.754,0,46.503429,0,7.608,57.538472,0,Star,Star,0,STAR,0,,7.755,0,0,gM2,LAMOSTdr6,0,,0,,0.0,2.44012247E8,gM2,1.0,0
3260022,18.07,14.7,12.89,11.42,12.06,8.978,7.896,7.543,0,93.1622147,0,7.364,10.6371661,0,Star,Star,0,STAR,0,,7.495,0,0,gM2,LAMOSTdr6,0,,0,,0.0,6.47603201E8,gM2,1.0,0
3260025,18.42,14.84,12.9,11.28,12.15,8.716,7.659,7.236,0,93.264525,0,7.05,11.6242739,0,Star,Star,0,STAR,0,,7.183,0,0,gM2,LAMOSTdr6,0,,0,,0.0,6.47615164E8,gM2,1.0,0
3260027,18.36,14.71,12.64,11.22,12.04,8.973,7.964,7.563,0,102.0146517,0,7.393,6.1550131,0,Star,Star,0,STAR,0,,7.506,0,0,gM2,LAMOSTdr6,0,,0,,0.0,6.15902148E8,gM2,1.0,0
3260028,19.04,15.28,13.21,11.63,12.51,8.983,7.872,7.53,0,72.2751714,0,7.3,45.4481697,0,Star,Star,0,STAR,0,,7.432,0,0,gM2,LAMOSTdr6,0,2,0,87294,0.0,2.7521303E8,gM3,1.0,0
3260032,18.02,14.57,12.51,11.25,11.89,8.594,7.455,7.086,0,84.3609808,0,6.911,30.5900067,0,Star,Star,0,STAR,0,,7.035,0,0,gM2,LAMOSTdr6,0,2,0,99322,0.0,2.74707124E8,gM1,1.0,0
3260034,19.01,15.16,12.97,11.26,12.15,8.405,7.267,6.858,0,71.8477694,0,6.649,46.2039781,0,Star,Star,0,STAR,0,,6.759,0,0,gM2,LAMOSTdr6,0,,0,,0.0,2.75213176E8,gM2,1.0,0
3260037,18.69,15.14,13.05,11.45,12.41,8.963,7.85,7.471,0,84.8500658,0,7.278,32.815965,0,Star,Star,0,STAR,0,,7.42,0,0,gM2,LAMOSTdr6,0,,0,,0.0,2.74713249E8,gM2,1.0,0
3260038,17.7,14.12,12.16,11.0,11.52,8.366,7.298,6.973,0,70.2919133,0,6.837,44.458665,0,Star,Star,0,STAR,0,,6.988,0,0,gM2,LAMOSTdr6,0,,0,,0.0,2.75208134E8,gM2,1.0,0
3260039,16.23,13.1,11.24,10.08,10.71,7.485,6.402,6.096,0,82.5519389,0,6.038,32.3321533,0,Star,Star,0,STAR,0,,5.996,0,0,gM2,LAMOSTdr6,0,,0,,0.0,2.74704159E8,gM2,1.0,0
3260040,18.56,15.26,13.18,11.7,12.57,9.41,8.325,7.947,0,95.8475119,0,7.721,11.7404269,0,Star,Star,0,STAR,0,,7.851,0,0,gM2,LAMOSTdr6,0,,0,,0.0,6.47612114E8,gM2,1.0,0
3260041,16.7,13.75,12.57,11.05,11.67,9.035,8.157,7.871,0,295.8567314,0,7.749,13.8573561,0,Star,Star,0,STAR,0,,7.95,0,0,gM2,LAMOSTdr6,0,,0,,0.0,5.80403104E8,gM2,1.0,0
3260042,17.81,14.57,12.91,11.6,12.09,9.083,8.194,7.857,0,311.095972,0,7.666,36.000155,0,Star,Star,0,STAR,0,,7.874,0,0,gM2,LAMOSTdr6,0,,0,,0.0,5.77104238E8,gM2,1.0,0
