,a,b,f1
650,umag_gmag_Hamag_Hmag,umag_rmag_imag_Jmag,0.7874015748031497
521,umag_gmag_imag_Hmag,imag_Hamag_Hmag_Kmag,0.7869481765834933
227,umag_gmag_rmag_Hmag,umag_imag_Hamag_Kmag,0.7865612648221343
594,umag_gmag_Hamag_Jmag,umag_rmag_Hamag_Jmag,0.7865612648221343
134,umag_gmag_rmag_Hamag,imag_Hamag_Hmag_Kmag,0.7865168539325843
1444,umag_imag_Hamag_Jmag,gmag_imag_Hamag_Jmag,0.7864271457085829
174,umag_gmag_rmag_Jmag,gmag_rmag_Hamag_Hmag,0.7862903225806452
935,umag_rmag_imag_Hamag,umag_rmag_Hamag_Kmag,0.7862318840579711
101,umag_gmag_rmag_Hamag,umag_Jmag_Hmag_Kmag,0.7857142857142858
328,umag_gmag_rmag_Kmag,rmag_Hamag_Hmag_Kmag,0.7855787476280836
731,umag_gmag_Hamag_Kmag,gmag_rmag_Hamag_Jmag,0.7855711422845691
131,umag_gmag_rmag_Hamag,rmag_Jmag_Hmag_Kmag,0.7849056603773586
992,umag_rmag_imag_Jmag,umag_imag_Hamag_Jmag,0.7848537005163511
671,umag_gmag_Hamag_Hmag,gmag_rmag_imag_Hmag,0.7844660194174758
673,umag_gmag_Hamag_Hmag,gmag_rmag_Hamag_Jmag,0.784
241,umag_gmag_rmag_Hmag,gmag_rmag_Hamag_Kmag,0.7831325301204819
267,umag_gmag_rmag_Hmag,imag_Hamag_Hmag_Kmag,0.7831094049904032
860,umag_gmag_Jmag_Kmag,rmag_imag_Hamag_Jmag,0.7826086956521738
1007,umag_rmag_imag_Jmag,gmag_rmag_Hamag_Hmag,0.7824351297405191
934,umag_rmag_imag_Hamag,umag_rmag_Hamag_Hmag,0.7816513761467889
1066,umag_rmag_imag_Hmag,gmag_imag_Hamag_Kmag,0.7810650887573964
1159,umag_rmag_Hamag_Jmag,gmag_rmag_Hamag_Jmag,0.7808764940239045
1165,umag_rmag_Hamag_Jmag,gmag_imag_Hamag_Jmag,0.7802874743326488
1478,umag_imag_Hamag_Hmag,gmag_rmag_imag_Jmag,0.7801980198019801
211,umag_gmag_rmag_Hmag,umag_gmag_Hamag_Kmag,0.7801147227533461
862,umag_gmag_Jmag_Kmag,rmag_imag_Hamag_Kmag,0.7799999999999999
572,umag_gmag_imag_Kmag,rmag_imag_Hamag_Kmag,0.7797979797979798
312,umag_gmag_rmag_Kmag,gmag_imag_Hamag_Kmag,0.779324055666004
127,umag_gmag_rmag_Hamag,rmag_imag_Hmag_Kmag,0.7790262172284644
350,umag_gmag_imag_Hamag,umag_rmag_Hamag_Kmag,0.7787307032590052
495,umag_gmag_imag_Hmag,gmag_rmag_Hamag_Kmag,0.778443113772455
391,umag_gmag_imag_Hamag,rmag_Hamag_Jmag_Kmag,0.7783595113438044
730,umag_gmag_Hamag_Kmag,gmag_rmag_imag_Kmag,0.7779960707269156
872,umag_gmag_Jmag_Kmag,imag_Hamag_Hmag_Kmag,0.777988614800759
861,umag_gmag_Jmag_Kmag,rmag_imag_Hamag_Hmag,0.77734375
517,umag_gmag_imag_Hmag,rmag_Hamag_Hmag_Kmag,0.77734375
256,umag_gmag_rmag_Hmag,rmag_imag_Hamag_Hmag,0.7773279352226721
354,umag_gmag_imag_Hamag,umag_imag_Hamag_Jmag,0.7771836007130125
582,umag_gmag_imag_Kmag,imag_Hamag_Hmag_Kmag,0.7771428571428571
612,umag_gmag_Hamag_Jmag,gmag_rmag_imag_Hmag,0.7769230769230768
345,umag_gmag_imag_Hamag,umag_rmag_imag_Jmag,0.7764298093587522
1482,umag_imag_Hamag_Hmag,gmag_rmag_Hamag_Hmag,0.776
672,umag_gmag_Hamag_Hmag,gmag_rmag_imag_Kmag,0.7758284600389863
145,umag_gmag_rmag_Jmag,umag_gmag_Hamag_Kmag,0.7755905511811024
1372,umag_rmag_Jmag_Kmag,rmag_Hamag_Jmag_Kmag,0.7749077490774907
180,umag_gmag_rmag_Jmag,gmag_imag_Hamag_Hmag,0.774703557312253
448,umag_gmag_imag_Jmag,rmag_imag_Hamag_Hmag,0.7744510978043911
940,umag_rmag_imag_Hamag,umag_imag_Hamag_Hmag,0.7744227353463587
1741,umag_Hamag_Jmag_Kmag,rmag_Hamag_Jmag_Kmag,0.774074074074074
465,umag_gmag_imag_Hmag,umag_gmag_Hamag_Kmag,0.7740667976424362
1257,umag_rmag_Hamag_Kmag,gmag_rmag_Hamag_Hmag,0.7732793522267206
44,umag_gmag_rmag_imag,gmag_imag_Hamag_Jmag,0.7730061349693252
332,umag_gmag_rmag_Kmag,imag_Hamag_Hmag_Kmag,0.7727272727272728
815,umag_gmag_Jmag_Hmag,imag_Hamag_Jmag_Kmag,0.7723880597014926
1209,umag_rmag_Hamag_Hmag,gmag_rmag_Hamag_Hmag,0.7723577235772358
850,umag_gmag_Jmag_Kmag,gmag_imag_Hamag_Jmag,0.7715930902111325
755,umag_gmag_Hamag_Kmag,rmag_Hamag_Hmag_Kmag,0.7707129094412332
1376,umag_rmag_Jmag_Kmag,imag_Hamag_Jmag_Kmag,0.7705779334500875
263,umag_gmag_rmag_Hmag,rmag_Hamag_Hmag_Kmag,0.7701149425287356
738,umag_gmag_Hamag_Kmag,gmag_imag_Hamag_Hmag,0.7698412698412698
352,umag_gmag_imag_Hamag,umag_rmag_Jmag_Kmag,0.7692307692307694
980,umag_rmag_imag_Hamag,imag_Hamag_Jmag_Kmag,0.7692307692307693
709,umag_gmag_Hamag_Kmag,umag_rmag_imag_Hmag,0.7692307692307693
349,umag_gmag_imag_Hamag,umag_rmag_Hamag_Hmag,0.768670309653916
1205,umag_rmag_Hamag_Hmag,gmag_rmag_imag_Jmag,0.7686116700201207
831,umag_gmag_Jmag_Kmag,umag_imag_Hamag_Hmag,0.7680890538033395
189,umag_gmag_rmag_Jmag,rmag_imag_Hamag_Jmag,0.7674418604651162
701,umag_gmag_Hamag_Hmag,imag_Hamag_Hmag_Kmag,0.767175572519084
247,umag_gmag_rmag_Hmag,gmag_imag_Hamag_Kmag,0.7670682730923695
1480,umag_imag_Hamag_Hmag,gmag_rmag_imag_Kmag,0.7665369649805448
1207,umag_rmag_Hamag_Hmag,gmag_rmag_imag_Kmag,0.7665369649805448
824,umag_gmag_Jmag_Kmag,umag_rmag_Hamag_Jmag,0.7659574468085106
1013,umag_rmag_imag_Jmag,gmag_imag_Hamag_Hmag,0.7659574468085106
832,umag_gmag_Jmag_Kmag,umag_imag_Hamag_Kmag,0.7657142857142857
826,umag_gmag_Jmag_Kmag,umag_rmag_Hamag_Kmag,0.7653846153846154
674,umag_gmag_Hamag_Hmag,gmag_rmag_Hamag_Hmag,0.7651821862348178
845,umag_gmag_Jmag_Kmag,gmag_rmag_Hamag_Hmag,0.7648183556405354
933,umag_rmag_imag_Hamag,umag_rmag_Hamag_Jmag,0.7642857142857142
24,umag_gmag_rmag_imag,umag_imag_Hamag_Jmag,0.7642276422764228
390,umag_gmag_imag_Hamag,rmag_Hamag_Jmag_Hmag,0.7640845070422535
708,umag_gmag_Hamag_Kmag,umag_rmag_imag_Jmag,0.7639999999999999
653,umag_gmag_Hamag_Hmag,umag_rmag_Hamag_Jmag,0.7638603696098563
941,umag_rmag_imag_Hamag,umag_imag_Hamag_Kmag,0.7634408602150538
1095,umag_rmag_imag_Kmag,umag_imag_Hamag_Jmag,0.7629629629629628
930,umag_rmag_imag_Hamag,umag_rmag_imag_Jmag,0.7629233511586453
343,umag_gmag_imag_Hamag,umag_gmag_Hmag_Kmag,0.762589928057554
680,umag_gmag_Hamag_Hmag,gmag_imag_Hamag_Hmag,0.7624750499001997
1488,umag_imag_Hamag_Hmag,gmag_imag_Hamag_Hmag,0.7624750499001997
1136,umag_rmag_imag_Kmag,imag_Hamag_Jmag_Kmag,0.7624309392265193
1085,umag_rmag_imag_Hmag,imag_Hamag_Jmag_Kmag,0.7624309392265193
613,umag_gmag_Hamag_Jmag,gmag_rmag_imag_Kmag,0.762278978388998
654,umag_gmag_Hamag_Hmag,umag_rmag_Hamag_Hmag,0.7620967741935483
747,umag_gmag_Hamag_Kmag,rmag_imag_Hamag_Jmag,0.7620967741935483
18,umag_gmag_rmag_imag,umag_rmag_Hamag_Jmag,0.7620967741935483
396,umag_gmag_imag_Hamag,imag_Hamag_Hmag_Kmag,0.7620751341681575
870,umag_gmag_Jmag_Kmag,imag_Hamag_Jmag_Hmag,0.761904761904762
39,umag_gmag_rmag_imag,gmag_rmag_Hamag_Hmag,0.7619047619047619
459,umag_gmag_imag_Jmag,imag_Hamag_Hmag_Kmag,0.7617260787992495
825,umag_gmag_Jmag_Kmag,umag_rmag_Hamag_Hmag,0.760828625235405
403,umag_gmag_imag_Jmag,umag_gmag_Hamag_Kmag,0.7603960396039605
670,umag_gmag_Hamag_Hmag,gmag_rmag_imag_Jmag,0.7603305785123967
646,umag_gmag_Hamag_Hmag,umag_gmag_Jmag_Hmag,0.7599164926931106
1550,umag_imag_Hamag_Kmag,imag_Hamag_Jmag_Kmag,0.7594936708860759
155,umag_gmag_rmag_Jmag,umag_rmag_Hamag_Kmag,0.7592954990215265
795,umag_gmag_Jmag_Hmag,gmag_imag_Hamag_Hmag,0.7592954990215265
358,umag_gmag_imag_Hamag,umag_imag_Jmag_Kmag,0.7586206896551725
759,umag_gmag_Hamag_Kmag,imag_Hamag_Hmag_Kmag,0.758095238095238
1438,umag_imag_Hamag_Jmag,gmag_rmag_Hamag_Jmag,0.7580645161290323
322,umag_gmag_rmag_Kmag,rmag_imag_Hamag_Kmag,0.7577639751552796
816,umag_gmag_Jmag_Hmag,imag_Hamag_Hmag_Kmag,0.7576923076923078
190,umag_gmag_rmag_Jmag,rmag_imag_Hamag_Hmag,0.7576374745417516
511,umag_gmag_imag_Hmag,rmag_imag_Hamag_Kmag,0.7576374745417516
374,umag_gmag_imag_Hamag,gmag_imag_Hamag_Jmag,0.7573221757322176
367,umag_gmag_imag_Hamag,gmag_rmag_imag_Kmag,0.75717017208413
660,umag_gmag_Hamag_Hmag,umag_imag_Hamag_Hmag,0.757085020242915
844,umag_gmag_Jmag_Kmag,gmag_rmag_Hamag_Jmag,0.7568627450980391
1684,umag_Hamag_Jmag_Hmag,gmag_rmag_Jmag_Hmag,0.7567567567567568
952,umag_rmag_imag_Hamag,gmag_rmag_imag_Kmag,0.7566539923954373
161,umag_gmag_rmag_Jmag,umag_imag_Hamag_Kmag,0.7564356435643564
807,umag_gmag_Jmag_Hmag,rmag_imag_Jmag_Hmag,0.7564102564102564
11,umag_gmag_rmag_imag,umag_gmag_Jmag_Hmag,0.7563025210084033
201,umag_gmag_rmag_Jmag,imag_Hamag_Hmag_Kmag,0.7561436672967864
388,umag_gmag_imag_Hamag,rmag_imag_Jmag_Kmag,0.756
927,umag_gmag_Hmag_Kmag,imag_Hamag_Hmag_Kmag,0.7558770343580471
1325,umag_rmag_Jmag_Hmag,rmag_Hamag_Jmag_Hmag,0.7558770343580471
419,umag_gmag_imag_Jmag,umag_imag_Hamag_Kmag,0.7558139534883722
843,umag_gmag_Jmag_Kmag,gmag_rmag_imag_Kmag,0.7556468172484598
1283,umag_rmag_Hamag_Kmag,imag_Hamag_Jmag_Kmag,0.7553956834532375
1132,umag_rmag_imag_Kmag,rmag_Hamag_Jmag_Kmag,0.7553956834532375
1508,umag_imag_Hamag_Hmag,imag_Hamag_Jmag_Kmag,0.7553956834532375
385,umag_gmag_imag_Hamag,rmag_imag_Hamag_Hmag,0.7551020408163266
490,umag_gmag_imag_Hmag,gmag_rmag_imag_Jmag,0.7547169811320753
1524,umag_imag_Hamag_Kmag,gmag_rmag_Hamag_Hmag,0.7546391752577319
212,umag_gmag_rmag_Hmag,umag_gmag_Jmag_Hmag,0.7542372881355931
1627,umag_imag_Jmag_Kmag,rmag_Hamag_Jmag_Kmag,0.7542213883677298
848,umag_gmag_Jmag_Kmag,gmag_rmag_Jmag_Kmag,0.7541666666666668
1567,umag_imag_Jmag_Hmag,gmag_rmag_Jmag_Hmag,0.7541666666666668
181,umag_gmag_rmag_Jmag,gmag_imag_Hamag_Kmag,0.7540322580645162
1258,umag_rmag_Hamag_Kmag,gmag_rmag_Hamag_Kmag,0.7536231884057972
689,umag_gmag_Hamag_Hmag,rmag_imag_Hamag_Jmag,0.7535641547861506
1530,umag_imag_Hamag_Kmag,gmag_imag_Hamag_Hmag,0.7535641547861506
697,umag_gmag_Hamag_Hmag,rmag_Hamag_Hmag_Kmag,0.7529411764705883
466,umag_gmag_imag_Hmag,umag_gmag_Jmag_Hmag,0.7526427061310782
236,umag_gmag_rmag_Hmag,gmag_rmag_imag_Jmag,0.7525987525987526
647,umag_gmag_Hamag_Hmag,umag_gmag_Jmag_Kmag,0.7525562372188139
439,umag_gmag_imag_Jmag,gmag_imag_Hamag_Kmag,0.7525150905432595
750,umag_gmag_Hamag_Kmag,rmag_imag_Jmag_Hmag,0.7521008403361344
368,umag_gmag_imag_Hamag,gmag_rmag_Hamag_Jmag,0.7521008403361344
1106,umag_rmag_imag_Kmag,gmag_rmag_imag_Jmag,0.7521008403361344
1745,umag_Hamag_Jmag_Kmag,imag_Hamag_Jmag_Kmag,0.7520798668885191
257,umag_gmag_rmag_Hmag,rmag_imag_Hamag_Kmag,0.7520661157024794
1345,umag_rmag_Jmag_Kmag,gmag_rmag_imag_Hamag,0.7519083969465649
1235,umag_rmag_Hamag_Hmag,imag_Hamag_Jmag_Kmag,0.7517730496453902
692,umag_gmag_Hamag_Hmag,rmag_imag_Jmag_Hmag,0.7515923566878983
728,umag_gmag_Hamag_Kmag,gmag_rmag_imag_Jmag,0.7515657620041754
301,umag_gmag_rmag_Kmag,gmag_rmag_imag_Jmag,0.7515657620041754
455,umag_gmag_imag_Jmag,rmag_Hamag_Hmag_Kmag,0.7514450867052022
642,umag_gmag_Hamag_Jmag,imag_Hamag_Hmag_Kmag,0.7514231499051234
170,umag_gmag_rmag_Jmag,gmag_rmag_imag_Jmag,0.7510548523206751
433,umag_gmag_imag_Jmag,gmag_rmag_Hamag_Kmag,0.7510373443983401
1357,umag_rmag_Jmag_Kmag,gmag_imag_Hamag_Kmag,0.75098814229249
789,umag_gmag_Jmag_Hmag,gmag_rmag_Hamag_Hmag,0.75098814229249
1608,umag_imag_Jmag_Kmag,gmag_rmag_Jmag_Kmag,0.7505241090146751
1038,umag_rmag_imag_Hmag,umag_rmag_Hamag_Jmag,0.7500000000000001
175,umag_gmag_rmag_Jmag,gmag_rmag_Hamag_Kmag,0.75
959,umag_rmag_imag_Hamag,gmag_imag_Hamag_Jmag,0.75
1520,umag_imag_Hamag_Kmag,gmag_rmag_imag_Jmag,0.75
937,umag_rmag_imag_Hamag,umag_rmag_Jmag_Kmag,0.7495621716287215
378,umag_gmag_imag_Hamag,gmag_imag_Jmag_Kmag,0.7495219885277247
1722,umag_Hamag_Jmag_Kmag,gmag_rmag_Jmag_Kmag,0.7494824016563147
492,umag_gmag_imag_Hmag,gmag_rmag_imag_Kmag,0.7494824016563147
428,umag_gmag_imag_Jmag,gmag_rmag_imag_Jmag,0.7494736842105263
954,umag_rmag_imag_Hamag,gmag_rmag_Hamag_Hmag,0.749063670411985
713,umag_gmag_Hamag_Kmag,umag_rmag_Hamag_Kmag,0.7489711934156379
675,umag_gmag_Hamag_Hmag,gmag_rmag_Hamag_Kmag,0.7489711934156379
864,umag_gmag_Jmag_Kmag,rmag_imag_Jmag_Kmag,0.7489361702127658
1089,umag_rmag_imag_Kmag,umag_rmag_Hamag_Jmag,0.7486033519553073
413,umag_gmag_imag_Jmag,umag_rmag_Hamag_Kmag,0.7485380116959065
733,umag_gmag_Hamag_Kmag,gmag_rmag_Hamag_Kmag,0.7484662576687117
1690,umag_Hamag_Jmag_Hmag,gmag_imag_Jmag_Hmag,0.7484407484407484
720,umag_gmag_Hamag_Kmag,umag_imag_Jmag_Hmag,0.7484143763213531
943,umag_rmag_imag_Hamag,umag_imag_Jmag_Kmag,0.7482517482517482
506,umag_gmag_imag_Hmag,gmag_Hamag_Jmag_Kmag,0.7479338842975206
1573,umag_imag_Jmag_Hmag,gmag_imag_Jmag_Hmag,0.7478991596638656
588,umag_gmag_Hamag_Jmag,umag_gmag_Jmag_Kmag,0.7478991596638656
387,umag_gmag_imag_Hamag,rmag_imag_Jmag_Hmag,0.7474332648870637
216,umag_gmag_rmag_Hmag,umag_rmag_imag_Jmag,0.7473903966597077
57,umag_gmag_rmag_imag,rmag_imag_Jmag_Hmag,0.7473903966597077
662,umag_gmag_Hamag_Hmag,umag_imag_Jmag_Hmag,0.7473460721868365
277,umag_gmag_rmag_Kmag,umag_gmag_Jmag_Hmag,0.7473460721868365
217,umag_gmag_rmag_Hmag,umag_rmag_imag_Hmag,0.7469387755102042
1056,umag_rmag_imag_Hmag,gmag_rmag_imag_Hmag,0.7468879668049792
740,umag_gmag_Hamag_Kmag,gmag_imag_Jmag_Hmag,0.7468879668049792
491,umag_gmag_imag_Hmag,gmag_rmag_imag_Hmag,0.7468879668049792
1055,umag_rmag_imag_Hmag,gmag_rmag_imag_Jmag,0.7468354430379747
633,umag_gmag_Hamag_Jmag,rmag_imag_Jmag_Hmag,0.7468354430379747
467,umag_gmag_imag_Hmag,umag_gmag_Jmag_Kmag,0.7468354430379747
587,umag_gmag_Hamag_Jmag,umag_gmag_Jmag_Hmag,0.7468354430379747
586,umag_gmag_Hamag_Jmag,umag_gmag_Hamag_Kmag,0.7464503042596349
1003,umag_rmag_imag_Jmag,gmag_rmag_imag_Jmag,0.7463312368972748
551,umag_gmag_imag_Kmag,gmag_rmag_imag_Jmag,0.7463312368972748
1631,umag_imag_Jmag_Kmag,imag_Hamag_Jmag_Kmag,0.746268656716418
1525,umag_imag_Hamag_Kmag,gmag_rmag_Hamag_Kmag,0.7458333333333333
531,umag_gmag_imag_Kmag,umag_rmag_imag_Jmag,0.7458333333333333
1186,umag_rmag_Hamag_Jmag,imag_Hamag_Jmag_Kmag,0.7458256029684601
603,umag_gmag_Hamag_Jmag,umag_imag_Jmag_Hmag,0.7457627118644068
366,umag_gmag_imag_Hamag,gmag_rmag_imag_Hmag,0.7457627118644068
723,umag_gmag_Hamag_Kmag,umag_Hamag_Jmag_Hmag,0.7457627118644068
768,umag_gmag_Jmag_Hmag,umag_rmag_Hamag_Jmag,0.745417515274949
523,umag_gmag_imag_Hmag,Hamag_Jmag_Hmag_Kmag,0.745417515274949
553,umag_gmag_imag_Kmag,gmag_rmag_imag_Kmag,0.7453416149068322
791,umag_gmag_Jmag_Hmag,gmag_rmag_Jmag_Hmag,0.7453416149068322
704,umag_gmag_Hamag_Kmag,umag_gmag_Jmag_Hmag,0.745263157894737
58,umag_gmag_rmag_imag,rmag_imag_Jmag_Kmag,0.745263157894737
486,umag_gmag_imag_Hmag,umag_Hamag_Jmag_Kmag,0.7447698744769875
470,umag_gmag_imag_Hmag,umag_rmag_imag_Jmag,0.7447698744769875
1253,umag_rmag_Hamag_Kmag,gmag_rmag_imag_Jmag,0.7443762781186095
552,umag_gmag_imag_Kmag,gmag_rmag_imag_Hmag,0.7442827442827443
483,umag_gmag_imag_Hmag,umag_imag_Jmag_Kmag,0.744186046511628
777,umag_gmag_Jmag_Hmag,umag_imag_Jmag_Hmag,0.744186046511628
1080,umag_rmag_imag_Hmag,rmag_Hamag_Jmag_Hmag,0.7441016333938294
584,umag_gmag_imag_Kmag,Hamag_Jmag_Hmag_Kmag,0.7439024390243901
471,umag_gmag_imag_Hmag,umag_rmag_imag_Hmag,0.743801652892562
218,umag_gmag_rmag_Hmag,umag_rmag_imag_Kmag,0.743801652892562
734,umag_gmag_Hamag_Kmag,gmag_rmag_Jmag_Hmag,0.743801652892562
472,umag_gmag_imag_Hmag,umag_rmag_imag_Kmag,0.743801652892562
1306,umag_rmag_Jmag_Hmag,gmag_rmag_Jmag_Hmag,0.7436974789915967
1353,umag_rmag_Jmag_Kmag,gmag_rmag_Jmag_Kmag,0.7436974789915967
691,umag_gmag_Hamag_Hmag,rmag_imag_Hamag_Kmag,0.7436974789915967
748,umag_gmag_Hamag_Kmag,rmag_imag_Hamag_Hmag,0.7436974789915967
946,umag_rmag_imag_Hamag,umag_Hamag_Jmag_Kmag,0.743455497382199
828,umag_gmag_Jmag_Kmag,umag_rmag_Jmag_Kmag,0.7432150313152402
714,umag_gmag_Hamag_Kmag,umag_rmag_Jmag_Hmag,0.7430997876857749
35,umag_gmag_rmag_imag,gmag_rmag_imag_Jmag,0.7430997876857749
1044,umag_rmag_imag_Hmag,umag_imag_Hamag_Jmag,0.7430683918669132
774,umag_gmag_Jmag_Hmag,umag_imag_Hamag_Jmag,0.7429718875502007
1546,umag_imag_Hamag_Kmag,rmag_Hamag_Jmag_Kmag,0.7429577464788731
681,umag_gmag_Hamag_Hmag,gmag_imag_Hamag_Kmag,0.7428571428571429
719,umag_gmag_Hamag_Kmag,umag_imag_Hamag_Kmag,0.7428571428571429
303,umag_gmag_rmag_Kmag,gmag_rmag_imag_Kmag,0.7428571428571429
357,umag_gmag_imag_Hamag,umag_imag_Jmag_Hmag,0.7426326129666012
739,umag_gmag_Hamag_Kmag,gmag_imag_Hamag_Kmag,0.7423935091277889
1728,umag_Hamag_Jmag_Kmag,gmag_imag_Jmag_Kmag,0.7422680412371134
353,umag_gmag_imag_Hamag,umag_rmag_Hmag_Kmag,0.7422303473491773
663,umag_gmag_Hamag_Hmag,umag_imag_Jmag_Kmag,0.7421383647798743
1800,umag_Jmag_Hmag_Kmag,gmag_imag_Hmag_Kmag,0.7421383647798743
528,umag_gmag_imag_Kmag,umag_gmag_Jmag_Kmag,0.7420042643923241
1312,umag_rmag_Jmag_Hmag,gmag_imag_Jmag_Hmag,0.7420042643923241
543,umag_gmag_imag_Kmag,umag_imag_Jmag_Hmag,0.7420042643923241
278,umag_gmag_rmag_Kmag,umag_gmag_Jmag_Kmag,0.7420042643923241
66,umag_gmag_rmag_imag,imag_Hamag_Hmag_Kmag,0.7419962335216571
729,umag_gmag_Hamag_Kmag,gmag_rmag_imag_Hmag,0.7419354838709677
361,umag_gmag_imag_Hamag,umag_Hamag_Jmag_Kmag,0.7418738049713193
533,umag_gmag_imag_Kmag,umag_rmag_imag_Kmag,0.7416666666666667
404,umag_gmag_imag_Jmag,umag_gmag_Jmag_Hmag,0.7415254237288135
231,umag_gmag_rmag_Hmag,umag_Hamag_Jmag_Hmag,0.7415254237288135
597,umag_gmag_Hamag_Jmag,umag_rmag_Jmag_Hmag,0.7415254237288135
9,umag_gmag_rmag_imag,umag_gmag_Hamag_Hmag,0.7413441955193483
904,umag_gmag_Hmag_Kmag,gmag_rmag_Hmag_Kmag,0.7412008281573499
508,umag_gmag_imag_Hmag,gmag_Jmag_Hmag_Kmag,0.7412008281573499
1210,umag_rmag_Hamag_Hmag,gmag_rmag_Hamag_Kmag,0.7410526315789474
615,umag_gmag_Hamag_Jmag,gmag_rmag_Hamag_Hmag,0.7410526315789474
146,umag_gmag_rmag_Jmag,umag_gmag_Jmag_Hmag,0.7410526315789474
585,umag_gmag_Hamag_Jmag,umag_gmag_Hamag_Hmag,0.7410526315789474
477,umag_gmag_imag_Hmag,umag_rmag_Jmag_Kmag,0.7410526315789474
323,umag_gmag_rmag_Kmag,rmag_imag_Jmag_Hmag,0.7410526315789474
532,umag_gmag_imag_Kmag,umag_rmag_imag_Hmag,0.7407407407407406
283,umag_gmag_rmag_Kmag,umag_rmag_imag_Kmag,0.7407407407407406
1714,umag_Hamag_Jmag_Kmag,gmag_rmag_imag_Hamag,0.7406015037593986
313,umag_gmag_rmag_Kmag,gmag_imag_Jmag_Hmag,0.7405857740585774
566,umag_gmag_imag_Kmag,gmag_Hamag_Jmag_Hmag,0.7405857740585774
258,umag_gmag_rmag_Hmag,rmag_imag_Jmag_Hmag,0.7405857740585774
151,umag_gmag_rmag_Jmag,umag_rmag_imag_Hmag,0.7404426559356136
1263,umag_rmag_Hamag_Kmag,gmag_imag_Hamag_Hmag,0.7402862985685073
690,umag_gmag_Hamag_Hmag,rmag_imag_Hamag_Hmag,0.74012474012474
854,umag_gmag_Jmag_Kmag,gmag_imag_Jmag_Kmag,0.74012474012474
55,umag_gmag_rmag_imag,rmag_imag_Hamag_Hmag,0.74012474012474
1158,umag_rmag_Hamag_Jmag,gmag_rmag_imag_Kmag,0.74
573,umag_gmag_imag_Kmag,rmag_imag_Jmag_Hmag,0.7399577167019027
192,umag_gmag_rmag_Jmag,rmag_imag_Jmag_Hmag,0.7399577167019027
693,umag_gmag_Hamag_Hmag,rmag_imag_Jmag_Kmag,0.7399577167019027
537,umag_gmag_imag_Kmag,umag_rmag_Jmag_Hmag,0.7399577167019027
527,umag_gmag_imag_Kmag,umag_gmag_Jmag_Hmag,0.7399577167019027
488,umag_gmag_imag_Hmag,umag_Jmag_Hmag_Kmag,0.7396694214876032
1654,umag_imag_Hmag_Kmag,gmag_imag_Hmag_Kmag,0.7394957983193278
751,umag_gmag_Hamag_Kmag,rmag_imag_Jmag_Kmag,0.7394957983193278
399,umag_gmag_imag_Jmag,umag_gmag_imag_Hmag,0.7394957983193278
1033,umag_rmag_imag_Jmag,imag_Hamag_Jmag_Kmag,0.7393715341959335
482,umag_gmag_imag_Hmag,umag_imag_Jmag_Hmag,0.7393162393162394
661,umag_gmag_Hamag_Hmag,umag_imag_Hamag_Kmag,0.7392197125256673
238,umag_gmag_rmag_Hmag,gmag_rmag_imag_Kmag,0.7392197125256673
408,umag_gmag_imag_Jmag,umag_rmag_imag_Jmag,0.7390396659707724
1108,umag_rmag_imag_Kmag,gmag_rmag_imag_Kmag,0.7390396659707724
1254,umag_rmag_Hamag_Kmag,gmag_rmag_imag_Hmag,0.7389558232931728
287,umag_gmag_rmag_Kmag,umag_rmag_Jmag_Hmag,0.7388535031847134
229,umag_gmag_rmag_Hmag,umag_imag_Jmag_Kmag,0.7388535031847134
606,umag_gmag_Hamag_Jmag,umag_Hamag_Jmag_Hmag,0.7388535031847134
665,umag_gmag_Hamag_Hmag,umag_Hamag_Jmag_Hmag,0.7388535031847134
1342,umag_rmag_Jmag_Kmag,umag_Hamag_Jmag_Kmag,0.7388059701492538
718,umag_gmag_Hamag_Kmag,umag_imag_Hamag_Hmag,0.7387755102040817
539,umag_gmag_imag_Kmag,umag_rmag_Hmag_Kmag,0.7385892116182572
655,umag_gmag_Hamag_Hmag,umag_rmag_Hamag_Kmag,0.7385892116182572
771,umag_gmag_Jmag_Hmag,umag_rmag_Jmag_Hmag,0.7383966244725738
1614,umag_imag_Jmag_Kmag,gmag_imag_Jmag_Kmag,0.7383966244725738
834,umag_gmag_Jmag_Kmag,umag_imag_Jmag_Kmag,0.7383966244725738
557,umag_gmag_imag_Kmag,gmag_rmag_Jmag_Hmag,0.7383966244725738
656,umag_gmag_Hamag_Hmag,umag_rmag_Jmag_Hmag,0.7383966244725738
512,umag_gmag_imag_Hmag,rmag_imag_Jmag_Hmag,0.7383966244725738
563,umag_gmag_imag_Kmag,gmag_imag_Jmag_Hmag,0.7383966244725738
386,umag_gmag_imag_Hamag,rmag_imag_Hamag_Kmag,0.7383367139959433
16,umag_gmag_rmag_imag,umag_rmag_imag_Hmag,0.7383367139959433
1521,umag_imag_Hamag_Kmag,gmag_rmag_imag_Hmag,0.7382812500000001
2,umag_gmag_rmag_imag,umag_gmag_rmag_Hmag,0.7381443298969074
518,umag_gmag_imag_Hmag,rmag_Jmag_Hmag_Kmag,0.7381443298969074
687,umag_gmag_Hamag_Hmag,gmag_Hamag_Hmag_Kmag,0.7381443298969074
775,umag_gmag_Jmag_Hmag,umag_imag_Hamag_Hmag,0.738095238095238
1399,umag_rmag_Hmag_Kmag,gmag_rmag_Hmag_Kmag,0.7379454926624737
